Doss.,Prénom Nom,genre,Col de Voza,St-Gervais,Les Contamines,La Balme,Bonhomme,Chapieux,Col Seigne,Lac Combal,Mt-Favre,Checrouit,Courmayeur Sortie,Bertone,Bonatti,Arnouvaz,Col Ferret,La Fouly,Champex-Lac,La Giète,Trient,Tseppes,Vallorcine,La Flégère,Chamonix,Total
202,Oleksii MELNYK,M,0.05276716709602914,0.027617383751344843,0.03978758895699466,0.045295273064661,0.04327184073119935,0.033549495128956795,0.06379240571298846,0.018062834976755204,0.0307660418702437,0.020787065825708446,0.03471420252090057,0.03983694096512787,0.037290377345454186,0.028041811021290455,0.03956056971958189,0.05026008508286202,0.07785772803095357,0.07900269461964407,0.03214789809797361,0.03642178200230967,0.05171103412197842,0.08468804595658998,0.03276973340045206,1 days 04:08:33
137,JiÅÃ­ PETR,M,0.050866014361240434,0.026513059259843763,0.0370176753728399,0.03791525289986586,0.04078552828848733,0.02594097687998106,0.060542097372366446,0.020003156316578553,0.03218456561193088,0.021009232225992266,0.03583405665588259,0.04211709934506431,0.0408447092243352,0.0337134064546674,0.040055630079696994,0.05153673163418291,0.07844433046634577,0.07599818511796733,0.03425589836660617,0.03634695809989742,0.05327270575238696,0.08651266472027144,0.038290065493569,1 days 04:09:44
191,Galen REYNOLDS,M,0.054758620689655174,0.025576354679802956,0.03945812807881773,0.04420689655172414,0.0454384236453202,0.0361871921182266,0.06711330049261084,0.016206896551724137,0.028374384236453203,0.01625615763546798,0.031083743842364533,0.041270935960591136,0.03968472906403941,0.030344827586206897,0.044019704433497536,0.052137931034482755,0.08132019704433498,0.0770344827586207,0.031812807881773396,0.03585221674876847,0.0498128078817734,0.081064039408867,0.030985221674876846,1 days 04:11:40
383,Maurizio FERRATUSCO,M,0.05762358106977248,0.028235850078268832,0.04169415100469613,0.04464769180786233,0.049048467604579954,0.03325686944365137,0.07028442597934491,0.020290825317751764,0.032794148051155325,0.020468037765941735,0.030726669488938988,0.042836186781920395,0.04005985842694417,0.028048792494068307,0.040788398491725164,0.044450789087651245,0.07562048969706517,0.07516761344057968,0.031100784657340043,0.03357191379598909,0.04462800153584122,0.08353597904955057,0.03112047492936115,1 days 04:12:53
357,Timon GUNTHER,M,0.05523758948941861,0.027604043741641097,0.03867713004484305,0.04262056486507749,0.04350562504917001,0.03000354024073637,0.06191487687829439,0.018792777908897804,0.029364330107780664,0.02177248052867595,0.03531390134529148,0.04359413106757926,0.059731728424199514,0.02947250413028086,0.04212886476280387,0.04914050822122571,0.07762961214695932,0.08115018487923846,0.029728188183463143,0.03230469671937692,0.04488238533553615,0.07137518684603886,0.03405514908347101,1 days 04:14:48
408,Julien COURDÃS,M,0.05751691674021771,0.02785132882220261,0.03922722369324311,0.04830832597822889,0.05354516034127685,0.025909581249387074,0.06652937138374032,0.019574384622928313,0.035020103952142785,0.021486711777973913,0.044346376385211335,0.04397371776012553,0.04342453662842012,0.030038246543100913,0.04162989114445425,0.04129645974306168,0.08027851328822203,0.0707855251544572,0.022006472491909384,0.03219574384622928,0.044817103069530254,0.07726782386976562,0.032970481514170834,1 days 04:19:30
412,Hector FUENTES RIVERA,M,0.05854968490586379,0.027040271284780416,0.041016141836464674,0.05043466329520841,0.04828829888369449,0.03193084590279616,0.06839943939705781,0.020336557780325972,0.03508668764027324,0.020444366038438546,0.039046190938225867,0.04244705144414062,0.04134936736153989,0.0276185155782933,0.0439269648055041,0.047641449335019063,0.07926847196495251,0.07102604059470956,0.027167681044367998,0.03582174394558623,0.04174139739104015,0.07340762302392363,0.028010545607793556,1 days 04:20:33
234,Kelsey HOGAN,W,0.05334272603637716,0.028109620671773947,0.0369446319723698,0.039527625309421076,0.0438032620074946,0.02746387233751113,0.060308980793879086,0.01797332863698181,0.0293228448149344,0.0188734626786815,0.02793350748970227,0.04124962086745526,0.038725331924427876,0.028774937137378068,0.04245306094494506,0.04908665746964493,0.07380120735370375,0.08715645699413935,0.03255158648624849,0.038089367655835704,0.05243280792900682,0.09326171397262419,0.03881338851546372,1 days 04:23:27
396,Pierre CHAUSSE,M,0.058602481137692404,0.025035870106292643,0.039969547011800534,0.043229578440846045,0.048373400486076544,0.03420104828555533,0.06734795467189833,0.01761783451924297,0.033146906386343,0.020341034425541468,0.03874947536919368,0.04154099928747816,0.039325349184504116,0.02893033878949372,0.039227743453095563,0.04527929880042556,0.07274555161879105,0.07415107415107415,0.032980976642948474,0.03372278020165344,0.04964227499438767,0.08165695489639152,0.03418152713927362,1 days 04:27:33
350,Karel DEWAELE,M,0.055024506221559626,0.026445282430549465,0.04078848646067799,0.04526099369561616,0.04746314322741579,0.07677316885420016,0.06484648289436504,0.01977062566381167,0.028881288549796838,0.019838833835150595,0.024603661804398453,0.03857659290440137,0.03567287361025851,0.024603661804398453,0.039560739376577315,0.041665448663607045,0.06274177360733531,0.06710709657302659,0.025636528398959336,0.034795911407329454,0.054137799994153586,0.08920654408683874,0.03659855593557251,1 days 04:30:27
329,Simone ZACCONE,M,0.05659972913195561,0.02653142751356776,0.041068662126216716,0.05191312735669814,0.05477770307795738,0.028372940477234418,0.06567088558260988,0.017772061617608373,0.0348718248516559,0.019038710746056335,0.042647101809359565,0.03958765699141602,0.037414866563386044,0.029698050334687674,0.03949996589790808,0.042841970906043865,0.08286808336499957,0.06720060799158166,0.024952987830424912,0.03473541648397689,0.049779310748005026,0.08139682168503308,0.03076008691161712,1 days 04:30:33
62,Lindsey DWYER,W,0.056266134138619646,0.02724660269835858,0.040514344162486,0.04285227217378598,0.0552238079002484,0.029974185378208562,0.06828698066338708,0.020330232331596122,0.034747455067946034,0.018401441722273634,0.028542204471287323,0.04196580780283474,0.03590667770688227,0.02881496273927232,0.04336856460961473,0.039735034825386005,0.06795577419511957,0.07932394915006576,0.031269787151137304,0.03988115532609225,0.044381666747844724,0.09286444888217817,0.0321465101553748,1 days 04:30:55
403,Thomas STRAPPAZZON,M,0.05425624141592231,0.02631963452528224,0.038933967134549635,0.04419399772065341,0.0453434118116909,0.0278879029037317,0.0701629635401954,0.018682849378050086,0.03327456385579724,0.020699194436056535,0.038300815304740846,0.04042430913394571,0.03802807297805398,0.02759567898228149,0.04226531983908203,0.046911680190140366,0.08439426851482063,0.0727540156437206,0.030167249491043338,0.03492075861330009,0.04851891175811652,0.08533912586084297,0.030625066967982,1 days 04:31:01
170,Jean-Adrien MICHEL,M,0.04872662892274169,0.02419307768633631,0.03448510671413841,0.03707270569466332,0.03939765365084924,0.019543181773964476,0.05527344889978404,0.0186579505437849,0.026537481273954746,0.016906943714858267,0.0228409113017763,0.037656374637638865,0.03668359306601296,0.02672230977256367,0.03979649409521586,0.04299694546586509,0.07380493783925757,0.07682056071129789,0.03498122531566762,0.04550672192065994,0.0727543337419016,0.11223953773419716,0.05640187552287009,1 days 04:33:18
432,Manuel ALIPRANDI,M,0.05693413616334154,0.02660428197620692,0.03873427818254331,0.04875344104744025,0.04530023442895635,0.03511570674007568,0.06145735046642608,0.017635672110736068,0.03139013452914798,0.01960059531336634,0.03986264992266763,0.04166220830131417,0.03644835267453284,0.03294650934311256,0.03680826435026215,0.048646440278980185,0.0792000233456222,0.07079559935021351,0.03507679736972656,0.03367606003715845,0.04973590264875539,0.08217659017732945,0.03143877124208438,1 days 04:33:23
487,Mario-Gottfried MORATTO,M,0.05818386958720772,0.029305917597167646,0.04077345056997238,0.043827568766291874,0.05285375248025522,0.030512002489981715,0.06193829514064506,0.01892775162432401,0.030434190561413065,0.02203050227599891,0.03210714702563903,0.04265066334669105,0.03825428938256235,0.028236003579348714,0.03910049410574641,0.04845737851612652,0.07132435902423842,0.07316266583667276,0.029840874606077112,0.036211726257635295,0.047387464498307594,0.0863809672022721,0.03809866552542505,1 days 04:33:32
328,Andrej NASTRAN,M,0.05875432660521915,0.02610547194026368,0.037403259051841484,0.041827091354567726,0.04417026406875899,0.030422354451055886,0.06716446933457784,0.018803717963675963,0.034797573211993935,0.01841480962937036,0.03629487029907051,0.04294520281569634,0.03894916968070626,0.028759771321899427,0.042653521564967135,0.05262902033990589,0.0723175047641271,0.07712052269280131,0.027486096527048573,0.035730953214327385,0.05122895033640571,0.08415976354373274,0.03186131528798662,1 days 04:34:12
316,Cesar PICININ,M,0.051900293994935134,0.02625578529637212,0.038374586418016166,0.04077117879355346,0.04309985154711196,0.032989530675412125,0.06107914576521157,0.01938620067337454,0.02815753471177823,0.020531131443874136,0.031766977479793915,0.03983000688899023,0.03981060128271058,0.026585680603126244,0.037666281788808785,0.0496686492727749,0.07336289454023268,0.07147084792796639,0.028283671152595984,0.036327294955512644,0.057159213296721426,0.09592191184033066,0.049600729650796115,1 days 04:37:43
551,Aymeric ESTEVE,M,0.06395281376909688,0.02936569328949913,0.042806033649197446,0.05146973506091665,0.04630632372848579,0.026426223167665828,0.06504544575517308,0.018565074453684008,0.0308064204215819,0.01778186037516921,0.03495455424482692,0.03858054534906208,0.03814542641655386,0.026310191452330305,0.03971185457358345,0.04227422162057629,0.07330303616321794,0.07445368400696191,0.029665441887449236,0.03469348288532199,0.04415973699477857,0.09633533165731967,0.034886869077547865,1 days 04:43:40
679,Paul BOULAY,M,0.05804205946337926,0.02808798646362098,0.04089920232052212,0.04642011119168479,0.051602610587382164,0.026492627507855936,0.06532269760696156,0.018747884940778343,0.03254532269760696,0.019685762629925066,0.0483055354121344,0.04439932318104907,0.039961324631375396,0.0287067923616147,0.0410442349528644,0.047860768672951415,0.06374667633550882,0.07562001450326324,0.0314334058496495,0.033715252598501326,0.04331641285956007,0.08135363790186126,0.03269035532994924,1 days 04:43:45
544,Robin DUGAST,M,0.05585983453223536,0.02703797273060382,0.04289047885368252,0.048232503423138486,0.05401808959944458,0.039467340366034755,0.08532775345688774,0.020587044144022525,0.035947775442115214,0.02087632345283783,0.03350818660443947,0.04126087208068964,0.0366613310705263,0.030538252367269012,0.03413495844020597,0.045870055734480164,0.06974524135536998,0.062397546911461245,0.02747189169382678,0.029708985015331802,0.04095230748461998,0.085887026787264,0.031618228453512816,1 days 04:48:26
103,Samuel COLLINS,M,0.051309465329750246,0.02653605725238632,0.03702526463817532,0.044412980032941314,0.039510311016075744,0.05373671993142042,0.05580759191300411,0.01665366351701486,0.028173490912243186,0.017636123712928983,0.03755502258695254,0.03889386540295316,0.0351855597615126,0.02447481723350767,0.03383708498280694,0.03946215120255055,0.07868350333747508,0.07104535691237804,0.040434979435759626,0.033528862176245657,0.061403762244632586,0.09289064832740968,0.041802718139875364,1 days 04:50:21
368,Damien COCHET,M,0.05609690340471422,0.026093822215375134,0.03905407487290094,0.04564011708519489,0.052476505931289476,0.022569711908796794,0.07287012786935758,0.01943075026960407,0.036126945000770294,0.021529810506855648,0.034990756431982746,0.04342551224772762,0.03851486673856108,0.02730704051763981,0.04433061161608381,0.0461215529194269,0.07353450932059775,0.06673663534124172,0.026893005700200277,0.03559736558311508,0.05407487290093976,0.0849252811585272,0.03165922045909721,1 days 04:50:56
196,Benje PATTERSON,M,0.04974473853727009,0.024853140533212834,0.03589043466556422,0.03838055590274106,0.040620703579429096,0.028410456586322602,0.05602292065262328,0.01843074290219304,0.030717904836988396,0.020613204372614435,0.028285469806078205,0.039140090951918546,0.04320696849371701,0.035150128351808946,0.042274374825739584,0.05960907980886637,0.0787993577602369,0.08029919912316967,0.0340733191681649,0.03585197719471979,0.05370585803424638,0.09223062945265405,0.03368874445972061,1 days 04:53:31
515,Pierre BOUR,M,0.06154274842900244,0.03064165881968599,0.04527547706439649,0.04770643964871149,0.04915733036108923,0.025539519956953707,0.0690085900417011,0.0168533927782155,0.0312662144243519,0.020667986240559603,0.044679747103022846,0.047014624209696945,0.0486576858773565,0.029632761304456443,0.03704095163057056,0.04524665142110421,0.06482887176432155,0.07955877548667295,0.026855891000634163,0.03451390356861464,0.03854949362953283,0.07855948651920748,0.02720179872014144,1 days 04:54:34
596,Jay CECH,M,0.052525562568342704,0.02655054002724116,0.03552861281101924,0.04085214955781073,0.045648128608974235,0.029130776756767125,0.06211752067066971,0.01840696759836553,0.03255510579929787,0.020478830548468163,0.034233698467205094,0.0391351890574942,0.03847334394843363,0.02979262186582769,0.04122623592380149,0.05070309052890057,0.09026032574289715,0.0687935235098893,0.030243443896637058,0.03237285859535365,0.05149922305139371,0.08788152013352006,0.04159073033168991,1 days 04:57:34
346,Tom MARTIN,M,0.05477815373439621,0.02735562310030395,0.036751352488004436,0.04163560245455067,0.04366194490642503,0.03623520865592323,0.06750014337328669,0.019001739595878496,0.03508822236240944,0.020664869721473494,0.04115769149891992,0.040450383284586416,0.04065110588595133,0.033367742922138746,0.03952323603066277,0.04602282502724092,0.07142857142857142,0.07103668444495422,0.02894228747299803,0.03403681826002179,0.04872780103611095,0.08626292749134981,0.035719064823842024,1 days 05:03:42
443,Ricky SUNG,M,0.05563862512976314,0.027019304945761387,0.04021943066124439,0.04140991818969705,0.04187658930085048,0.0352384308421985,0.06117201116201107,0.017362070114953474,0.031162201544776617,0.019428756464347278,0.040409908665796815,0.03767654930046953,0.03912418213506795,0.02938123220221145,0.041809921999257135,0.04725759292945647,0.08025790721816398,0.07837217497309498,0.028333603177173115,0.035409861046295676,0.04795283764607282,0.08841036581300775,0.035076524538328935,1 days 05:09:59
421,Paul BRENNAN,M,0.05310122182330702,0.025684002018913025,0.03674040778233832,0.04284476273010371,0.04362566305103469,0.0323407010961174,0.06677650061424477,0.018684468654470654,0.03345491252964088,0.02053196453569762,0.03507385221937585,0.04247335891892921,0.03930214176197777,0.030378927119144437,0.04243526622034721,0.04658737036578514,0.07814717114097156,0.07698534383422058,0.026769643928500005,0.03666422238517432,0.04814917100764711,0.0916605559629358,0.03158837029912292,1 days 05:10:07
440,Simone CICLITIRA,M,0.06439804514423716,0.02932283644246677,0.03981972730903075,0.0473405974860707,0.047568790765778614,0.024968148021374103,0.065263277996463,0.019006598589004886,0.0328883564379029,0.020109532774259798,0.031680833666115196,0.04319508623804362,0.0367201019263316,0.027202540551847416,0.040523323254796816,0.046418316313917886,0.07849848821952193,0.07428642059824672,0.030035940441553995,0.03357293627702664,0.04806320953847909,0.08600034228991957,0.03311654971761081,1 days 05:12:54
561,Jules MOUZE,M,0.059115030805889666,0.028157247690744944,0.04008088326039284,0.045890807598469675,0.05149187844726924,0.02922050181797469,0.06543759552673799,0.01907212090718361,0.03397666536924347,0.019831588140919145,0.033777305220387896,0.0411061640259358,0.03915053589906681,0.02924898183923977,0.04188461794051473,0.0443813664714203,0.07746565784102452,0.07363034831066007,0.028821781520263535,0.03444183904990649,0.04644142134292793,0.08399707605115012,0.03337858492267674,1 days 05:15:37
211,Michal LESNIAK,M,0.05231394057865121,0.026930339808128447,0.041126177846521735,0.05331030621637266,0.04561456781454314,0.08154066595181386,0.06296081910744618,0.020781340443904613,0.034683013389256334,0.01780173272728998,0.03557499786493078,0.03493922169609899,0.03295597961720581,0.028961027869770267,0.03991156068815653,0.04340358501845649,0.06662364897564123,0.06901492650617272,0.030640615659072147,0.03071652923146997,0.04237875179108585,0.07972822941081578,0.02808802178719528,1 days 05:16:23
545,Guillaume DURAND,M,0.05730218795345264,0.027351789152227312,0.04041122523496553,0.045722252254815486,0.04613954723494656,0.028138959228383647,0.07002020087062907,0.020200870629072182,0.03453115960584592,0.019100729317817547,0.03782209956278867,0.03927314801642625,0.03661763450650127,0.02808205536745668,0.04043019318860785,0.05325252985081704,0.07167041283751102,0.07634601341034322,0.029580523705200066,0.03416128450982066,0.04883299665215618,0.08319344467522122,0.03181874223499398,1 days 05:17:21
482,Vincent CHARBONNIER,M,0.05724033358605004,0.028004169825625473,0.04184988627748294,0.044588703563305535,0.04893858984078848,0.028894996209249433,0.07006254738438211,0.019437073540561033,0.03366186504927976,0.019873009855951477,0.035253980288097043,0.0390352539802881,0.038684609552691436,0.030202805155420773,0.041546626231993934,0.04415276724791509,0.07410917361637605,0.07222327520849128,0.031197877179681578,0.03601213040181956,0.047839272175890825,0.08518764215314632,0.03200341167551175,1 days 05:18:40
486,ClÃ©ment DEFFRENNE,M,0.05523140167086593,0.02640801712542861,0.03668516869683824,0.04597722924204823,0.040502396423361814,0.03030102108473677,0.06425824540132988,0.017542197889631916,0.03227120313713604,0.019806012844071456,0.043476613560156856,0.04568359634000796,0.03917631234963154,0.031807073711330444,0.04066342091802906,0.048203156080095476,0.0820467160475117,0.0767044916361983,0.03747134711197833,0.030926175005209618,0.04742644969405346,0.07797374353534015,0.02945801049500824,1 days 05:19:34
452,Yan BALDUCHELLI,M,0.05699266318735345,0.0265864911882611,0.04176121322139021,0.04573216851977914,0.047509643748581805,0.025338476665910294,0.06452802359882005,0.01842712351561909,0.033185840707964605,0.020705695484456547,0.031994554118447927,0.04197867029725437,0.039454277286135694,0.02831669313970199,0.03943536797519098,0.049722033129112775,0.07523069359352545,0.07407722562589819,0.028836699190681492,0.036721881854625216,0.050686407987292945,0.08818357159065124,0.034594584373345436,1 days 05:22:48
129,Elena HORTON,W,0.05533503449579435,0.027927417068330025,0.04155561856157263,0.04636612796522068,0.04830356299026557,0.02596162933560155,0.06630753236934127,0.020981003685851998,0.03092335318022871,0.018797845194216047,0.029760892165201776,0.04496739438616388,0.037879217465267935,0.0267460542481807,0.042680275966354785,0.04787827237501181,0.07466213023343729,0.07460542481807013,0.030687080616198847,0.03645213117852755,0.047793214251961064,0.0856629808146678,0.0377658066345336,1 days 05:23:30
581,Gregoire SEVAUX,M,0.055651089400782325,0.02677677204784671,0.03997619002626656,0.04623103233243259,0.04696800770989626,0.02809009996409607,0.06896388820650429,0.017876377104631608,0.033881970558778514,0.01788582550690678,0.03623462272529715,0.04075095901283093,0.037302292182391956,0.025992554659007162,0.04076040741510611,0.04042971333547497,0.07404712863054858,0.08075549424592302,0.037585744250647216,0.03681097526408284,0.04655227800978855,0.08858821973204331,0.03188835767871653,1 days 05:23:58
15,Heather JACKSON,W,0.048025944726452344,0.025004700131603684,0.03496897913141568,0.039048693363414176,0.04126715548035345,0.02715736040609137,0.05972927241962775,0.01842451588644482,0.02858620041361158,0.019975559315660838,0.026518142507990224,0.03822147020116563,0.039556307576612146,0.029761233314532808,0.04241398759165257,0.05292348185749201,0.08362474149276179,0.07886820830983267,0.030391050949426585,0.035175784921977815,0.05554615529234819,0.09700131603684903,0.04780973867268284,1 days 05:33:00
414,JÃ©rÃ©mie CRUAUD,M,0.05754111757136282,0.02784065825685919,0.03962879122324188,0.04153555695405916,0.05048702366080234,0.028225768576876472,0.06375924029944675,0.018485295360829584,0.030395536477461654,0.020608098588241926,0.03243380329316288,0.04054929881742953,0.03713966354508139,0.0284230202042024,0.038745855367592494,0.04417497158637273,0.0803283769948245,0.07705963574199487,0.03107182777115054,0.03413392446201967,0.04951015845880728,0.08748579318636522,0.040436583601814714,1 days 05:34:23
702,ClÃ©ment GABISSON,M,0.0596537024169468,0.02968130856917501,0.04375669026648388,0.04790700294841218,0.04709008619880185,0.0278784578114143,0.06515615316719563,0.017540235497380232,0.03236680501042273,0.019145899453510865,0.02920242633664482,0.0433059775770437,0.03626359180454093,0.028695374561024622,0.04088339687130275,0.0419444496610265,0.06952243234614734,0.07418918665139251,0.039277732915172114,0.03752183139589476,0.056808578564855675,0.06956938158463069,0.0426392983905801,1 days 05:34:58
781,ClÃ©ment FAUCHOIS,M,0.05824522526244624,0.029052188773498095,0.04010403951247911,0.043944487220417286,0.05327799583090762,0.030460665927998648,0.06619842626152604,0.017540235497380232,0.032132058818005974,0.01927735732126425,0.03159683749929576,0.04091156641439276,0.03910871565663205,0.030451276080301976,0.039277732915172114,0.03881763037803527,0.06971022930008075,0.06883697346429041,0.02351217863246258,0.03234802531502939,0.050432871978816504,0.10088452365302635,0.043878758286540594,1 days 05:34:58
413,Damon VALENZONA,M,0.05531311880026652,0.02691517216137842,0.03903075349343544,0.04211830288014865,0.041958763854087484,0.02915810317482662,0.06362791745263098,0.017192676220238932,0.03261165385662134,0.018919451561136294,0.03589628086376306,0.03889936841314977,0.03734151674690541,0.03241457623619284,0.043056767739332,0.055801120527041864,0.08344829527858329,0.07866212449674823,0.031907805212233825,0.03469504584400837,0.053802190376981335,0.08141182653415543,0.0258171682761339,1 days 05:35:57
903,Tue MANTONI,M,0.05522357304759942,0.027031077309255757,0.04046231946499822,0.04593222561489613,0.04626941161043778,0.030805687203791468,0.06762452466140906,0.01879811925144709,0.03305359384073581,0.021636101380589325,0.036940599067118746,0.03884195343086751,0.04132401700916022,0.03161118708202986,0.04113669145608152,0.05090571904913549,0.08143041792330892,0.06590112957308507,0.026244309986325234,0.030459134930595884,0.049397748346852,0.0808871738193807,0.03808328494089879,1 days 05:39:26
514,Robin WILM,M,0.052941892132181596,0.025184131470337753,0.03972747606524852,0.04698978971109843,0.056385875922997014,0.027664174145789075,0.06894518637754672,0.022863185872179538,0.034093567798751556,0.021038248809111582,0.035581593404022345,0.041365240096206936,0.04433193265514305,0.027495718416890493,0.043367991539778945,0.049750591934714046,0.06724191178534997,0.06959093333832461,0.029610773679728225,0.03388767746343107,0.04807539329733372,0.08529475073231449,0.02857196335152031,1 days 05:40:53
644,Lars SCHWEIZER,M,0.05994614104314327,0.030024498344959138,0.04218951620443962,0.04429338170665569,0.04963252482561293,0.028350756456529465,0.06548164494230733,0.02049632524825613,0.030417219905372803,0.022329025863519907,0.031043704299366034,0.03827165111364614,0.03847736240719615,0.026723767134815703,0.037112187459091506,0.04537804125446487,0.0763188899070559,0.07153142707534643,0.03257718848764797,0.03148317842649562,0.049333308398631086,0.08544499093000206,0.043143268565444245,1 days 05:42:26
347,Tahirinirina Jeannot AVOTRANIAINA,M,0.052070187247010874,0.0243523945742304,0.03899187630292322,0.04254424096250386,0.04355386039206888,0.03685110917912331,0.06962634732778043,0.019463219003281265,0.03508427517738452,0.01804227313944901,0.03069056099316637,0.041403744940217445,0.03873012311748044,0.03170952875078292,0.039253629488366006,0.04633966215142422,0.07420702807302913,0.07575885052958278,0.031167325723794298,0.03862729150891363,0.050565106430714865,0.08729468734516832,0.033672677641603796,1 days 05:42:51
524,JudicaÃ«l DUMAS,M,0.05865088934376431,0.026656946041181805,0.040041499593416144,0.04683659067754629,0.0475469440783632,0.026703679817551337,0.06280084868537887,0.018385067623774405,0.03292861882997317,0.019366476927534605,0.03880772789726047,0.046144930787277195,0.03721877950069633,0.03019001953471852,0.03813476151753919,0.048948957369449195,0.07414780958790156,0.07299815868921104,0.03602239482563628,0.03180700819710437,0.05125760592210414,0.08416753124152951,0.030236753311088056,1 days 05:43:09
598,Dennis KRÃMER,M,0.05467012948188561,0.02516769118663702,0.03615403299639394,0.035976532575998206,0.04167523028344015,0.03621942788811868,0.059911062947254345,0.018628202014162664,0.030287176995945516,0.020580706638515724,0.057173819622204365,0.0370228508435941,0.0365650866015209,0.02941835914874535,0.04274023280581454,0.04883129986360494,0.07597017992937352,0.07506399357261635,0.031436258664823157,0.03373442200257843,0.04954130154518787,0.08889968423609425,0.03433231815549037,1 days 05:44:02
390,Florent PERROT,M,0.05833060862254192,0.027128777616890094,0.03907702368162922,0.05226773786725209,0.043916110047176424,0.03250969218552945,0.06506609369891167,0.017310476902237377,0.03276192255593442,0.020299873884814797,0.041608669251249474,0.0403942267270774,0.03861927226867205,0.027474426643000607,0.04118828530057452,0.04397216124059975,0.08182540053248634,0.06997991498902331,0.03161287309075622,0.03568592647951796,0.047736933065533185,0.0818347423980569,0.02939885095053482,1 days 05:44:05
258,Brooke DEANS,W,0.05455666289941436,0.02787144018008089,0.03977097596742105,0.04509494409833462,0.05046561370408077,0.029375227669689807,0.06609192718306044,0.020165696832705977,0.03342891568515734,0.020352502732036277,0.05100735081213865,0.038874307650635605,0.038407292902309854,0.02987960359788162,0.038239167592912585,0.056835694871244034,0.08943332430438153,0.06554084978003605,0.028030225194511642,0.029403248554589353,0.04022865042078029,0.07660909931535638,0.030337278051240858,1 days 05:44:23
374,Nick CLIFFORR,M,0.05740023337222871,0.026371061843640606,0.037815635939323224,0.04469544924154026,0.04252975495915986,0.03183197199533255,0.06430805134189031,0.018875145857642942,0.034352392065344226,0.018772462077012834,0.03581796966161027,0.041558926487747956,0.03947724620770128,0.032289381563593934,0.04506884480746791,0.046021003500583434,0.07204667444574096,0.07157992998833139,0.026753792298716453,0.03821703617269545,0.05174329054842474,0.09150058343057176,0.03097316219369895,1 days 05:45:25
624,Oussama ABDELMOUMEN,M,0.06046780679411463,0.028428546104253553,0.03834634869986285,0.043860385702689846,0.04469075675726108,0.0344090836995363,0.0682583666881257,0.018520073520493372,0.03132084977747922,0.01863203366268275,0.043767085584198694,0.04163984288260046,0.03582724550060178,0.029473507431354438,0.04414961607001241,0.0465660891389332,0.07358580345397038,0.06949925826405799,0.026217333296013286,0.03544471501478807,0.0541887088196602,0.083205045670408,0.029501497466901783,1 days 05:46:21
320,Timothy DE VOS,M,0.04862904503966959,0.024100092298225823,0.033460437624113146,0.039417868563597205,0.04514222317524543,0.027195345931885773,0.06624961542405908,0.0208463467616375,0.03935260719180317,0.027503006684629083,0.05045636344990257,0.03498009528160282,0.032584070631450385,0.023848369864163117,0.03488686475046848,0.04269958325952583,0.0835252328432515,0.06701410577936062,0.03575390869001781,0.03349772983656688,0.05667483987656278,0.09241942551346714,0.03976282152879425,1 days 05:47:41
348,Nick WAGGONER,M,0.054246095678006354,0.028757415185181736,0.03901993835035993,0.04164610126558702,0.044160512567400195,0.03177470874735754,0.06579376239744461,0.02334677456905784,0.03021018615956268,0.023691342043750757,0.03212858885650161,0.03947625743846677,0.03999776496773172,0.031318389659250705,0.04033301980797348,0.0463396690289716,0.07660573099524125,0.08118754714521191,0.029623490189139606,0.03253834477235265,0.048174258015850104,0.08696138050493105,0.032668721654668886,1 days 05:49:41
592,Aurelien JARRY,M,0.06195695700356674,0.028329034000428382,0.04057514830370364,0.053817714493253,0.048062506402436186,0.02333746193460668,0.06451793147763571,0.017731255995008428,0.03094588428120431,0.019873161918775202,0.03744610312811391,0.039746323837550404,0.0366824671031188,0.026233691248917407,0.03958800905188069,0.04752237360426891,0.07098089978674067,0.07018932585839208,0.02946517540346989,0.0332926681628966,0.05600618358927557,0.09086337433996704,0.032836349074789765,1 days 05:49:41
401,Luc THROO,M,0.05501042675206673,0.027128174573620316,0.03908170105012289,0.04306620987562374,0.0427869218738363,0.029325240187681536,0.0625977508006256,0.020266999329708796,0.028608400983093765,0.020136664928874656,0.03126163700007448,0.040012661056081034,0.03883965144857377,0.028263945780889255,0.03888619944887168,0.04609182989498771,0.07053883965144857,0.0777444700975646,0.0316991882028748,0.03725701943844492,0.05448908914873017,0.09681984061964698,0.04008713785655768,1 days 05:50:16
516,Alexei NOVOLOACA,M,0.05834116738181446,0.028416653480644472,0.03815259175144503,0.047134599811982834,0.04471457691484312,0.030268901774993716,0.060239954578031774,0.019993112242523526,0.027969880022710985,0.020104805607006896,0.038161899531818644,0.03891582974208141,0.039018215326191166,0.03210253450859574,0.036756424695402884,0.04567327829332539,0.08760482887645783,0.07597010340943995,0.03169299217215671,0.03482040637769111,0.04753483436804825,0.08461703137652764,0.031795377756266466,1 days 05:50:37
458,Kevin DUBREUIL,M,0.06052320769280845,0.027174064670925983,0.03912432925071376,0.05106529401370793,0.04747556473137479,0.029061927480028643,0.06637279245598862,0.01695356601474951,0.028624836090729012,0.018376437984171712,0.04450892317421347,0.03955212082321978,0.036185587143933266,0.03185187251811139,0.040258906899534076,0.040379804517850997,0.09277497233304503,0.07262226934129398,0.027611156060225614,0.032056468487570794,0.04889843670079699,0.0804713147151001,0.028076146899906073,1 days 05:52:09
