year,bib,race_name,distance,elevationGain,gender,indexCategory,rank,time,race_year,countryCode
2024,7381,les crêtes vosgiennes - les crêtes vosgiennes,32700.000000000004,1280,MALE,20K,51,03:07:47,2024,FR
2024,7381,trail alsace grand est by UTMB - trail des celtes,50000.0,1980,MALE,50K,194,05:35:26,2024,FR
2024,7381,trail du petit ballon - marathon du petit ballon 42 km,42730.0,1346,MALE,50K,79,04:23:57,2024,FR
2024,7381,terre de feu  - terre de feu le grand,29200.0,1460,MALE,20K,127,03:10:02,2024,FR
2024,7381,la landsberg - le grand,23000.0,870,MALE,20K,28,01:57:38,2023,FR
2024,7381,la belmontée de feu - la belmontée de feu,16000.0,1000,MALE,20K,13,01:31:37,2023,FR
2024,7388,challenge trail-nature - la montliardaise,25000.0,300,MALE,20K,94,03:22:06,2019,FR
2024,7390,le grand raid de la réunion - zembrocal trail relais1,37200.0,2720,FEMALE,50K,135,08:37:10,2023,FR
2024,7392,luchon aneto trail - la venasque,45000.0,2800,FEMALE,50K,290,08:10:55,2024,FR
2024,7392,luchon aneto trail - la kbour,19700.0,1370,FEMALE,20K,382,03:44:58,2022,FR
2024,7393,half marathon des sables fuerteventura - hmds fuerteventura 2022 - 120km,97000.0,2379,FEMALE,100K,272,16:48:28,2022,ES
2024,7397,lyon urban trail by night - 26 km ,26200.0,860,MALE,20K,1068,03:17:16,2019,FR
2024,7408,le grand raid de la réunion - la mascareignes,74100.0,4000,MALE,100K,942,19:30:04,2022,FR
2024,7408,trail de minuit - trail de minuit,54200.0,3180,MALE,50K,846,14:23:54,2022,FR
2024,7411,le grand raid de la réunion - la mascareignes,66200.0,3550,MALE,100K,153,12:15:28,2019,FR
2024,7412,caldeira trail - bruleries de la fournaise,47400.0,1130,FEMALE,50K,257,12:44:02,2020,FR
2024,7413,grand raid des pyrénées - tour du néouvielle,41000.0,2400,FEMALE,50K,146,06:44:34,2024,FR
2024,7413,trail de vulcain - riom limagne & volcans,22000.0,860,FEMALE,20K,52,02:04:56,2024,FR
2024,7413,trail la rosiere - 40 km,40000.0,3000,FEMALE,50K,38,07:09:35,2023,FR
2024,7413,marathon du mont-blanc - 10 km du mont-blanc,9800.0,270,FEMALE,,151,00:51:47,2023,FR
2024,7413,trail de vulcain - riom limagne & volcans,22000.0,880,FEMALE,20K,70,02:06:50,2023,FR
2024,7413,restonica trail by UTMB - tavignanu trail,32500.0,2270,FEMALE,50K,179,06:14:32,2022,FR
2024,7413,trail de vulcain - riom limagne & volcans,22000.0,880,FEMALE,20K,136,02:23:03,2022,FR
2024,7415,le salaozy festival nature - mini salazienne,23100.0,1280,FEMALE,20K,39,03:47:55,2019,FR
2024,7415,cilaos women trail - cilaos women trail,20000.0,1100,FEMALE,20K,12,03:12:46,2019,FR
2024,7420,caldeira trail - bruleries de la fournaise,47400.0,1130,FEMALE,50K,145,08:44:32,2020,FR
2024,7424,le grand raid de la réunion - trail de bourbon,109000.0,6328,MALE,100M,508,33:48:31,2023,FR
2024,7424,cimasarun - cumasarun,51700.0,3725,MALE,50K,237,10:27:04,2023,FR
2024,7424,le grand raid de la réunion - la diagonale des fous,168400.0,10250,MALE,100M,1260,52:21:54,2022,FR
2024,7424,le grand raid de la réunion - trail de bourbon,105100.0,6131,MALE,100K,543,35:59:27,2021,FR
2024,7424,caldeira trail - ultra caldeira trail,71200.0,1880,MALE,50K,162,14:54:11,2020,FR
2024,7425,le grand raid de la réunion - zembrocal trail relais2,36200.0,1210,MALE,20K,171,09:38:18,2022,FR
2024,7427,le grand raid de la réunion - trail de bourbon,109200.0,5960,MALE,100K,81,24:06:35,2022,FR
2024,7427,transvolcano - transvolcano,45500.0,1680,MALE,50K,13,05:38:46,2019,FR
2024,7428,trail du laudon - trail de la bauche,25000.0,1100,MALE,20K,67,03:15:24,2024,FR
2024,7428,ultra trail chic-chocs - le demi marathon des altitudes,23400.0,1220,MALE,20K,32,03:15:15,2023,CA
2024,7429,trail margeride - lou pas del ase,25000.0,850,MALE,20K,5,01:54:41,2023,FR
2024,7430,trail des chateaux - trail d'harcourt,26000.0,750,FEMALE,20K,189,03:28:36,2024,FR
2024,7430,trail du saint-jacques by UTMB® - maratrail - 50k,51000.0,2000,FEMALE,50K,914,07:51:53,2024,FR
2024,7430,trail sud touraine  - 47km,46600.0,1000,FEMALE,50K,212,07:27:35,2024,FR
2024,7430,trail des chateaux - trail des evèques,52000.0,1200,FEMALE,50K,49,07:12:04,2023,FR
2024,7430,trans aubrac - trans aubrac relais 1,25000.0,680,FEMALE,20K,64,02:20:27,2022,FR
2024,7432,trail du ventoux - aoc ventoux trail,15000.0,350,FEMALE,,116,01:34:14,2024,FR
2024,7432,ceven'trail - trail aux étoiles 63 km,63000.0,2600,FEMALE,50K,279,12:11:37,2023,FR
2024,7432,ergysport trail du ventoux - 46 kms,47100.0,2340,FEMALE,50K,900,08:59:29,2022,FR
2024,7432,ergysport trail du ventoux - 46 km,45800.0,2438,FEMALE,50K,634,08:56:08,2021,FR
2024,7432,trail des passerelles du monteynard - trail du grand ebron 20km,19400.0,880,FEMALE,20K,431,03:16:32,2020,FR
2024,7433,cimasarun - cumasarun,56200.0,3818,MALE,50K,501,12:28:57,2024,FR
2024,7434,raid 974 - semi-raid 974,61000.0,2426,MALE,50K,302,18:31:42,2023,FR
2024,7437,le grand raid de la réunion - la diagonale des fous,167300.0,9710,MALE,100M,1536,56:48:02,2023,FR
2024,7437,caldeira trail - ultra caldeira trail,94000.0,4000,MALE,100K,120,22:04:17,2023,FR
2024,7437,le grand raid de la réunion - la mascareignes,74100.0,4000,MALE,100K,395,15:27:55,2022,FR
2024,7437,le grand raid de la réunion - trail de bourbon,105100.0,6131,MALE,100K,356,31:33:41,2021,FR
2024,7437,caldeira trail - ultra caldeira trail,71200.0,1880,MALE,50K,166,15:03:18,2020,FR
2024,7438,millet xtrail courchevel - xt 33km,33300.0,2170,FEMALE,50K,124,06:14:09,2024,FR
2024,7438,ultra tour des 4 massifs - ut4m 20 belledonne,22500.0,2020,FEMALE,20K,101,04:11:33,2024,FR
2024,7438,trail nivolet-revard - trail la voglanaise,14500.0,450,FEMALE,,177,01:40:19,2024,FR
2024,7438,pilatrail - traversée des 3 dents,21000.0,1150,FEMALE,20K,333,03:47:22,2022,FR
2024,7442,trail les 3 monts - mont macaron,15000.0,800,FEMALE,20K,26,02:19:05,2024,FR
2024,7442,half marathon des sables jordan - hmds jordan 2023 - 120km,115400.0,2615,FEMALE,100K,40,18:16:41,2023,JO
2024,7442,half marathon des sables fuerteventura - hmds fuerteventura 2022 - 120km,97000.0,2379,FEMALE,100K,141,14:42:41,2022,ES
2024,7442,le trail des hobbits - la semi-comtoise,23300.0,490,FEMALE,20K,121,02:55:59,2019,FR
2024,7443,trail du grand ballon - trail du grand ballon 32km,32000.0,1260,FEMALE,20K,312,05:10:55,2024,FR
2024,7443,trail de bruxelles - 15km,15000.0,200,FEMALE,,169,01:33:51,2023,BE
2024,7443,trail de bruxelles - 21km,21000.0,375,FEMALE,20K,303,02:26:52,2022,BE
2024,7444,trail des anglais - trail des anglais,28000.0,1260,MALE,20K,1012,05:09:58,2020,FR
2024,7446,le grand raid de la réunion - la mascareignes,66200.0,3550,MALE,100K,1108,18:17:59,2019,FR
2024,7452,le grand raid de la réunion - la mascareignes,74100.0,4000,FEMALE,100K,566,16:50:06,2022,FR
2024,7452,trail de minuit - trail de minuit,54200.0,3180,FEMALE,50K,613,12:41:32,2022,FR
2024,7454,le grand raid de la réunion - la mascareignes,66200.0,3550,MALE,100K,1005,17:54:57,2019,FR
2024,7455,mafate trail tour - mafate trail tour,53900.0,3560,FEMALE,50K,528,14:09:27,2023,FR
2024,7455,grand raid du guillestrois-queyras - le trail des lacs,45000.0,3200,FEMALE,50K,187,13:35:10,2023,FR
2024,7459,mafate trail tour - mafate trail tour,51900.0,3430,MALE,50K,380,14:21:49,2019,FR
2024,7459,le grand raid de la réunion - la mascareignes,66200.0,3550,MALE,100K,1104,18:17:55,2019,FR
2024,7459,trail de minuit - trail de minuit ,56400.0,3180,MALE,50K,1018,15:45:05,2019,FR
2024,7461,ultra trail haut-koenigsbourg ® - thk 25 km,25000.0,920,MALE,20K,134,02:38:40,2024,FR
2024,7461,les crêtes vosgiennes - les crêtes vosgiennes,32700.000000000004,1280,MALE,20K,317,04:00:24,2024,FR
2024,7461,trail du pays welche - les balcons d'orbey,26000.0,1000,MALE,20K,67,02:45:12,2024,FR
2024,7461,trail du vieil armand - le moyen,15000.0,500,MALE,20K,105,01:23:57,2024,FR
2024,7461,foulées du souvenir - foulées du souvenir,27800.0,1232,MALE,20K,353,03:57:26,2023,FR
2024,7461,trail du pays welche - les balcons d'orbey,26000.0,1000,MALE,20K,162,03:15:17,2023,FR
2024,7463,trail de la cité de pierres - 16km,16000.0,850,MALE,20K,252,02:48:09,2023,FR
2024,7463,festival des templiers - vo2 trail,19200.0,810,MALE,20K,596,03:14:20,2021,FR
2024,7464,le grand raid de la réunion - la diagonale des fous,167300.0,9710,MALE,100M,1987,63:12:44,2023,FR
2024,7464,trail de minuit - trail de minuit,54200.0,3180,MALE,50K,897,14:47:45,2022,FR
2024,7464,trail de minuit - trail de minuit,56400.0,3180,MALE,50K,585,12:03:31,2020,FR
2024,7468,le grand raid de la réunion - la mascareignes,66200.0,3550,MALE,100K,933,17:32:59,2019,FR
2024,7470,le grand raid de la réunion - zembrocal trail relais3,41400.0,2700,MALE,50K,128,10:59:01,2023,FR
2024,7474,le grand raid de la réunion - la mascareignes,72000.0,3874,FEMALE,100K,59,12:17:41,2021,FR
2024,7474,trail de minuit - trail de minuit,56400.0,3180,FEMALE,50K,69,08:28:10,2020,FR
2024,7478,hoka UTMB® mont blanc - occ,57000.0,3500,MALE,50K,678,10:45:13,2024,FR
2024,7478,mad'trail - mad'trail,61900.0,3933,MALE,100K,104,14:24:06,2024,FR
2024,7478,trail sainte-victoire - trail sainte victoire-les crêtes,60000.0,3000,MALE,50K,195,10:27:51,2024,FR
2024,7478,les 40 bosses - les 40 bosses - 45km,45000.0,2100,MALE,50K,173,05:59:41,2023,FR
2024,7478,nice côte d’azur by UTMB® - nice 50k,62000.0,3300,MALE,50K,707,12:18:00,2023,FR
2024,7478,le belier - trail 42km | le marathon du bélier,42200.0,2040,MALE,50K,311,05:51:12,2023,FR
2024,7478,trail du tour des fiz - tour des 8 refuges,61700.0,4410,MALE,100K,193,12:49:41,2023,FR
2024,7478,maxicross - 42 km,43300.0,1800,MALE,50K,182,04:47:24,2023,FR
2024,7478,trail des châtaignes - 30 km,30500.0,1210,MALE,20K,105,02:50:07,2022,FR
2024,7478,le belier - trail 42km | le marathon du bélier,42000.0,1980,MALE,50K,214,05:40:31,2022,FR
2024,7478,la 6000d trail de légende - la 6000d,69200.0,3450,MALE,100K,261,09:59:37,2022,FR
2024,7478,raidlight trail festival - maratour,47000.0,3100,MALE,50K,95,07:07:24,2022,FR
2024,7478,ergysport trail du ventoux - 46 kms,47100.0,2340,MALE,50K,386,06:32:59,2022,FR
2024,7478,maxicross - 42 km,42000.0,1900,MALE,50K,161,05:29:37,2022,FR
2024,7478,festival des hospitaliers - trail des hospitaliers,75200.0,3520,MALE,100K,103,11:23:44,2021,FR
2024,7478,belle-île en trail - ultra des vagues,81000.0,2250,MALE,100K,164,10:47:33,2021,FR
2024,7478,impérial trail de fontainebleau - marth'bleau,43000.0,960,MALE,50K,71,04:31:22,2021,FR
2024,7478,UTMB® - mcc,38900.0,2290,MALE,50K,427,06:40:01,2021,FR
2024,7478,luchon aneto trail - la venasque,44600.0,3050,MALE,50K,144,08:05:45,2021,FR
2024,7478,ergysport trail du ventoux - 46 km,45800.0,2438,MALE,50K,434,07:03:52,2021,FR
2024,7479,hoka UTMB® mont blanc - TDS,148000.0,9300,MALE,100M,992,43:11:08,2024,FR
2024,7479,mauritius by UTMB - chamarel,100600.0,4139,MALE,100K,32,19:52:10,2024,MU
2024,7479,le grand raid de la réunion - trail de bourbon,109000.0,6328,MALE,100M,479,33:10:44,2023,FR
2024,7479,eiger ultra-trail® by UTMB - e51 panorama trail,51000.0,3000,MALE,50K,312,09:15:52,2023,CH
2024,7479,ultra trail du vercors - crazy trail,46000.0,2600,MALE,50K,112,07:29:36,2022,FR
2024,7479,le grand raid de la réunion - la mascareignes,72000.0,3874,MALE,100K,162,14:05:09,2021,FR
2024,7480,trail du grand sénonais - la l'yonne,41700.0,730,FEMALE,20K,114,05:37:39,2024,FR
2024,7480,ecotrail paris® - trail 30 km,31300.0,520,FEMALE,20K,2559,03:54:53,2024,FR
2024,7480,le grand raid de la réunion - la mascareignes,74100.0,4000,FEMALE,100K,734,18:03:35,2022,FR
2024,7481,le grand raid de la réunion - la mascareignes,72000.0,3874,MALE,100K,640,19:09:23,2021,FR
2024,7482,trail givré - trail givré,23200.0,440,MALE,20K,558,02:30:10,2020,FR
2024,7482,lyon urban trail - 24 km,24200.0,1030,MALE,20K,472,02:40:28,2019,FR
2024,7484,raid 974 - semi-raid 974,57000.0,2800,MALE,50K,352,15:00:53,2024,FR
2024,7484,le grand raid de la réunion - la mascareignes,74100.0,4000,MALE,100K,774,18:20:59,2022,FR
2024,7484,le grand raid de la réunion - la mascareignes,66200.0,3550,MALE,100K,714,16:23:04,2019,FR
2024,7484,isalo raid - semi raid 97.4,45600.0,3500,MALE,50K,133,10:09:32,2019,MG
2024,7488,cimasa - cimasarun,52000.0,3699,MALE,50K,570,11:57:06,2019,FR
2024,7488,caldeira trail - petite caldeira,49800.0,2630,MALE,50K,180,09:13:17,2019,FR
2024,7491,le grand raid de la réunion - trail de bourbon,109000.0,6328,MALE,100M,84,23:17:24,2023,FR
2024,7491,cimasarun - cumasarun,51700.0,3725,MALE,50K,30,08:06:56,2023,FR
2024,7491,sierre-zinal - sierre-zinal,31300.0,2190,MALE,50K,385,03:45:35,2022,CH
2024,7491,ultra trail cote d'azur mercantour - utcam - 50km,52700.0,4050,MALE,50K,38,10:34:51,2022,FR
2024,7491,"ohm trail, belgian championship trail  - ohm trail original",35900.0,1860,MALE,50K,52,04:09:02,2022,BE
2024,7491,serre che trail - marathon des cerces,45800.0,3210,MALE,50K,19,06:50:35,2021,FR
2024,7491,montreux trail festival - mxsky,29900.0,2200,MALE,50K,83,04:28:47,2021,CH
2024,7494,trail des anglais - trail des anglais,28000.0,1260,MALE,20K,607,04:24:09,2020,FR
2024,7494,le grand raid de la réunion - zembrocal trail relais3,48200.0,4170,MALE,50K,79,14:57:33,2019,FR
2024,7501,scarpa trail de la vallée des lacs - trail long de la vallee des lacs,43600.0,2370,MALE,50K,184,06:20:55,2024,FR
2024,7501,l'infernal trail des vosges - l'infernal 30,31600.0,1170,MALE,20K,195,03:43:29,2020,FR
2024,7501,l'infernal trail des vosges - 60 km,68700.0,2990,MALE,50K,150,10:41:45,2019,FR
2024,7501,nordic'trail la bresse - 40 km,41500.0,2030,MALE,50K,74,05:35:45,2019,FR
2024,7504,swisspeaks trail - marathon,43900.0,2290,FEMALE,50K,267,09:44:07,2023,CH
2024,7504,trail du vélan - petit trail du vélan,21000.0,2180,FEMALE,20K,128,05:58:24,2023,CH
2024,7504,montreux trail festival - freddie's night,14100.0,715,FEMALE,20K,97,02:17:38,2022,CH
2024,7504,trail du vélan - petit trail du vélan,21000.0,1990,FEMALE,20K,102,06:13:42,2022,CH
2024,7504,humani'trail - trail du yak,17300.0,870,FEMALE,20K,251,02:56:16,2021,CH
2024,7506,trail de minuit - trail de minuit,54200.0,3180,FEMALE,50K,834,14:17:46,2022,FR
2024,7506,le grand raid de la réunion - zembrocal trail relais2,37900.0,1080,FEMALE,20K,65,08:07:25,2019,FR
2024,7510,le grand raid de la réunion - zembrocal trail relais2,36200.0,1210,MALE,20K,123,08:39:20,2023,FR
2024,7510,x trail corrèze dordogne - trail des tours,53000.0,2400,MALE,50K,304,10:15:42,2023,FR
2024,7510,luchon aneto trail - la kbour,21000.0,1300,MALE,20K,179,02:54:22,2023,FR
2024,7514,le grand raid de la réunion - la mascareignes,72000.0,4007,MALE,100K,984,20:22:10,2023,FR
2024,7514,le grand raid de la réunion - zembrocal trail relais1,37200.0,2720,MALE,50K,178,09:40:08,2022,FR
2024,7514,le grand raid de la réunion - zembrocal trail relais1,44000.0,3815,MALE,50K,102,12:09:39,2019,FR
2024,7514,cimasa - cimasarun,52000.0,3699,MALE,50K,481,11:24:10,2019,FR
2024,7514,utrb ile maurice - trail du nautile,24600.0,380,MALE,20K,52,03:02:03,2019,MU
2024,7516,la montagn'hard - la montagn'hard bif et arrêt les contamines,42000.0,2900,FEMALE,50K,22,09:13:29,2024,FR
2024,7516,la montagn'hard - la mini'hard,26500.0,1810,FEMALE,20K,146,04:31:00,2023,FR
2024,7518,la 6000d trail de légende - la 6000d,68700.0,3468,FEMALE,100K,626,11:38:19,2024,FR
2024,7518,trail du saint-jacques by UTMB® - maratrail - 50k,51000.0,2000,FEMALE,50K,804,07:37:37,2024,FR
2024,7518,trail drome - sur les traces des barons,58000.0,2950,FEMALE,50K,511,09:12:03,2024,FR
2024,7518,trail du cirque du fer à cheval - trail 32km,32700.000000000004,1300,FEMALE,20K,256,04:25:11,2024,FR
2024,7518,trail givre - trail givre,25100.0,530,FEMALE,20K,671,02:31:25,2024,FR
2024,7518,la asics saintélyon - la saintélyon,78000.0,2201,FEMALE,100K,3594,11:52:01,2023,FR
2024,7518,trail du saint-jacques by UTMB® - maratrail 50k,46000.0,1450,FEMALE,50K,447,05:52:43,2023,FR
2024,7518,trail des forts de besançon - 60 km,60000.0,2300,FEMALE,50K,322,08:33:09,2023,FR
2024,7518,ultra trail des montagnes du jura - la cmm,42700.0,1320,FEMALE,50K,223,05:55:52,2022,FR
2024,7518,l'infernal trail des vosges - it 30,33700.0,1125,FEMALE,20K,271,04:18:46,2022,FR
2024,7518,l'infernal trail des vosges - it 30,35400.0,1200,FEMALE,20K,222,04:32:23,2021,FR
2024,7520,trail des anglais - trail des anglais,28000.0,1260,MALE,20K,1118,05:27:14,2020,FR
2024,7520,trail de minuit - trail de minuit ,56400.0,3180,MALE,50K,1000,15:23:56,2019,FR
2024,7520,caldeira trail - petite caldeira,49800.0,2630,MALE,50K,322,10:56:07,2019,FR
2024,7521,le grand raid de la réunion - zembrocal trail relais4,33400.0,1360,MALE,20K,124,08:09:03,2023,FR
2024,7521,trail des anglais - trail des anglais,28000.0,1260,MALE,20K,993,05:04:50,2020,FR
2024,7523,la asics saintélyon - la saintexpress,44000.0,974,MALE,50K,2122,06:12:26,2023,FR
2024,7523,trail des châtaignes - les châtaignes,32000.0,1200,MALE,20K,428,04:32:38,2023,FR
2024,7523,la asics saintélyon - la saintexpress,44000.0,1150,MALE,50K,1657,06:06:35,2022,FR
2024,7523,la asics saintélyon - la saintésprint,23300.0,410,MALE,20K,1041,02:34:33,2021,FR
2024,7523,greenweez maxi-race - short-race,16500.0,950,MALE,20K,207,02:53:51,2021,FR
2024,7523,hoka xtrail courchevel - xt 22km,22000.0,1600,MALE,20K,91,05:06:46,2021,FR
2024,7523,ecotrail paris ile-de-france® - trail 30 km,31000.0,470,MALE,20K,1166,03:50:28,2021,FR
2024,7524,le grand raid de la réunion - la diagonale des fous,168100.0,9610,MALE,100M,576,44:34:57,2019,FR
2024,7526,le grand raid de la réunion - zembrocal trail relais1,44300.0,3950,MALE,50K,66,12:47:40,2021,FR
2024,7526,trail du tangue - trail du tangue,23600.0,900,MALE,20K,19,02:37:55,2020,FR
2024,7526,mafate trail tour - mafate trail tour,51900.0,3430,MALE,50K,42,08:35:25,2019,FR
2024,7526,trail du tour des fiz - balcon des fiz - radio mont-blanc,15400.0,730,MALE,20K,28,01:26:09,2019,FR
2024,7526,isalo raid - semi raid 97.4,45600.0,3500,MALE,50K,30,07:40:58,2019,MG
2024,7527,trail d2b - moyenne distance,22400.0,130,MALE,20K,263,02:30:25,2019,FR
2024,7531,high trail vanoise - trail des 6 cols ,32000.0,2600,FEMALE,50K,134,06:12:47,2024,FR
2024,7531,ultra trail des montagnes du jura - la cmm,42700.0,1320,FEMALE,50K,161,05:32:01,2022,FR
2024,7531,trail verbier st bernard by UTMB - verbier marathon 4000,46300.0,3985,FEMALE,50K,215,10:16:32,2022,CH
2024,7531,trail sainte-victoire - le cézanne,39000.0,1790,FEMALE,50K,117,05:17:28,2022,FR
2024,7531,les trails du sancy - le trail du sancy,35000.0,2050,FEMALE,50K,326,05:21:36,2021,FR
2024,7531,trail verbier st bernard - liddes verbier,32700.000000000004,2560,FEMALE,50K,163,05:57:22,2021,CH
2024,7531,swiss canyon trail - k31,32299.999999999996,1520,FEMALE,20K,153,03:23:26,2021,CH
2024,7532,trail des anglais - trail des anglais,28000.0,1260,MALE,20K,239,03:40:48,2020,FR
2024,7534,le grand raid de la réunion - zembrocal trail relais3,48200.0,4170,MALE,50K,42,13:09:43,2019,FR
2024,7535,le grand raid de la réunion - zembrocal trail relais1,37200.0,2720,MALE,50K,99,07:49:02,2022,FR
2024,7535,le grand raid de la réunion - zembrocal trail relais3,48200.0,4170,MALE,50K,55,14:01:07,2019,FR
2024,7538,le belier - trail 27km | le bélier,27000.0,1090,FEMALE,20K,986,04:33:19,2024,FR
2024,7538,le belier - trail 15km | l'agneau,15000.0,650,FEMALE,20K,608,02:13:04,2024,FR
2024,7538,marathon du grand ballon - 22km,22000.0,1200,FEMALE,20K,311,03:51:44,2024,FR
2024,7538,landelow trail - le long,25000.0,1100,FEMALE,20K,283,03:38:18,2024,FR
2024,7538,le belier - trail 27km | le bélier,27000.0,1270,FEMALE,20K,1256,04:25:32,2023,FR
2024,7538,le belier - trail 15km,15000.0,430,FEMALE,,656,01:55:48,2022,FR
2024,7539,le grand raid de la réunion - zembrocal trail relais3,41400.0,2700,MALE,50K,73,09:00:19,2022,FR
2024,7539,le grand raid de la réunion - zembrocal trail relais1,44000.0,3815,MALE,50K,67,10:48:55,2019,FR
2024,7541,trail de la savane - 28km,28000.0,900,MALE,20K,208,04:06:43,2019,FR
2024,7545,le grand raid de la réunion - la mascareignes,74100.0,4000,MALE,100K,383,15:21:40,2022,FR
2024,7545,le grand raid de la réunion - zembrocal trail relais2,38100.0,1300,MALE,50K,5,03:52:40,2021,FR
2024,7545,trail des 2 rivieres -  st jo trail d 2 rivieres,61600.0,2760,MALE,50K,73,08:38:55,2019,FR
2024,7546,raid 974 - semi-raid 974,57000.0,2800,MALE,50K,225,12:43:52,2024,FR
2024,7548,trail des anglais - trail des anglais,28000.0,1260,MALE,20K,967,05:00:06,2020,FR
2024,7550,le grand raid de la réunion - zembrocal trail relais3,41400.0,2700,MALE,50K,166,11:39:41,2022,FR
2024,7552,trail du laudon - trail de la bauche,25000.0,1100,MALE,20K,8,02:37:12,2024,FR
2024,7552,techni trail tiranges - 25 km,25200.0,1340,MALE,20K,29,03:13:41,2022,FR
2024,7553,mauritius by UTMB - bel ombre,59100.0,1790,MALE,50K,147,09:51:53,2024,MU
2024,7553,ecotrail paris® - trail 10km,10000.0,190,MALE,,621,01:05:57,2022,FR
2024,7554,la saintélyon - la saintéxpress,44800.0,1000,MALE,50K,2915,08:29:41,2019,FR
2024,7555,le grand raid de la réunion - zembrocal trail relais4,33400.0,1360,FEMALE,20K,87,07:16:45,2023,FR
2024,7556,trail de minuit - trail de minuit,54200.0,3180,MALE,50K,244,10:25:19,2022,FR
