distance_cum,altitude,lon,lat
17619,318,55.34007,-20.96584
17649,324,55.34035,-20.96587
17684,328,55.3405,-20.96616
17729,343,55.34061,-20.96653
17781,349,55.34105,-20.96674
17810,356,55.34132,-20.96678
17839,356,55.34158,-20.96688
17877,359,55.3419,-20.96705
17923,368,55.34228,-20.96725
17963,372,55.3422,-20.9676
18010,380,55.34233,-20.968
18050,384,55.34271,-20.96794
18086,389,55.34305,-20.96798
18126,399,55.34341,-20.96803
18197,409,55.34408,-20.96815
18227,416,55.34436,-20.96818
18268,424,55.34473,-20.96828
18322,435,55.34521,-20.96842
18402,448,55.34595,-20.96859
18442,458,55.34631,-20.96867
18482,465,55.34667,-20.96878
18536,479,55.34715,-20.96892
18567,479,55.3474,-20.96877
18602,479,55.34722,-20.9685
18639,479,55.34704,-20.96821
18675,480,55.34739,-20.96819
18759,492,55.34818,-20.96831
18804,495,55.34861,-20.96838
18858,501,55.34909,-20.96854
18884,507,55.34916,-20.96876
18919,512,55.34902,-20.96905
18950,517,55.34921,-20.96926
18980,519,55.34949,-20.96928
19009,521,55.34977,-20.96933
19064,533,55.35028,-20.9694
19100,539,55.35061,-20.96948
19128,542,55.35087,-20.96956
19187,544,55.35143,-20.96961
19219,548,55.35173,-20.96955
19249,548,55.352,-20.96964
19303,561,55.35246,-20.96985
19335,566,55.35275,-20.96994
19364,572,55.353,-20.97004
19405,580,55.35336,-20.97017
19447,590,55.35375,-20.97021
19490,593,55.35416,-20.9702
19584,615,55.35502,-20.97041
19633,616,55.35547,-20.97051
19666,623,55.35579,-20.9705
19706,634,55.35614,-20.97059
19760,641,55.35661,-20.97079
19817,647,55.35713,-20.97095
19861,660,55.35753,-20.97099
19926,668,55.35799,-20.97138
19964,675,55.35831,-20.97154
20008,677,55.35869,-20.97172
20076,687,55.35928,-20.97196
20119,698,55.35968,-20.97195
20168,710,55.36007,-20.97218
20197,714,55.36033,-20.97226
20228,719,55.36059,-20.97239
20266,727,55.36094,-20.97247
20316,726,55.36095,-20.97202
20355,726,55.36112,-20.97171
20392,714,55.36086,-20.97148
20429,707,55.36072,-20.97118
20464,695,55.36066,-20.97089
20496,693,55.36057,-20.97062
20526,692,55.36053,-20.97035
20564,691,55.36024,-20.97013
20608,686,55.36008,-20.96977
20637,679,55.36001,-20.96952
20676,673,55.35985,-20.96921
20719,666,55.3599,-20.96883
20765,662,55.35997,-20.96842
20829,648,55.36002,-20.96786
20883,646,55.36013,-20.96738
20981,627,55.36069,-20.96668
21014,610,55.36093,-20.96656
21045,602,55.3612,-20.96647
21073,589,55.36143,-20.96644
21106,576,55.36172,-20.96642
21135,572,55.362,-20.96639
21170,551,55.36229,-20.96642
21200,542,55.36254,-20.96652
21234,533,55.36246,-20.96623
21264,532,55.36243,-20.96596
21345,517,55.36201,-20.96536
21390,510,55.36166,-20.96513
21448,506,55.36112,-20.96499
21496,504,55.36067,-20.9649
21514,499,55.36065,-20.96474
21554,494,55.36031,-20.96459
21624,489,55.35971,-20.96431
21694,483,55.3603,-20.964
21719,475,55.36048,-20.96388
21744,475,55.36024,-20.96389
21771,473,55.35998,-20.96389
21808,471,55.35963,-20.96382
21852,471,55.35922,-20.96374
21878,470,55.35897,-20.96372
21916,471,55.35862,-20.96361
21949,464,55.35833,-20.96349
22002,457,55.35798,-20.96315
22034,455,55.35774,-20.96297
22063,454,55.35747,-20.96292
22092,451,55.35773,-20.96282
22151,448,55.35721,-20.96261
22185,445,55.35695,-20.96243
22216,443,55.35678,-20.9622
22256,442,55.35666,-20.96185
22305,440,55.35659,-20.96142
22333,439,55.35642,-20.96122
22363,427,55.35619,-20.96109
22391,430,55.35645,-20.96105
22432,400,55.35664,-20.96078
22464,406,55.35689,-20.96063
22491,389,55.35709,-20.96057
22523,412,55.35727,-20.96047
22549,421,55.35733,-20.96026
22579,432,55.35736,-20.96001
22610,443,55.35722,-20.95978
22653,452,55.35699,-20.95947
22679,460,55.35698,-20.95924
22713,472,55.35694,-20.95896
22740,489,55.35711,-20.95886
22766,483,55.35736,-20.95887
22802,494,55.3572,-20.9586
22834,489,55.35692,-20.95848
22851,501,55.35705,-20.95841
22880,484,55.3572,-20.95824
22906,473,55.35732,-20.95806
22935,461,55.35752,-20.95791
22966,448,55.35767,-20.95771
23001,438,55.35796,-20.95757
23039,429,55.35832,-20.95755
23066,420,55.35846,-20.95737
23104,409,55.35877,-20.95722
23137,401,55.35904,-20.95707
23175,393,55.35926,-20.95681
23206,392,55.35951,-20.95666
23240,395,55.35981,-20.95678
23269,398,55.36003,-20.95695
23307,399,55.36039,-20.95695
23335,401,55.36062,-20.95708
23363,404,55.36089,-20.95711
23396,406,55.36118,-20.957
23423,409,55.36143,-20.95706
23454,411,55.36165,-20.95726
23502,412,55.3621,-20.95721
23580,417,55.36283,-20.95737
23610,418,55.36306,-20.95754
23691,423,55.36383,-20.95762
23744,427,55.36434,-20.95765
23776,429,55.36464,-20.95772
23824,429,55.36508,-20.95785
23857,428,55.36538,-20.95793
23895,427,55.36574,-20.95788
23928,426,55.36598,-20.95768
23959,425,55.36608,-20.95742
23992,423,55.36583,-20.95723
24058,419,55.36524,-20.95701
24095,418,55.36499,-20.95678
24135,418,55.36472,-20.95652
24169,417,55.36443,-20.95638
24201,415,55.3642,-20.95618
24233,415,55.36397,-20.956
24266,418,55.36378,-20.95576
24298,417,55.36354,-20.95557
24337,416,55.36317,-20.95552
24392,415,55.36272,-20.95526
24427,414,55.36244,-20.95508
24470,406,55.36206,-20.95493
24505,401,55.36175,-20.95482
24542,397,55.36142,-20.95472
24580,395,55.36107,-20.95462
24610,394,55.36082,-20.95447
24644,390,55.36058,-20.95427
24675,389,55.36031,-20.95415
24724,387,55.35995,-20.95386
24755,386,55.35967,-20.95378
24791,384,55.35943,-20.95354
24827,385,55.3591,-20.95345
24858,384,55.35887,-20.95327
24896,384,55.35856,-20.9531
24941,382,55.35829,-20.95278
24974,383,55.3581,-20.95254
25004,381,55.35782,-20.95248
25035,384,55.35759,-20.9523
25063,387,55.35741,-20.95211
25099,391,55.35716,-20.95189
25191,390,55.35643,-20.95142
25223,397,55.35617,-20.95127
25256,398,55.3564,-20.95106
25293,397,55.35664,-20.95081
25327,396,55.35677,-20.95053
25357,394,55.35657,-20.95034
25387,393,55.35632,-20.9502
25425,393,55.35607,-20.94995
25453,391,55.35603,-20.9497
25490,389,55.35577,-20.94948
25519,390,55.35553,-20.94934
25548,392,55.35533,-20.94916
25615,400,55.35499,-20.94865
25642,405,55.35481,-20.94847
25681,415,55.3545,-20.9483
25715,414,55.35419,-20.94821
25757,413,55.35384,-20.9484
25794,408,55.35349,-20.94846
25825,404,55.35354,-20.94818
25886,388,55.35324,-20.94773
25921,381,55.35296,-20.94758
25960,374,55.35287,-20.94724
25998,368,55.35287,-20.9469
26036,361,55.35263,-20.94665
26069,351,55.3525,-20.94639
26100,344,55.3526,-20.94614
26134,346,55.35257,-20.94583
26164,346,55.35259,-20.94556
26193,346,55.35231,-20.94558
26222,340,55.35204,-20.94561
26248,340,55.35181,-20.94551
26277,334,55.35166,-20.94529
26341,318,55.35112,-20.94505
26367,310,55.35089,-20.94506
26436,304,55.35057,-20.94451
26479,298,55.35039,-20.94417
26508,294,55.35013,-20.94408
26536,286,55.34987,-20.94411
26565,279,55.3496,-20.94408
26600,272,55.3493,-20.94421
26628,266,55.34905,-20.94427
26655,260,55.3488,-20.94423
26693,258,55.34862,-20.94393
26785,250,55.34826,-20.94318
26817,248,55.34817,-20.9429
26843,245,55.34793,-20.94284
26876,239,55.3477,-20.94304
26908,238,55.34754,-20.94329
26936,234,55.34735,-20.94311
26968,230,55.34719,-20.94287
26993,226,55.34695,-20.94284
27022,221,55.34668,-20.94282
27110,206,55.3459,-20.94254
27148,201,55.34555,-20.94245
27175,196,55.34534,-20.94233
27220,183,55.34496,-20.94216
27267,179,55.34461,-20.94242
27318,171,55.34439,-20.94283
27341,166,55.34418,-20.94276
27375,157,55.34387,-20.94276
27410,148,55.34358,-20.94289
27442,137,55.34329,-20.94292
27472,127,55.34302,-20.94292
27500,119,55.34279,-20.94281
27536,115,55.34246,-20.9427
27569,113,55.34233,-20.94244
27605,109,55.34229,-20.94211
27675,100,55.342,-20.94155
27716,95,55.34184,-20.94121
27752,92,55.34162,-20.94097
27786,87,55.34138,-20.94076
27824,82,55.34104,-20.94064
27862,80,55.34073,-20.94082
27890,77,55.34071,-20.94057
27915,77,55.34056,-20.94039
27945,74,55.34038,-20.94018
27978,68,55.34017,-20.93997
28028,62,55.33994,-20.93957
28052,59,55.34008,-20.9394
28089,53,55.34043,-20.93938
28120,53,55.34071,-20.93929
28156,52,55.34083,-20.93899
28263,44,55.34081,-20.93802
28292,43,55.34084,-20.93776
28338,42,55.34052,-20.93748
28370,42,55.34023,-20.93737
28417,43,55.33983,-20.93717
28596,39,55.33835,-20.93635
28648,39,55.33794,-20.93608
28687,39,55.3377,-20.93581
28738,39,55.33739,-20.93545
28842,42,55.33683,-20.93468
28881,42,55.33667,-20.93436
28911,42,55.33648,-20.93416
28955,42,55.33621,-20.93385
29000,42,55.33651,-20.93356
29064,36,55.33703,-20.93325
29124,31,55.33751,-20.93294
29207,26,55.33819,-20.93256
29236,18,55.33844,-20.93264
29269,13,55.33858,-20.93237
29295,11,55.33866,-20.93215
29319,11,55.33865,-20.93193
29345,12,55.33863,-20.9317
29368,10,55.33858,-20.9315
29391,10,55.33854,-20.93129
29435,10,55.33882,-20.931
29484,9,55.33893,-20.93057
29515,8,55.33903,-20.9303
29554,8,55.33894,-20.92996
29603,7,55.33899,-20.92952
29643,6,55.33898,-20.92916
29671,6,55.33887,-20.92893
29694,5,55.33865,-20.92888
29721,8,55.3384,-20.92883
29743,5,55.33842,-20.92863
29767,5,55.33844,-20.92842
29800,5,55.33851,-20.92813
29859,5,55.33878,-20.92766
29898,5,55.33857,-20.92736
29950,5,55.33809,-20.92723
29997,4,55.33767,-20.92708
30028,3,55.33769,-20.9268
30065,3,55.33776,-20.92647
30110,3,55.33785,-20.92608
30176,4,55.3381,-20.92553
30220,6,55.33833,-20.9252
30264,7,55.33866,-20.92495
30299,8,55.33898,-20.92483
30337,8,55.33932,-20.92471
30366,8,55.33959,-20.92465
30497,7,55.34078,-20.92426
30550,7,55.34127,-20.92414
30607,7,55.34178,-20.92396
30890,6,55.34437,-20.92316
30929,6,55.34472,-20.92304
31028,6,55.34563,-20.92278
31069,6,55.346,-20.92265
31114,4,55.34639,-20.92248
31145,5,55.34659,-20.92227
31189,7,55.34664,-20.92187
31212,13,55.34679,-20.92172
31228,20,55.3469,-20.92164
31258,31,55.34716,-20.92169
31284,40,55.34738,-20.92163
31316,56,55.34764,-20.92156
31341,65,55.34755,-20.92137
31374,66,55.34737,-20.92112
31395,77,55.34738,-20.92094
31424,83,55.34762,-20.92106
31454,90,55.34761,-20.9208
31482,98,55.34786,-20.92072
31512,107,55.34813,-20.92069
31591,117,55.34862,-20.92016
31621,123,55.34882,-20.91997
31655,130,55.34912,-20.91985
31681,136,55.34932,-20.91997
31720,140,55.34941,-20.91963
31760,141,55.34965,-20.91934
31818,142,55.35,-20.91894
31905,141,55.35043,-20.91826
31948,140,55.35066,-20.91794
31988,140,55.35084,-20.91762
32049,142,55.35114,-20.91715
32081,144,55.35135,-20.91694
32117,146,55.35168,-20.91682
32153,145,55.35199,-20.91668
32197,145,55.35236,-20.9165
32248,138,55.35262,-20.9161
32288,135,55.35276,-20.91577
32351,128,55.3528,-20.9152
32387,126,55.35283,-20.91488
32424,125,55.35288,-20.91455
32456,125,55.3529,-20.91426
32494,122,55.35303,-20.91394
32517,124,55.35321,-20.91382
32560,119,55.35308,-20.91345
32641,108,55.35384,-20.91353
32679,102,55.3542,-20.91357
32722,95,55.3546,-20.91364
32754,90,55.3549,-20.91371
32790,94,55.355,-20.9134
32827,99,55.35511,-20.91308
32869,102,55.35502,-20.91271
32898,109,55.35518,-20.9125
32938,118,55.3555,-20.91268
32964,124,55.3556,-20.91248
32992,136,55.35584,-20.91255
33119,147,55.35684,-20.91191
33148,147,55.35707,-20.91175
33204,151,55.35757,-20.91158
33309,160,55.35855,-20.91136
33343,161,55.35885,-20.91123
33386,164,55.35908,-20.91091
33413,167,55.35928,-20.91076
33445,176,55.35951,-20.91094
33493,184,55.35986,-20.91121
33529,194,55.36019,-20.91125
33566,200,55.3605,-20.9114
33613,213,55.3609,-20.91125
33658,213,55.36133,-20.9112
33695,219,55.36168,-20.91115
33781,228,55.36247,-20.91092
