distance_cum,altitude,lon,lat
7446,57.0,-4.6223849999999995,48.256965
7467,57.0,-4.62212,48.2569
7482,56.0,-4.62197,48.2568
7501,55.0,-4.62185,48.25665
7525,58.0,-4.6217950000000005,48.256434999999996
7550,61.0,-4.62174,48.25622
7568,62.0,-4.62161,48.25608
7586,61.5,-4.621425,48.256185
7604,61.0,-4.62124,48.25629
7619,59.75,-4.6211400000000005,48.256407499999995
7634,58.5,-4.621040000000001,48.256524999999996
7649,57.25,-4.620940000000001,48.2566425
7664,56.0,-4.62084,48.25676
7694,55.0,-4.62062,48.25698
7711,54.5,-4.62064,48.257135
7728,54.0,-4.62066,48.25729
7755,51.5,-4.6205549999999995,48.257515
7781,49.0,-4.62045,48.25774
7801,49.25,-4.6203825,48.2579175
7822,49.5,-4.620315,48.258095
7842,49.75,-4.6202475,48.258272500000004
7862,50.0,-4.62018,48.25845
7881,50.0,-4.6202,48.25862
7907,51.0,-4.6201,48.25884
7932,50.25,-4.62008,48.2590625
7957,49.5,-4.6200600000000005,48.259285
7981,48.75,-4.62004,48.2595075
8006,48.0,-4.62002,48.25973
8022,47.25,-4.619926250000001,48.2598625
8039,46.5,-4.6198325,48.259995
8055,45.75,-4.61973875,48.2601275
8071,45.0,-4.619645,48.26026
8088,44.25,-4.619551250000001,48.2603925
8104,43.5,-4.6194575,48.260525
8120,42.75,-4.61936375,48.2606575
8137,42.0,-4.61927,48.26079
8150,42.0,-4.61913,48.26087
8172,42.0,-4.61894,48.26102
8199,41.0,-4.61865,48.26116
8220,40.5,-4.618435,48.261285
8241,40.0,-4.61822,48.26141
8259,37.0,-4.61799,48.26146
8277,34.0,-4.61776,48.26151
8286,33.0,-4.61764,48.26152
8309,27.0,-4.61737,48.2616
8326,26.0,-4.61714,48.26162
8343,25.0,-4.61691,48.26164
8371,24.0,-4.61659,48.26177
8382,23.0,-4.61646,48.26174
8408,19.0,-4.61612,48.26178
8432,18.5,-4.615795,48.261795
8456,18.0,-4.61547,48.26181
8468,16.0,-4.61533,48.26187
8486,18.0,-4.61519,48.262
8495,18.0,-4.61508,48.26202
8506,16.0,-4.61495,48.26197
8523,15.0,-4.61472,48.26197
8548,15.0,-4.6144,48.26204
8572,14.0,-4.61411,48.26214
8579,14.0,-4.61402,48.26214
8604,12.0,-4.61369,48.2622
8630,10.0,-4.61336,48.26226
8651,6.0,-4.61308,48.26228
8666,6.0,-4.612875,48.262265
8682,6.0,-4.61267,48.26225
8688,6.0,-4.61259,48.26228
8691,8.0,-4.61257,48.2623
8700,5.0,-4.61245,48.26228
8706,7.0,-4.61242,48.26233
8717,6.0,-4.61228,48.26234
8723,6.0,-4.61221,48.2623
8753,10.0,-4.61184,48.262195000000006
8784,14.0,-4.61147,48.26209
8804,11.5,-4.611195,48.26209
8825,9.0,-4.61092,48.26209
8845,18.0,-4.61069,48.26203
8856,12.0,-4.61059,48.26198
8880,16.0,-4.61041,48.26181
8898,19.0,-4.61019,48.26173
8909,18.0,-4.61005,48.26172
8913,18.0,-4.61001,48.26174
8921,15.0,-4.60994,48.2618
8932,18.0,-4.60981,48.26184
8945,19.0,-4.60964,48.26183
8959,19.0,-4.60947,48.26178
8978,26.0,-4.60923,48.26174
8994,29.25,-4.6090275,48.2617175
9009,32.5,-4.6088249999999995,48.261695
9025,35.75,-4.608622499999999,48.2616725
9040,39.0,-4.60842,48.26165
9055,36.0,-4.60823,48.26164
9069,38.0,-4.60805,48.26167
9082,38.0,-4.60787,48.26164
9094,37.0,-4.60773,48.2616
9121,38.0,-4.60737,48.26155
9130,38.0,-4.60726,48.26152
9145,38.25,-4.607065,48.2614825
9160,38.5,-4.606870000000001,48.261444999999995
9175,38.75,-4.606675000000001,48.2614075
9190,39.0,-4.60648,48.26137
9209,40.0,-4.60622,48.26136
9238,38.875,-4.605830000000001,48.261362500000004
9267,37.75,-4.605440000000001,48.261365
9296,36.625,-4.60505,48.2613675
9325,35.5,-4.604660000000001,48.26137
9354,34.375,-4.6042700000000005,48.2613725
9383,33.25,-4.60388,48.261375
9412,32.125,-4.603490000000001,48.2613775
9441,31.0,-4.6031,48.26138
9458,31.0,-4.6029,48.26145
9469,31.0,-4.60275,48.26147
9479,31.0,-4.60268,48.26154
9499,30.0,-4.6024,48.26153
9507,30.0,-4.6023,48.26152
9529,29.5,-4.602045,48.26142
9551,29.0,-4.60179,48.26132
9558,29.0,-4.60177,48.26126
9566,29.0,-4.60177,48.26119
9594,30.0,-4.60189,48.26095
9618,31.0,-4.60203,48.26075
9636,33.5,-4.602069999999999,48.260595
9653,36.0,-4.60211,48.26044
9660,37.0,-4.60211,48.26038
9686,37.0,-4.60191,48.26019
9713,42.0,-4.60177,48.25997
9728,42.0,-4.60173,48.25984
9744,43.0,-4.601665000000001,48.259699999999995
9760,44.0,-4.6016,48.25956
9789,46.0,-4.60133,48.25938
9803,47.0,-4.60123,48.25927
9821,51.0,-4.601165,48.259119999999996
9839,55.0,-4.6011,48.25897
9854,56.0,-4.60101,48.25885
9872,57.0,-4.60081,48.25875
9897,57.5,-4.600555,48.2586
9923,58.0,-4.6003,48.25845
9950,59.0,-4.600105,48.258245
9977,60.0,-4.59991,48.25804
9989,61.0,-4.59984,48.25794
10012,61.25,-4.59959,48.2578125
10036,61.5,-4.59934,48.257684999999995
10059,61.75,-4.59909,48.2575575
10082,62.0,-4.59884,48.25743
10103,61.75,-4.598585,48.25736
10123,61.5,-4.59833,48.25729
10144,61.25,-4.598075,48.257220000000004
10164,61.0,-4.59782,48.25715
10187,60.5,-4.59753,48.257090000000005
10209,60.0,-4.59724,48.25703
10229,59.5,-4.596995,48.256965
10248,59.0,-4.59675,48.2569
10273,58.5,-4.59647,48.25678
10298,58.0,-4.59619,48.25666
10319,57.5,-4.595985000000001,48.25653
10340,57.0,-4.59578,48.2564
10351,57.0,-4.5957,48.25632
10371,57.0,-4.595587500000001,48.2561575
10390,57.0,-4.595475,48.255995
10410,57.0,-4.5953625,48.2558325
10430,57.0,-4.59525,48.25567
10449,58.0,-4.59511,48.25553
10468,57.0,-4.594939999999999,48.2554
10487,56.0,-4.59477,48.25527
10506,56.0,-4.59466,48.25512
10530,59.0,-4.59466,48.2549
10558,59.5,-4.594695,48.25465
10586,60.0,-4.59473,48.2544
10610,60.5,-4.594720000000001,48.254189999999994
10633,61.0,-4.59471,48.25398
10649,61.25,-4.594735,48.253834999999995
10665,61.5,-4.59476,48.25369
10682,61.75,-4.594785,48.253545
10698,62.0,-4.59481,48.2534
10719,63.0,-4.59477,48.25321
10737,64.0,-4.59463,48.25308
10756,63.0,-4.59441,48.253
10764,63.0,-4.5943,48.25299
10785,63.0,-4.59403,48.25305
10807,62.0,-4.5937875,48.2531625
10829,61.0,-4.593545000000001,48.253275
10851,60.0,-4.5933025,48.2533875
10873,59.0,-4.59306,48.2535
10888,58.5,-4.592885000000001,48.253575
10904,58.0,-4.59271,48.25365
10919,57.5,-4.592535,48.253725
10935,57.0,-4.59236,48.2538
10960,55.0,-4.59204,48.25389
10989,54.0,-4.59166,48.25395
11011,54.0,-4.59137,48.25396
11028,53.75,-4.59114,48.2539575
11045,53.5,-4.59091,48.253955000000005
11062,53.25,-4.59068,48.253952500000004
11079,53.0,-4.59045,48.25395
11095,53.0,-4.5902449999999995,48.253965
11110,53.0,-4.59004,48.25398
11133,53.0,-4.58974,48.25403
11157,53.0,-4.5894449999999996,48.254115
11181,53.0,-4.58915,48.2542
11201,53.0,-4.58888,48.25423
11224,53.0,-4.58857,48.25424
11239,53.25,-4.588362500000001,48.25423000000001
11255,53.5,-4.588155,48.254220000000004
11270,53.75,-4.5879475,48.25421
11286,54.0,-4.58774,48.2542
11308,54.0,-4.58744,48.25421
11325,53.0,-4.58722,48.25416
11348,50.0,-4.58696,48.25405
11373,49.0,-4.58666,48.25395
11386,49.0,-4.5865,48.25392
11406,49.0,-4.58622,48.25392
11421,51.0,-4.58602,48.25394
11445,52.25,-4.5857025,48.2538975
11469,53.5,-4.5853850000000005,48.253855
11494,54.75,-4.5850675,48.2538125
11518,56.0,-4.58475,48.25377
11534,56.0,-4.584524999999999,48.25375
11551,56.0,-4.5843,48.25373
11580,56.5,-4.5839300000000005,48.25365
11609,57.0,-4.58356,48.25357
11627,58.0,-4.58334,48.2535
11655,59.0,-4.583069999999999,48.253325000000004
11683,60.0,-4.5828,48.25315
11701,59.75,-4.5826525,48.2530225
11719,59.5,-4.582504999999999,48.252894999999995
11737,59.25,-4.5823575,48.2527675
11755,59.0,-4.58221,48.25264
11785,58.0,-4.58191,48.25246
11794,57.0,-4.58178,48.25245
11820,56.0,-4.581440000000001,48.252480000000006
11845,55.0,-4.5811,48.25251
11861,55.0,-4.58091,48.25256
11889,54.5,-4.580640000000001,48.252735
11916,54.0,-4.58037,48.25291
11935,54.0,-4.58021,48.25304
11954,53.5,-4.580030000000001,48.253159999999994
11973,53.0,-4.57985,48.25328
11990,52.5,-4.579675,48.253375
12006,52.0,-4.5795,48.25347
12023,51.5,-4.579325000000001,48.253565
12040,51.0,-4.57915,48.25366
12059,51.25,-4.5789975,48.253802500000006
12079,51.5,-4.578845,48.253945
12098,51.75,-4.578692500000001,48.2540875
12118,52.0,-4.57854,48.25423
12135,52.0,-4.578390000000001,48.25435
12153,52.0,-4.57824,48.25447
12176,51.5,-4.57805,48.254639999999995
12200,51.0,-4.57786,48.25481
12224,50.5,-4.577625,48.25496
12248,50.0,-4.57739,48.25511
12271,49.0,-4.57716,48.25524
12300,47.5,-4.57683,48.25538
12329,46.0,-4.5765,48.25552
12346,45.5,-4.57629,48.255584999999996
12363,45.0,-4.57608,48.25565
12381,45.0,-4.575845,48.255685
12399,45.0,-4.57561,48.25572
12417,45.0,-4.57537,48.25574
12438,45.0,-4.57509,48.25578
12448,46.0,-4.57498,48.25584
12474,44.0,-4.57477,48.25566
12488,43.0,-4.57464,48.25557
12504,42.5,-4.574475,48.25547
12521,42.0,-4.57431,48.25537
12538,41.5,-4.5741,48.255309999999994
12555,41.0,-4.57389,48.25525
12577,41.0,-4.57365,48.255125
12600,41.0,-4.57341,48.255
12618,41.25,-4.5731850000000005,48.254945000000006
12636,41.5,-4.57296,48.25489
12653,41.75,-4.572735,48.254835
12671,42.0,-4.57251,48.25478
12691,42.0,-4.5722475,48.25474749999999
12711,42.0,-4.571985,48.254715
12731,42.0,-4.5717225,48.2546825
12751,42.0,-4.57146,48.25465
12780,44.0,-4.57108,48.25471
12805,44.0,-4.57075,48.25478
12833,45.0,-4.5704,48.25486
12849,45.0,-4.5702,48.25492
12865,45.0,-4.57,48.25498
12881,45.75,-4.569827500000001,48.25506
12896,46.5,-4.569655,48.25514
12912,47.25,-4.5694824999999994,48.255219999999994
12928,48.0,-4.56931,48.2553
12945,48.0,-4.569145,48.255404999999996
12962,48.0,-4.56898,48.25551
12984,47.0,-4.568715,48.2556
13006,46.0,-4.56845,48.25569
13030,45.0,-4.56814,48.25576
13045,44.0,-4.56795,48.25579
13068,43.0,-4.567634999999999,48.255804999999995
13091,42.0,-4.56732,48.25582
13116,39.0,-4.56699,48.2558
13132,38.0,-4.56678,48.255765
13148,37.0,-4.56657,48.25573
13169,36.0,-4.566295,48.25574
13189,35.0,-4.56602,48.25575
13212,33.0,-4.56572,48.25573
13237,32.0,-4.56541,48.25582
13266,30.0,-4.5651,48.25598
13282,29.5,-4.56491,48.256035
13297,29.0,-4.56472,48.25609
13320,27.5,-4.564425,48.256164999999996
13344,26.0,-4.56413,48.25624
13352,25.0,-4.56403,48.25626
