lat,lon,altitude_gpx,altitude,dist_2d_m,dist_3d_m,distance_cum_2d,distance_cum_3d,pente,distance_cum_2d_calib,distance
44.11898,3.09067,361.0,360.7534628620988,15.76513219693747,15.771510640720425,709.8618981958402,709.8950971936272,1.9447096581285355,711.0075824411609,711.0408350205936
44.11916,3.09094,361.0,361.1835484566159,29.413248339281008,29.41639256412703,739.2751465351213,739.3114897577542,1.3167147370387409,740.4683024017695,740.5047042806815
44.11928,3.09112,362.0,361.3989434693561,19.608805496690135,19.60998847573702,758.8839520318114,758.9214782334913,0.3250284614965056,760.1087556028713,760.1463423701035
44.11938,3.09127,361.0,361.30039443469735,16.340654911633983,16.340952079158054,775.2246069434455,775.2624303126493,-0.12924353343369996,776.47578357515,776.5136679895209
44.1195,3.09142,361.0,361.3546532233673,17.928174492913964,17.92825659857976,793.1527814363594,793.190686911229,1.0804894533495126,794.432893311829,794.4708599643806
44.11963,3.09159,362.0,361.7083354579181,19.8270319050886,19.83018621416446,812.979813341448,813.0208731253935,2.106485368647579,814.291925128651,814.3330511811871
44.1197,3.09168,362.0,361.99543430775543,10.592409593313613,10.596299672154435,823.5722229347616,823.6171727975479,1.9073878231652288,824.9014303807426,824.9464527905268
44.1198,3.09184,362.0,362.2333753836658,16.934238074826744,16.935909633985332,840.5064610095884,840.5530824315333,1.1627127119036489,841.8629995319635,841.9096961987253
44.11987,3.09199,363.0,362.35838175742015,14.281336155068907,14.281883243030576,854.7877971646573,854.8349656745639,-0.20819195206682745,856.1673851025265,856.2146297402248
44.11995,3.09215,362.0,362.17123859737603,15.564575597484785,15.565700629659114,870.3523727621421,870.400666304223,0.5010254921674929,871.7570812045665,871.8054526901889
44.12,3.0923,361.0,362.5025074959851,13.20157319496017,13.205728828999804,883.5539459571022,883.6063951332228,5.944277686895867,884.9799611275836,885.0324949542467
44.12005,3.09242,365.0,363.61433848209634,11.075554502179926,11.131220762900854,894.6295004592821,894.7376158961237,8.190895506296783,896.0733910620604,896.1816809922125
44.12011,3.09253,364.0,364.3129719551864,11.027821835724524,11.049929554988326,905.6573222950067,905.787545451112,2.457924545666389,907.1190112917676,907.2494446220192
44.12026,3.09272,365.0,364.43950518129213,22.543863700784506,22.544218798105604,928.2011859957912,928.3317642492176,-0.10991147963815213,929.699259745046,929.8300487457292
44.12048,3.09302,364.0,364.2505675076475,34.23314243577611,34.23366381900508,962.4343284315673,962.5654280682227,-0.5922316740972045,963.9876528881163,964.1189641135168
44.12061,3.09321,364.0,364.1126817777107,20.95191737711737,20.952371089021714,983.3862458086847,983.5177991572444,0.14878854923814863,984.9733856900498,985.1051513596246
44.1207,3.09336,364.0,364.304960126942,15.605075464746848,15.60626000116707,998.9913212734316,999.1240591584115,1.1591892486203412,1000.6036470242628,1000.7365991420448
44.12089,3.09371,365.0,364.6996055653027,35.02719086196092,35.029413993132366,1034.0185121353925,1034.1534731515437,0.8842091697631752,1035.6873701509226,1035.8225489879067
44.12109,3.09408,365.0,364.94157701095924,36.97125767118053,36.97204949646879,1070.9897698065731,1071.1255226480125,0.4675225289013323,1072.7182977206442,1072.8542696608858
44.12124,3.09435,365.0,364.9998661693754,27.252514556079586,27.25257689201736,1098.2422843626528,1098.3780995400298,0.2337322933181951,1100.0147965737422,1100.1508309505289
44.12134,3.09457,365.0,365.05385729679614,20.78547122795941,20.785541349942477,1119.027755590612,1119.1636408899722,0.5738811945740186,1120.8338145901373,1120.9699192020807
44.12146,3.09478,365.0,365.2421052762812,21.425200457424697,21.4260274419364,1140.4529560480369,1140.5896683319086,0.8276183591071096,1142.2935943293623,1142.430527260532
44.12158,3.09498,366.0,365.40337533097613,20.80658794285648,20.80721292855826,1161.2595439908932,1161.396881260467,0.13292964599977522,1163.133763142055,1163.2713220676246
44.1217,3.09516,365.0,365.2958287424527,19.608374248192845,19.608669177838035,1180.867918239086,1181.005550438305,-0.24474644674940574,1182.7737843986442,1182.9116387298618
44.12186,3.0954,365.0,365.29139688083274,26.14446573401585,26.144466109647876,1207.0123839731018,1207.1500165479529,0.11146138142436453,1208.9604460901694,1209.0983007976254
44.12198,3.09555,366.0,365.34495234193537,17.927838821060433,17.927918813441103,1224.9402227941623,1225.0779353613939,-0.8358441767288838,1226.917219613236,1227.0551544421767
44.12214,3.09574,365.0,364.9461427032039,23.378206879943885,23.38160828620223,1248.3184296741063,1248.459543647596,-1.8831309924580542,1250.3331578369446,1250.4744995618557
44.12232,3.09595,364.0,364.41307621240804,26.107258191763428,26.112699787172676,1274.4256878658696,1274.5722434347688,-1.0701437694748972,1276.4825519349665,1276.6293440377701
44.12252,3.09617,364.0,364.3635169466073,28.336431825932486,28.336475164468606,1302.7621196918021,1302.9087185992373,0.4693915856510114,1304.8647174502182,1305.011552961504
44.12274,3.09646,365.0,364.7041712575474,33.67896300386949,33.6806857765036,1336.4410826956716,1336.589404375741,0.9585504670514932,1338.5980367414309,1338.7465978058262
44.12292,3.09668,365.0,364.94157701095924,26.62668434822387,26.62774269200645,1363.0677670438954,1363.2171470677474,0.6965238828436552,1365.2676953256862,1365.417316441982
44.12302,3.09681,365.0,364.99556813838,15.209193503222442,15.209289334492388,1378.2769605471178,1378.42643640224,0.189278619186971,1380.5014357632135,1380.6511528654469
44.12314,3.09696,365.0,365.0042980309954,17.927681810846885,17.9276839363593,1396.2046423579648,1396.3541203385992,0.1697529718550341,1398.4580520226596,1398.6077712538356
44.12325,3.0971,365.0,365.05412495804535,16.567631599835355,16.567706526569157,1412.7722739578,1412.9218268651682,0.8172796246071502,1415.052423013008,1415.202217291846
44.12333,3.09722,365.0,365.24653713790127,13.072053473960121,13.073469488740539,1425.8443274317601,1425.9952963539088,1.6119657537890975,1428.1455741761906,1428.2967867551915
44.12341,3.09732,366.0,365.4575002890215,11.951761704988726,11.953623438270322,1437.7960891367488,1437.9489197921791,1.1291445698432672,1440.1166254713435,1440.2697027883773
44.12349,3.09746,365.0,365.5427673722278,14.283163586077816,14.283418095894897,1452.0792527228266,1452.232337888074,0.9202400941221337,1454.4228414223044,1454.5761736599225
44.12358,3.09766,366.0,365.7623265853388,18.841484890376,18.842764105149996,1470.9207376132026,1471.075101993224,1.2860790451209088,1473.2947355971514,1473.4493491141368
44.12367,3.09789,366.0,366.0539911274207,20.909085428951972,20.911119570226735,1491.8298230421547,1491.9862215634507,1.8433067536168095,1494.2375673221377,1494.3942182634078
44.12375,3.09809,366.0,366.4846120444363,18.275139208658903,18.280211909877668,1510.1049622508135,1510.2664334733283,2.5464091831422544,1512.5422017595524,1512.7039335891461
44.1238,3.09825,368.0,366.87403737423307,13.928885668459374,13.934328403353362,1524.0338479192728,1524.2007618766818,1.931327198276458,1526.493568004735,1526.660751353545
44.12384,3.0984,366.0,367.00030183569334,12.772431007309274,12.77305509855427,1536.806278926582,1536.973816975236,3.4096617560069267,1539.2866131244748,1539.4544215717842
44.12388,3.09856,367.0,367.7706402492766,13.52351677882954,13.545439355691865,1550.3297957054117,1550.5192563309279,6.143551420832647,1552.8319562334034,1553.0217226395994
44.1239,3.09869,371.0,368.48309209971376,10.612201512585822,10.636089910437958,1560.9419972179976,1561.1553462413658,-0.7253756313332618,1563.461285348009,1563.6749787068252
44.12393,3.09883,367.0,367.6090683588883,11.662035918209494,11.694742376689403,1572.6040331362071,1572.8500886180552,-6.637683007728159,1575.1421432523734,1575.3885958563799
44.12402,3.09907,366.0,366.27438749872357,21.613198804789743,21.654369895562763,1594.217231940997,1594.504458513618,-4.6186016486217,1596.790224759594,1597.077914902608
44.12411,3.09929,365.0,365.6773407967894,20.211745389636814,20.22056172463553,1614.4289773306339,1614.7250202382534,-1.228631024528557,1617.0345909707205,1617.3311116778896
44.12422,3.09951,366.0,365.7631295690865,21.400253610081506,21.40042556327464,1635.8292309407154,1636.125445801528,0.6902342905938709,1638.4693835995454,1638.7660765374321
44.12432,3.09968,366.0,365.9461427032039,17.543321068488712,17.544275645330572,1653.3725520092041,1653.6697214468586,0.6741882354602173,1656.0410187761865,1656.3386678315578
44.12442,3.09984,366.0,365.99556813838,16.93348482457523,16.933556955872028,1670.3060368337794,1670.6032784027307,0.1591685195010511,1673.001833461445,1673.2995547645296
44.12454,3.09997,366.0,366.0,16.90316639572208,16.90316697671965,1687.2092032295016,1687.5064453794503,0.022463690088861683,1689.9322807853093,1690.2300026703292
44.12471,3.10011,366.0,366.0042980309954,21.959071201362732,21.95907162198777,1709.1682744308644,1709.465517001438,0.11824602112067609,1711.9267929111409,1712.2245152174646
44.12487,3.10022,366.0,366.0494254351761,19.839743429066907,19.83979475231061,1729.0080178599312,1729.3053117537486,0.42957826718988035,1731.7985567677524,1732.096330480153
44.12505,3.10033,366.0,366.18341462599125,21.856172932702986,21.856583638974183,1750.8641907926342,1751.1618953927227,0.12664687541943587,1753.6900045518817,1753.9881896334143
44.12519,3.10041,367.0,366.09841520403415,16.82600433840384,16.826219031550668,1767.690195131038,1767.9881144242734,-1.818173182488621,1770.5431652824388,1770.8415654036232
44.12535,3.10047,365.0,365.5424997109786,18.424483414111595,18.432868228040164,1786.1146785451497,1786.4209826523136,-2.599529495221752,1788.9973849599412,1789.3041834277558
44.12552,3.10053,365.0,365.11254794708606,19.50035101305081,19.505090313850538,1805.6150295582004,1805.9260729661642,-1.3795847778501178,1808.529208636887,1808.8407540545136
44.12569,3.10057,365.0,365.0089975538647,19.170861200908757,19.171140859856127,1824.7858907591092,1825.0972138260204,-0.28469363065601194,1827.7310107203857,1828.0428362483162
44.12587,3.10061,365.0,365.00026766124927,20.268126449803518,20.268128329874223,1845.0540172089127,1845.3653421558945,-0.02324558107650226,1848.0318489881001,1848.3436763991356
44.12603,3.10063,365.0,365.00013383062463,17.86266155187843,17.86266155237977,1862.916678760791,1863.2280037082742,0.011684943501545444,1865.9233400488893,1866.235167460427
44.1262,3.10064,365.0,365.0045656922447,18.919980955944936,18.919981475009866,1881.836659716736,1882.147985183284,0.1875451700951954,1884.8738569783216,1885.185684909762
44.12631,3.10064,365.0,365.05855681966534,12.231441931166653,12.23156109240934,1894.0681016479027,1894.3795462756932,0.9853525175576776,1897.1250398905916,1897.4369871755948
44.12647,3.10064,365.0,365.3003944346974,17.791188262743507,17.792831849720457,1911.8592899106463,1912.1723781254136,1.5417957275902254,1914.9449423076655,1915.2585358323192
44.12668,3.10061,366.0,365.69477221180887,23.47338270204369,23.47669545118485,1935.33267261269,1935.6490735765985,1.3641046060306972,1938.4562099628452,1938.7731215832637
44.12685,3.10061,366.0,365.87845449904927,18.903137529341805,18.904029931098197,1954.2358101420318,1954.5531035076967,-0.15090241226015913,1957.3898562811635,1957.7076617436335
44.127,3.1006,366.0,365.64104874563736,16.69832527490022,16.700012828681437,1970.9341354169321,1971.253116336378,-2.094304421975526,1974.1151318801187,1974.4346276200035
44.1272,3.1006,365.0,365.0629886812854,22.238985328429386,22.24649684503374,1993.1731207453615,1993.4996131814119,-2.304093033973608,1996.3900099014613,1996.7170292811907
44.12736,3.10059,364.0,364.71830400059923,17.80908267196627,17.812417947769724,2010.9822034173278,2011.3120311291816,0.01244270048554792,2014.2278356085064,2014.5581956470198
44.12752,3.10058,365.0,365.06742054290544,17.809082574364822,17.812504161421455,2028.7912859916926,2029.124535290603,3.5082927965890787,2032.0656612177922,2032.3994483656456
44.12761,3.10057,366.0,365.6953075343073,10.039320918580339,10.058936652560073,2038.830606910273,2039.183471943163,5.51576268806052,2042.1211851356313,2042.474619676351
44.12769,3.10054,366.0,366.12928966794595,9.212216631050545,9.222433287897605,2048.0428235413237,2048.405905231061,2.4598067265543837,2051.348269857906,2051.7119375446837
44.12779,3.10051,367.0,366.2016979360063,11.374376463129856,11.374606933089423,2059.4172000044537,2059.7805121641504,-0.448853204604829,2062.7410040381455,2063.104902566851
44.12789,3.10047,365.0,366.0263087716672,11.568736167522776,11.570065595004946,2070.9859361719764,2071.3505777591554,-1.053312310171703,2074.3284116103446,2074.6936417121665
44.12803,3.10042,367.0,365.91056871642286,16.07066543939555,16.071082210771326,2087.056601611372,2087.4216599699266,-1.0873375764244313,2090.4250143598742,2090.790661905721
44.12831,3.1003,365.0,365.49737230679796,32.57443580032754,32.57705632776828,2119.6310374116997,2119.998716297695,-1.1958359811413628,2123.052023791765,2123.420296094463
44.12857,3.1002,365.0,365.16237487413593,29.99215812109059,29.994028939780502,2149.6231955327903,2149.9927452374754,-0.39757293547854206,2153.0925878677745,2153.462734008577
44.12884,3.10011,365.0,365.2554008611413,30.86999421968535,30.870134385157204,2180.4931897524757,2180.8628796226326,0.43749322412924607,2184.0124048292078,2184.3826913617027
44.12916,3.1,366.0,365.4577679502707,36.649468904043395,36.650027604180686,2217.142658656519,2217.5129072268132,0.5143269805241115,2220.7210242796173,2221.091870413966
44.12933,3.09996,365.0,365.5424997109786,19.1708284376794,19.171015686661203,2236.3134870941985,2236.6839229134744,0.7905419157342798,2239.9227935470085,2240.2938272325496
44.12949,3.09991,366.0,365.7534628620988,18.23324918841852,18.234469595195115,2254.546736282617,2254.9183925086695,1.2623927387867035,2258.185470355629,2258.557726417627
44.12961,3.09987,366.0,365.94587504195465,13.719986804032155,13.721335953535041,2268.266723086649,2268.6397284622044,1.0143837742031898,2271.9276005832867,2272.301207972252
44.1297,3.09985,366.0,365.9954343077553,10.134046729440366,10.134167910356908,2278.4007698160895,2278.7738963725615,0.22073302309449344,2282.0780031950594,2282.4517319605225
44.12981,3.09984,366.0,365.99530047713074,12.257453410949598,12.2574534116802,2290.658223227039,2291.0313497842417,-0.26952096973685113,2294.3552395684364,2294.728968334631
44.12988,3.09983,366.0,365.9413093497101,7.824456392981967,7.824642668359784,2298.482679620021,2298.8559924526016,-2.2443954329100273,2302.1923242718553,2302.566239614068
44.12993,3.09983,366.0,365.69490604243344,5.559746332284177,5.565203847945215,2304.042425952305,2304.421196300547,-2.2452795928064404,2307.7610437773683,2308.140425443419
44.13016,3.09984,365.0,365.24197144565665,25.587283476119715,25.591291984506494,2329.629709428425,2330.012488285053,-1.7915765224528881,2333.389623944624,2333.7730205886087
44.1304,3.09985,365.0,364.75816238496805,26.69871412016952,26.70309732742147,2356.3284235485944,2356.7155856124746,-1.7093078232513255,2360.1314285535427,2360.519215479073
44.13065,3.09987,364.0,364.30965964981124,27.84452163663134,27.848133507944013,2384.1729451852257,2384.5637191204187,-1.2515647090693929,2388.0208899592176,2388.4122945854538
44.13086,3.09988,364.0,364.11724746995526,23.364569700670852,23.365361964764496,2407.5375148858966,2407.929081085183,-0.008208580261162968,2411.423168993877,2411.815367162884
44.13115,3.09989,364.0,364.30509395756667,32.25640371138494,32.2569506726032,2439.7939185972814,2440.186031757786,1.1598915485381158,2443.7316330477547,2444.12437906075
44.13131,3.09992,365.0,364.6996055653027,17.951574446696004,17.95590890275141,2457.7454930439776,2458.141940660538,2.101082797476542,2461.712180504658,2462.1092679693206
44.13142,3.09994,365.0,364.94144318033466,12.335153117408439,12.337523570877401,2470.080646161386,2470.479464231415,1.5156703845053991,2474.067241988224,2474.4667037321574
44.13142,3.10003,365.0,364.9954343077554,7.1828598672684825,7.183062780921267,2477.263506028655,2477.6625270123363,0.45467261010109805,2481.261694658835,2481.6613596439142
44.13147,3.10005,365.0,365.00040149187384,5.784341197707803,5.784343330441046,2483.0478472263626,2483.4468703427774,0.13078200429974332,2487.0553715154883,2487.4550386367428
44.13157,3.10009,365.0,365.018128938354,11.568681276694079,11.568694859148582,2494.6165285030565,2495.015565201926,0.7337825156463557,2498.642724108267,2499.042404833898
44.13174,3.10016,365.0,365.22992924766606,19.711398433305344,19.712536304786788,2514.327926936362,2514.728101506713,2.860785271119973,2518.385935826235,2518.786756259819
44.13191,3.10024,365.0,366.1528214567364,19.952274679013346,19.9736074582525,2534.2802016153755,2534.7017089649653,6.148873738959799,2538.3704125530217,2538.7926001959627
