distance_cum,altitude,lon,lat
13005,837.0,3.14985,44.15397
13032,837.0,3.15003,44.15418
13057,837.0,3.15017,44.15438
13108,840.0,3.1505,44.15477
13137,840.0,3.15068,44.155
13183,838.0,3.15051,44.15539
13183,,3.15026,44.15538
13247,838.0,3.14971,44.15538
13276,838.0,3.14936,44.15532
13303,838.0,3.14902,44.15528
13332,839.0,3.14867,44.15524
13332,,3.14865,44.15534
13355,839.0,3.14866,44.15545
13355,,3.14862,44.15556
13355,,3.1486,44.15557
13405,838.0,3.14807,44.1556
13405,,3.14785,44.15563
13439,836.0,3.14769,44.15574
13439,,3.14759,44.15578
13462,835.0,3.14742,44.15582
13462,,3.14738,44.15585
13462,,3.14737,44.15591
13462,,3.14737,44.15596
13462,,3.14742,44.15609
13462,,3.14738,44.15612
13462,,3.14728,44.15615
13462,,3.14689,44.15616
13528,832.0,3.14675,44.15616
13528,,3.14661,44.15625
13552,832.0,3.1465,44.15627
13552,,3.14643,44.15632
13594,830.0,3.1462,44.15659
13594,,3.1462,44.15672
13620,827.0,3.14623,44.15682
13620,,3.14611,44.15699
13654,826.0,3.14603,44.15709
13654,,3.14592,44.1572
13684,825.0,3.1458,44.1573
13684,,3.14577,44.15744
13735,823.0,3.14546,44.15769
13735,,3.14538,44.1578
13760,823.0,3.14534,44.1579
13760,,3.14534,44.15802
13785,823.0,3.14528,44.15812
13785,,3.14525,44.1582
13810,822.0,3.14516,44.15832
13810,,3.14517,44.15867
13862,821.0,3.14515,44.15879
13862,,3.14519,44.15889
13891,821.0,3.14519,44.15905
13891,,3.14514,44.15917
13915,820.0,3.14512,44.15926
13937,820.0,3.14502,44.15945
13937,,3.14501,44.15962
13976,819.0,3.14494,44.15979
13976,,3.14496,44.15987
13976,,3.14501,44.15993
14001,817.0,3.14504,44.16
14001,,3.14503,44.16011
14024,813.0,3.14505,44.16021
14024,,3.14503,44.16029
14024,,3.14504,44.16034
14047,811.0,3.1451,44.16041
14047,,3.14509,44.16049
14047,,3.14511,44.16057
14071,809.0,3.14505,44.16062
14071,,3.14492,44.16067
14071,,3.14487,44.1607
14098,809.0,3.14479,44.16078
14098,,3.1447,44.1609
14138,807.0,3.14464,44.16112
14138,,3.14461,44.1613
14178,805.0,3.14461,44.16148
14178,,3.14455,44.16162
14211,805.0,3.14448,44.16176
14211,,3.14438,44.16186
14246,804.0,3.14433,44.16206
14246,,3.14438,44.16215
14246,,3.14451,44.16231
14311,797.0,3.14467,44.16259
14336,789.0,3.14487,44.16275
14363,782.0,3.1451,44.16291
14363,,3.14524,44.16302
14434,768.0,3.14549,44.16347
14434,,3.14557,44.16363
14470,769.0,3.14561,44.16378
14505,771.0,3.14565,44.1641
14550,770.0,3.14578,44.16449
14550,,3.14584,44.16462
14594,770.0,3.14564,44.16487
14594,,3.14551,44.16502
14594,,3.14518,44.16522
14658,768.0,3.14508,44.16529
14724,753.0,3.14476,44.16582
14752,749.0,3.14462,44.16605
14752,,3.14437,44.16658
14862,728.0,3.1441,44.16694
14889,727.0,3.14384,44.1671
14889,,3.14366,44.16722
14945,718.0,3.14328,44.16739
14976,712.0,3.14292,44.16748
15004,708.0,3.14326,44.16751
15004,,3.14345,44.16764
15045,697.0,3.14365,44.16774
15072,689.0,3.14395,44.16781
15095,683.0,3.14422,44.16777
15095,,3.14436,44.1677
15136,679.0,3.14465,44.16757
15136,,3.14487,44.16751
15170,670.0,3.14505,44.1675
15170,,3.14521,44.1675
15170,,3.14517,44.16757
15186,661.0,3.14508,44.16762
15186,,3.14504,44.16776
15221,657.0,3.14489,44.1679
15221,,3.14482,44.16803
15295,638.0,3.14462,44.16851
15339,627.0,3.14445,44.16888
15339,,3.14485,44.16868
15339,,3.14483,44.16874
15364,618.0,3.14474,44.16886
15364,,3.1447,44.169
15392,610.0,3.14458,44.16907
15392,,3.14445,44.16916
15422,608.0,3.14427,44.16922
15422,,3.14418,44.16931
15473,607.0,3.14376,44.16949
15473,,3.14363,44.16957
15501,607.0,3.14347,44.16964
15501,,3.14335,44.16971
15522,604.0,3.14323,44.1697
15522,,3.14311,44.16967
15547,603.0,3.14292,44.16964
15570,602.0,3.14288,44.16984
15570,,3.14289,44.16994
15593,597.0,3.14297,44.17003
15593,,3.14305,44.17018
15617,597.0,3.14305,44.17024
15617,,3.14298,44.17035
15653,596.0,3.14285,44.17053
15685,596.0,3.14271,44.1708
15707,593.0,3.14262,44.17099
15707,,3.14255,44.17109
15734,590.0,3.14242,44.17118
15734,,3.14231,44.1713
15771,583.0,3.14219,44.17146
15796,579.0,3.14202,44.17165
