bib,name,status,category,sex,country,Départ,P7,Cresse,Rozier,Truel,St André,La Roque,La Salvage,Mas de Bru,Massebiau,Cade,Arrivée,MassebiauD
3311,Victor CHANU,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:07:02.000+00:00,2023-10-20T06:09:15.000+00:00,2023-10-20T07:38:59.000+00:00,2023-10-20T09:34:26.000+00:00,2023-10-20T11:56:53.000+00:00,2023-10-20T13:36:14.000+00:00,2023-10-20T15:15:41.000+00:00,2023-10-20T16:57:21.000+00:00,2023-10-20T17:40:46.000+00:00,2023-10-20T18:34:51.000+00:00,2023-10-20T19:41:29.000+00:00,
3246,Adrien DEFEND,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:03:20.000+00:00,2023-10-20T05:59:50.000+00:00,2023-10-20T07:29:54.000+00:00,2023-10-20T09:27:06.000+00:00,2023-10-20T11:56:01.000+00:00,2023-10-20T13:42:16.000+00:00,2023-10-20T15:21:05.000+00:00,2023-10-20T17:06:27.000+00:00,2023-10-20T17:45:37.000+00:00,2023-10-20T18:38:39.000+00:00,2023-10-20T19:41:33.000+00:00,
3619,Aurélie LAPOUTHE,FINISHER,M1-M2F,FEMALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:04:50.000+00:00,2023-10-20T06:04:27.000+00:00,2023-10-20T07:38:33.000+00:00,2023-10-20T09:42:04.000+00:00,2023-10-20T12:08:22.000+00:00,2023-10-20T13:56:19.000+00:00,2023-10-20T15:42:51.000+00:00,2023-10-20T17:12:58.000+00:00,2023-10-20T17:50:09.000+00:00,2023-10-20T18:39:41.000+00:00,2023-10-20T19:41:38.000+00:00,
3252,Pascal PITTET,FINISHER,M3-M4H,MALE,CH,2023-10-20T04:00:16.000+00:00,2023-10-20T05:05:29.000+00:00,2023-10-20T06:03:37.000+00:00,2023-10-20T07:37:41.000+00:00,2023-10-20T09:31:45.000+00:00,2023-10-20T12:01:25.000+00:00,2023-10-20T13:54:39.000+00:00,2023-10-20T15:27:36.000+00:00,2023-10-20T17:06:47.000+00:00,2023-10-20T17:45:15.000+00:00,2023-10-20T18:38:30.000+00:00,2023-10-20T19:41:47.000+00:00,
3144,Damien BOUSSOT,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:58:28.000+00:00,2023-10-20T05:51:42.000+00:00,2023-10-20T07:19:00.000+00:00,2023-10-20T09:18:14.000+00:00,2023-10-20T11:52:04.000+00:00,2023-10-20T13:42:35.000+00:00,2023-10-20T15:24:35.000+00:00,2023-10-20T16:59:47.000+00:00,2023-10-20T17:39:29.000+00:00,2023-10-20T18:30:59.000+00:00,2023-10-20T19:42:04.000+00:00,
3321,Joachim FERT,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:07:15.000+00:00,2023-10-20T06:06:56.000+00:00,2023-10-20T07:44:28.000+00:00,2023-10-20T09:48:33.000+00:00,2023-10-20T12:23:49.000+00:00,2023-10-20T14:16:29.000+00:00,2023-10-20T15:51:32.000+00:00,2023-10-20T17:25:09.000+00:00,2023-10-20T18:05:06.000+00:00,2023-10-20T18:48:50.000+00:00,2023-10-20T19:42:15.000+00:00,
3174,Simon MAIXANDEAU,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:04:51.000+00:00,2023-10-20T06:01:55.000+00:00,2023-10-20T07:31:25.000+00:00,2023-10-20T09:22:06.000+00:00,2023-10-20T11:45:36.000+00:00,2023-10-20T13:20:02.000+00:00,2023-10-20T15:00:21.000+00:00,2023-10-20T16:49:14.000+00:00,2023-10-20T17:31:23.000+00:00,2023-10-20T18:31:56.000+00:00,2023-10-20T19:42:35.000+00:00,
4097,Gabin SORIN,FINISHER,S-M0H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:15:29.000+00:00,2023-10-20T06:14:18.000+00:00,2023-10-20T07:52:43.000+00:00,2023-10-20T09:47:33.000+00:00,2023-10-20T12:15:40.000+00:00,2023-10-20T13:56:52.000+00:00,2023-10-20T15:35:59.000+00:00,2023-10-20T17:14:56.000+00:00,2023-10-20T17:53:40.000+00:00,2023-10-20T18:43:15.000+00:00,2023-10-20T19:43:59.000+00:00,
3210,Alexandre BOUDOUIN,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:09:42.000+00:00,2023-10-20T06:10:38.000+00:00,2023-10-20T07:47:28.000+00:00,2023-10-20T09:41:42.000+00:00,2023-10-20T12:07:56.000+00:00,2023-10-20T13:52:23.000+00:00,2023-10-20T15:32:14.000+00:00,2023-10-20T17:10:12.000+00:00,2023-10-20T17:48:54.000+00:00,2023-10-20T18:43:47.000+00:00,2023-10-20T19:44:21.000+00:00,
3418,Yves LAPORTE,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:07:25.000+00:00,2023-10-20T06:06:37.000+00:00,2023-10-20T07:40:26.000+00:00,2023-10-20T09:38:10.000+00:00,2023-10-20T12:04:27.000+00:00,2023-10-20T13:47:20.000+00:00,2023-10-20T15:26:32.000+00:00,2023-10-20T17:05:24.000+00:00,2023-10-20T17:45:26.000+00:00,2023-10-20T18:38:42.000+00:00,2023-10-20T19:44:45.000+00:00,
4290,Antoine DEMEULES,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:59:37.000+00:00,2023-10-20T05:54:11.000+00:00,2023-10-20T07:30:55.000+00:00,2023-10-20T09:20:31.000+00:00,2023-10-20T11:55:28.000+00:00,2023-10-20T13:47:50.000+00:00,2023-10-20T15:24:09.000+00:00,2023-10-20T16:57:19.000+00:00,2023-10-20T17:47:25.000+00:00,2023-10-20T18:38:50.000+00:00,2023-10-20T19:45:17.000+00:00,
3285,Guillaume PÉDARD,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:58:39.000+00:00,2023-10-20T05:51:35.000+00:00,2023-10-20T07:19:04.000+00:00,2023-10-20T09:11:19.000+00:00,2023-10-20T11:50:55.000+00:00,2023-10-20T13:37:48.000+00:00,2023-10-20T15:23:15.000+00:00,2023-10-20T17:05:01.000+00:00,2023-10-20T17:45:17.000+00:00,2023-10-20T18:38:14.000+00:00,2023-10-20T19:45:21.000+00:00,
3542,Nicolas LAIDET,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:01:47.000+00:00,2023-10-20T05:58:05.000+00:00,2023-10-20T07:31:09.000+00:00,2023-10-20T09:29:39.000+00:00,2023-10-20T12:03:25.000+00:00,2023-10-20T13:51:41.000+00:00,2023-10-20T15:35:26.000+00:00,2023-10-20T17:16:55.000+00:00,2023-10-20T17:57:14.000+00:00,2023-10-20T18:45:53.000+00:00,2023-10-20T19:45:33.000+00:00,
3253,Robert ROSSIGNOL,FINISHER,M5-M6H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:04:59.000+00:00,2023-10-20T06:02:23.000+00:00,2023-10-20T07:38:43.000+00:00,2023-10-20T09:36:26.000+00:00,2023-10-20T12:08:47.000+00:00,2023-10-20T13:57:51.000+00:00,2023-10-20T15:31:32.000+00:00,2023-10-20T17:16:57.000+00:00,2023-10-20T17:53:56.000+00:00,2023-10-20T18:42:46.000+00:00,2023-10-20T19:45:42.000+00:00,
3276,Laetitia HARCAUT,FINISHER,M1-M2F,FEMALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:00:41.000+00:00,2023-10-20T05:56:28.000+00:00,2023-10-20T07:32:02.000+00:00,2023-10-20T09:29:09.000+00:00,2023-10-20T11:56:54.000+00:00,2023-10-20T13:51:29.000+00:00,2023-10-20T15:30:01.000+00:00,2023-10-20T17:09:00.000+00:00,2023-10-20T17:47:25.000+00:00,2023-10-20T18:40:07.000+00:00,2023-10-20T19:45:53.000+00:00,
4324,François LARS,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:22:27.000+00:00,2023-10-20T06:27:20.000+00:00,2023-10-20T08:03:09.000+00:00,2023-10-20T10:08:12.000+00:00,2023-10-20T12:29:07.000+00:00,2023-10-20T14:03:29.000+00:00,2023-10-20T15:37:23.000+00:00,2023-10-20T17:08:32.000+00:00,2023-10-20T17:49:40.000+00:00,2023-10-20T18:43:59.000+00:00,2023-10-20T19:46:00.000+00:00,
3310,Quentin MALDEME,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:03:07.000+00:00,2023-10-20T05:59:30.000+00:00,2023-10-20T07:32:30.000+00:00,2023-10-20T09:27:32.000+00:00,2023-10-20T12:03:03.000+00:00,2023-10-20T13:51:22.000+00:00,2023-10-20T15:33:43.000+00:00,2023-10-20T17:20:58.000+00:00,2023-10-20T18:00:00.000+00:00,2023-10-20T18:50:36.000+00:00,2023-10-20T19:46:03.000+00:00,
4289,Pierre-Charles DELESTRADE,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:50:49.000+00:00,2023-10-20T05:37:33.000+00:00,2023-10-20T06:56:59.000+00:00,2023-10-20T08:40:11.000+00:00,2023-10-20T10:55:32.000+00:00,2023-10-20T13:13:32.000+00:00,2023-10-20T14:56:32.000+00:00,2023-10-20T17:16:03.000+00:00,2023-10-20T17:51:23.000+00:00,2023-10-20T18:47:39.000+00:00,2023-10-20T19:46:17.000+00:00,
4305,David GAREL,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:11:54.000+00:00,2023-10-20T06:10:07.000+00:00,2023-10-20T07:45:03.000+00:00,2023-10-20T09:39:20.000+00:00,2023-10-20T12:06:39.000+00:00,2023-10-20T13:48:25.000+00:00,2023-10-20T15:32:11.000+00:00,2023-10-20T17:11:35.000+00:00,2023-10-20T17:47:34.000+00:00,2023-10-20T18:43:04.000+00:00,2023-10-20T19:46:49.000+00:00,
3618,Corentin GIROUD,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:04:57.000+00:00,2023-10-20T06:04:26.000+00:00,2023-10-20T07:34:31.000+00:00,2023-10-20T09:23:52.000+00:00,2023-10-20T11:56:32.000+00:00,2023-10-20T13:36:35.000+00:00,2023-10-20T15:26:29.000+00:00,2023-10-20T17:08:40.000+00:00,2023-10-20T17:51:38.000+00:00,2023-10-20T18:49:11.000+00:00,2023-10-20T19:47:06.000+00:00,
3313,Sebastien AUFFRET,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:07:12.000+00:00,2023-10-20T06:16:25.000+00:00,2023-10-20T07:55:49.000+00:00,2023-10-20T09:57:42.000+00:00,2023-10-20T12:30:08.000+00:00,2023-10-20T14:08:55.000+00:00,2023-10-20T15:45:11.000+00:00,2023-10-20T17:17:02.000+00:00,2023-10-20T17:56:26.000+00:00,2023-10-20T18:46:24.000+00:00,2023-10-20T19:47:37.000+00:00,
3601,Vincent TOURNIE,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:58:05.000+00:00,2023-10-20T05:54:14.000+00:00,2023-10-20T07:26:36.000+00:00,2023-10-20T09:20:32.000+00:00,2023-10-20T11:54:42.000+00:00,2023-10-20T13:38:44.000+00:00,2023-10-20T15:22:21.000+00:00,2023-10-20T17:07:35.000+00:00,2023-10-20T17:48:15.000+00:00,2023-10-20T18:43:06.000+00:00,2023-10-20T19:47:59.000+00:00,
4266,Jean-Philippe BOISMAL,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:15:25.000+00:00,2023-10-20T06:11:53.000+00:00,2023-10-20T07:42:37.000+00:00,2023-10-20T09:38:24.000+00:00,2023-10-20T12:11:12.000+00:00,2023-10-20T13:59:01.000+00:00,2023-10-20T15:37:16.000+00:00,2023-10-20T17:15:07.000+00:00,2023-10-20T17:54:35.000+00:00,2023-10-20T18:50:58.000+00:00,2023-10-20T19:48:27.000+00:00,
3628,Laurent MAROT,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:01:35.000+00:00,2023-10-20T05:56:31.000+00:00,2023-10-20T07:28:08.000+00:00,2023-10-20T09:21:05.000+00:00,2023-10-20T11:50:22.000+00:00,2023-10-20T13:41:48.000+00:00,2023-10-20T15:25:02.000+00:00,2023-10-20T16:58:41.000+00:00,2023-10-20T17:44:56.000+00:00,2023-10-20T18:48:03.000+00:00,2023-10-20T19:51:06.000+00:00,
3590,Jérôme BERNARD,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:02:08.000+00:00,2023-10-20T05:56:52.000+00:00,2023-10-20T07:29:49.000+00:00,2023-10-20T09:25:50.000+00:00,2023-10-20T12:08:59.000+00:00,2023-10-20T14:08:48.000+00:00,2023-10-20T15:42:49.000+00:00,2023-10-20T17:24:53.000+00:00,2023-10-20T17:59:03.000+00:00,2023-10-20T18:47:52.000+00:00,2023-10-20T19:51:25.000+00:00,
3655,Fabrice BAILLY,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:08:59.000+00:00,2023-10-20T06:11:15.000+00:00,2023-10-20T07:43:51.000+00:00,2023-10-20T09:39:12.000+00:00,2023-10-20T12:08:22.000+00:00,2023-10-20T13:53:26.000+00:00,2023-10-20T15:33:55.000+00:00,2023-10-20T17:12:24.000+00:00,2023-10-20T17:51:46.000+00:00,2023-10-20T18:51:00.000+00:00,2023-10-20T19:51:29.000+00:00,
3380,Alexander VINAS,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:06:55.000+00:00,2023-10-20T06:09:03.000+00:00,2023-10-20T07:39:16.000+00:00,2023-10-20T09:36:27.000+00:00,2023-10-20T12:11:37.000+00:00,2023-10-20T13:54:38.000+00:00,2023-10-20T15:37:37.000+00:00,2023-10-20T17:20:41.000+00:00,2023-10-20T17:59:43.000+00:00,2023-10-20T18:52:32.000+00:00,2023-10-20T19:51:47.000+00:00,
3622,Antoine LIGNY,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:02:58.000+00:00,2023-10-20T06:01:48.000+00:00,2023-10-20T07:33:52.000+00:00,2023-10-20T09:29:59.000+00:00,2023-10-20T12:11:01.000+00:00,2023-10-20T13:58:19.000+00:00,2023-10-20T15:41:10.000+00:00,2023-10-20T17:16:02.000+00:00,2023-10-20T17:55:09.000+00:00,2023-10-20T18:48:25.000+00:00,2023-10-20T19:52:49.000+00:00,
3532,Guillaume LE MESTRALLAN,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:53:09.000+00:00,2023-10-20T05:41:42.000+00:00,2023-10-20T07:01:11.000+00:00,2023-10-20T09:03:14.000+00:00,2023-10-20T11:43:55.000+00:00,2023-10-20T13:33:53.000+00:00,2023-10-20T15:16:30.000+00:00,2023-10-20T16:56:08.000+00:00,2023-10-20T17:47:44.000+00:00,2023-10-20T18:44:18.000+00:00,2023-10-20T19:54:30.000+00:00,
3609,Renald SUSAN,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:01:43.000+00:00,2023-10-20T05:58:06.000+00:00,2023-10-20T07:25:00.000+00:00,2023-10-20T09:24:50.000+00:00,2023-10-20T12:00:15.000+00:00,2023-10-20T13:55:15.000+00:00,2023-10-20T15:42:19.000+00:00,2023-10-20T17:20:55.000+00:00,2023-10-20T18:00:22.000+00:00,2023-10-20T18:57:26.000+00:00,2023-10-20T19:55:34.000+00:00,
3296,Christophe MEYER,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:57:38.000+00:00,2023-10-20T05:53:17.000+00:00,2023-10-20T07:20:59.000+00:00,2023-10-20T09:20:22.000+00:00,2023-10-20T11:57:01.000+00:00,2023-10-20T13:53:19.000+00:00,2023-10-20T15:31:26.000+00:00,2023-10-20T17:15:46.000+00:00,2023-10-20T17:56:42.000+00:00,2023-10-20T18:50:33.000+00:00,2023-10-20T19:55:34.000+00:00,
3554,Jerome SOUBIE,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:53:54.000+00:00,2023-10-20T05:45:34.000+00:00,2023-10-20T07:01:27.000+00:00,2023-10-20T09:10:24.000+00:00,2023-10-20T11:50:56.000+00:00,2023-10-20T13:34:57.000+00:00,2023-10-20T15:32:23.000+00:00,2023-10-20T17:16:17.000+00:00,2023-10-20T17:57:43.000+00:00,2023-10-20T18:53:43.000+00:00,2023-10-20T19:57:46.000+00:00,
3671,Gaylor GROLLEAU,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:01:25.000+00:00,2023-10-20T05:56:05.000+00:00,2023-10-20T07:25:01.000+00:00,2023-10-20T09:20:14.000+00:00,2023-10-20T11:56:33.000+00:00,2023-10-20T13:47:36.000+00:00,2023-10-20T15:33:06.000+00:00,2023-10-20T17:15:13.000+00:00,2023-10-20T17:59:31.000+00:00,2023-10-20T18:53:52.000+00:00,2023-10-20T19:58:59.000+00:00,
3143,Thibaut VANDEMOORTELE,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:53:31.000+00:00,2023-10-20T05:41:18.000+00:00,2023-10-20T06:57:48.000+00:00,2023-10-20T08:47:16.000+00:00,2023-10-20T11:09:33.000+00:00,2023-10-20T12:51:05.000+00:00,2023-10-20T14:45:30.000+00:00,2023-10-20T16:55:07.000+00:00,2023-10-20T17:45:18.000+00:00,2023-10-20T18:48:48.000+00:00,2023-10-20T19:59:32.000+00:00,
3247,Rémi ESCOBAR,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:02:34.000+00:00,2023-10-20T06:00:04.000+00:00,2023-10-20T07:31:20.000+00:00,2023-10-20T09:25:08.000+00:00,2023-10-20T11:56:20.000+00:00,2023-10-20T13:49:55.000+00:00,2023-10-20T15:28:13.000+00:00,2023-10-20T17:08:00.000+00:00,2023-10-20T17:53:23.000+00:00,2023-10-20T18:46:56.000+00:00,2023-10-20T20:02:13.000+00:00,
4323,Juliette LAFITTE,FINISHER,S-M0F,FEMALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:14:22.000+00:00,2023-10-20T06:08:39.000+00:00,2023-10-20T07:32:12.000+00:00,2023-10-20T09:23:20.000+00:00,2023-10-20T11:50:19.000+00:00,2023-10-20T13:35:24.000+00:00,2023-10-20T15:22:21.000+00:00,2023-10-20T17:05:11.000+00:00,2023-10-20T17:53:17.000+00:00,2023-10-20T18:47:27.000+00:00,2023-10-20T20:04:28.000+00:00,
3201,Jean-Christophe SALENDRES,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:59:11.000+00:00,2023-10-20T05:53:26.000+00:00,2023-10-20T07:21:43.000+00:00,2023-10-20T09:17:24.000+00:00,2023-10-20T11:50:42.000+00:00,2023-10-20T13:37:55.000+00:00,2023-10-20T15:23:56.000+00:00,2023-10-20T17:05:24.000+00:00,2023-10-20T17:48:27.000+00:00,2023-10-20T18:44:14.000+00:00,2023-10-20T20:04:59.000+00:00,
3640,Anne HOARAU,FINISHER,S-M0F,FEMALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:05:34.000+00:00,2023-10-20T06:12:03.000+00:00,2023-10-20T07:47:41.000+00:00,2023-10-20T09:51:39.000+00:00,2023-10-20T12:35:07.000+00:00,2023-10-20T14:13:49.000+00:00,2023-10-20T15:55:00.000+00:00,2023-10-20T17:43:21.000+00:00,2023-10-20T18:21:10.000+00:00,2023-10-20T19:10:09.000+00:00,2023-10-20T20:05:10.000+00:00,
3108,Sacha GILLARD,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:04:49.000+00:00,2023-10-20T06:01:31.000+00:00,2023-10-20T07:36:17.000+00:00,2023-10-20T09:25:18.000+00:00,2023-10-20T11:47:50.000+00:00,2023-10-20T13:54:04.000+00:00,2023-10-20T15:37:30.000+00:00,2023-10-20T17:19:35.000+00:00,2023-10-20T18:00:09.000+00:00,2023-10-20T19:06:10.000+00:00,2023-10-20T20:05:20.000+00:00,
4367,Le Gac TRISTAN,FINISHER,S-M0H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:17:11.000+00:00,2023-10-20T06:13:38.000+00:00,2023-10-20T07:44:40.000+00:00,2023-10-20T09:30:27.000+00:00,2023-10-20T12:04:06.000+00:00,2023-10-20T13:55:10.000+00:00,2023-10-20T15:35:07.000+00:00,2023-10-20T17:35:53.000+00:00,2023-10-20T18:22:58.000+00:00,2023-10-20T19:11:58.000+00:00,2023-10-20T20:05:25.000+00:00,
3757,Benjamin MARCHAND,FINISHER,S-M0H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:23:07.000+00:00,2023-10-20T06:21:53.000+00:00,2023-10-20T07:54:58.000+00:00,2023-10-20T09:58:09.000+00:00,2023-10-20T12:34:24.000+00:00,2023-10-20T14:23:12.000+00:00,2023-10-20T16:10:34.000+00:00,2023-10-20T17:46:30.000+00:00,2023-10-20T18:21:05.000+00:00,2023-10-20T19:15:49.000+00:00,2023-10-20T20:06:00.000+00:00,
3308,Louis HENRY,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T04:58:57.000+00:00,2023-10-20T05:52:00.000+00:00,2023-10-20T07:15:47.000+00:00,2023-10-20T09:12:53.000+00:00,2023-10-20T11:50:57.000+00:00,2023-10-20T13:42:02.000+00:00,2023-10-20T15:26:59.000+00:00,2023-10-20T17:10:43.000+00:00,2023-10-20T17:59:13.000+00:00,2023-10-20T18:54:29.000+00:00,2023-10-20T20:06:09.000+00:00,
3298,François LESTERLOU,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:03:46.000+00:00,2023-10-20T06:03:30.000+00:00,2023-10-20T07:36:41.000+00:00,2023-10-20T09:29:18.000+00:00,2023-10-20T11:58:10.000+00:00,2023-10-20T13:58:21.000+00:00,2023-10-20T15:34:31.000+00:00,2023-10-20T17:23:20.000+00:00,2023-10-20T18:00:58.000+00:00,2023-10-20T18:52:17.000+00:00,2023-10-20T20:06:39.000+00:00,
3064,Mathieu CORNIL,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:07:42.000+00:00,2023-10-20T06:09:31.000+00:00,2023-10-20T07:39:56.000+00:00,2023-10-20T09:44:13.000+00:00,2023-10-20T12:19:58.000+00:00,2023-10-20T14:07:02.000+00:00,2023-10-20T15:56:33.000+00:00,2023-10-20T17:33:26.000+00:00,2023-10-20T18:13:47.000+00:00,2023-10-20T19:03:58.000+00:00,2023-10-20T20:07:17.000+00:00,
4344,Vincent PERON,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:14:26.000+00:00,2023-10-20T05:22:46.000+00:00,2023-10-20T06:24:26.000+00:00,2023-10-20T07:58:03.000+00:00,2023-10-20T09:59:44.000+00:00,2023-10-20T12:28:21.000+00:00,2023-10-20T14:14:46.000+00:00,2023-10-20T15:49:54.000+00:00,2023-10-20T17:23:45.000+00:00,2023-10-20T18:05:08.000+00:00,2023-10-20T18:58:41.000+00:00,2023-10-20T20:07:18.000+00:00,
3223,Benoit LEROY,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:03:14.000+00:00,2023-10-20T06:02:24.000+00:00,2023-10-20T07:40:15.000+00:00,2023-10-20T09:44:46.000+00:00,2023-10-20T12:18:19.000+00:00,2023-10-20T14:01:20.000+00:00,2023-10-20T15:46:24.000+00:00,2023-10-20T17:30:30.000+00:00,2023-10-20T18:10:36.000+00:00,2023-10-20T19:02:01.000+00:00,2023-10-20T20:12:38.000+00:00,
3208,Fabrice DAVID,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:01:12.000+00:00,2023-10-20T05:59:11.000+00:00,2023-10-20T07:33:15.000+00:00,2023-10-20T09:38:12.000+00:00,2023-10-20T12:12:35.000+00:00,2023-10-20T13:58:21.000+00:00,2023-10-20T15:38:59.000+00:00,2023-10-20T17:21:15.000+00:00,2023-10-20T18:01:21.000+00:00,2023-10-20T18:59:15.000+00:00,2023-10-20T20:08:28.000+00:00,
3370,Florian PETITEAU,FINISHER,M1-M2H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:05:53.000+00:00,2023-10-20T06:07:48.000+00:00,2023-10-20T07:49:04.000+00:00,2023-10-20T09:42:13.000+00:00,2023-10-20T12:16:58.000+00:00,2023-10-20T14:00:29.000+00:00,2023-10-20T15:43:05.000+00:00,2023-10-20T17:29:14.000+00:00,2023-10-20T18:03:02.000+00:00,2023-10-20T18:58:33.000+00:00,2023-10-20T20:08:59.000+00:00,
3338,Maxime ERRARD,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:05:50.000+00:00,2023-10-20T06:07:48.000+00:00,2023-10-20T07:49:04.000+00:00,2023-10-20T09:44:02.000+00:00,2023-10-20T12:16:58.000+00:00,2023-10-20T14:02:43.000+00:00,2023-10-20T15:43:00.000+00:00,2023-10-20T17:29:13.000+00:00,2023-10-20T18:08:12.000+00:00,2023-10-20T18:58:33.000+00:00,2023-10-20T20:08:59.000+00:00,
3625,Gregory CARREZ,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:07:04.000+00:00,2023-10-20T06:07:42.000+00:00,2023-10-20T07:39:48.000+00:00,2023-10-20T09:39:02.000+00:00,2023-10-20T12:18:19.000+00:00,2023-10-20T14:06:56.000+00:00,2023-10-20T15:48:23.000+00:00,2023-10-20T17:27:26.000+00:00,2023-10-20T18:10:01.000+00:00,2023-10-20T19:06:19.000+00:00,2023-10-20T20:09:09.000+00:00,
3107,Sylvain HÉLIÈS,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:05:27.000+00:00,2023-10-20T06:05:20.000+00:00,2023-10-20T07:36:01.000+00:00,2023-10-20T09:34:42.000+00:00,2023-10-20T11:58:10.000+00:00,2023-10-20T13:43:47.000+00:00,2023-10-20T15:31:40.000+00:00,2023-10-20T17:15:04.000+00:00,2023-10-20T18:10:38.000+00:00,2023-10-20T18:59:18.000+00:00,2023-10-20T20:09:14.000+00:00,
3299,Hugues VANIER,FINISHER,M3-M4H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:03:07.000+00:00,2023-10-20T06:00:28.000+00:00,2023-10-20T07:32:08.000+00:00,2023-10-20T09:29:57.000+00:00,2023-10-20T12:04:40.000+00:00,2023-10-20T13:49:22.000+00:00,2023-10-20T15:33:22.000+00:00,2023-10-20T17:22:57.000+00:00,2023-10-20T18:02:58.000+00:00,2023-10-20T18:59:14.000+00:00,2023-10-20T20:09:23.000+00:00,
3430,Raphaël GUIBERT,FINISHER,S-M0H,MALE,FR,2023-10-20T04:00:16.000+00:00,2023-10-20T05:02:39.000+00:00,2023-10-20T05:59:11.000+00:00,2023-10-20T07:27:35.000+00:00,2023-10-20T09:21:43.000+00:00,2023-10-20T11:47:48.000+00:00,2023-10-20T13:51:25.000+00:00,2023-10-20T15:35:08.000+00:00,2023-10-20T17:24:55.000+00:00,2023-10-20T17:58:13.000+00:00,2023-10-20T18:48:57.000+00:00,2023-10-20T20:10:38.000+00:00,
