bib,name,status,category,sex,country,Départ,Cresse,Rozier,Truel,Champignon,St Andrée,La Roque,La Salvage,Mas de Bru,Massebiau,Cade,la pouncho,Arrivée,P7
3067,David MARITEAU,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:44.000+00:00,2022-10-21T05:43:18.000+00:00,2022-10-21T06:57:03.000+00:00,2022-10-21T08:35:30.000+00:00,2022-10-21T10:23:41.000+00:00,2022-10-21T11:25:17.000+00:00,2022-10-21T12:55:52.000+00:00,2022-10-21T14:31:59.000+00:00,2022-10-21T15:56:22.000+00:00,2022-10-21T16:31:34.000+00:00,2022-10-21T17:22:46.000+00:00,2022-10-21T17:49:19.000+00:00,2022-10-21T18:14:25.000+00:00,
3048,Alexandre CHIANESE,FINISHER,SE H,MALE,FR,2022-10-21T04:01:48.000+00:00,2022-10-21T05:42:10.000+00:00,2022-10-21T06:57:28.000+00:00,2022-10-21T08:43:15.000+00:00,2022-10-21T10:39:15.000+00:00,2022-10-21T11:48:11.000+00:00,2022-10-21T13:10:11.000+00:00,2022-10-21T14:58:24.000+00:00,2022-10-21T16:14:21.000+00:00,2022-10-21T16:48:02.000+00:00,2022-10-21T17:33:47.000+00:00,2022-10-21T17:55:25.000+00:00,2022-10-21T18:19:03.000+00:00,
3108,Cedric LAYRE,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:39.000+00:00,2022-10-21T05:37:24.000+00:00,2022-10-21T06:47:11.000+00:00,2022-10-21T08:32:55.000+00:00,2022-10-21T10:23:50.000+00:00,2022-10-21T11:26:13.000+00:00,2022-10-21T13:04:15.000+00:00,2022-10-21T14:41:26.000+00:00,2022-10-21T16:01:28.000+00:00,2022-10-21T16:40:15.000+00:00,2022-10-21T17:30:30.000+00:00,2022-10-21T17:56:46.000+00:00,2022-10-21T18:23:53.000+00:00,
3036,Tony PAILLER,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:44.000+00:00,2022-10-21T05:40:29.000+00:00,2022-10-21T06:58:29.000+00:00,2022-10-21T08:43:37.000+00:00,2022-10-21T10:39:03.000+00:00,2022-10-21T11:42:40.000+00:00,2022-10-21T13:10:02.000+00:00,2022-10-21T14:46:33.000+00:00,2022-10-21T16:08:41.000+00:00,2022-10-21T16:45:31.000+00:00,2022-10-21T17:32:39.000+00:00,2022-10-21T17:58:58.000+00:00,2022-10-21T18:23:58.000+00:00,
3070,Stéphane GENIN,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:50.000+00:00,2022-10-21T05:36:36.000+00:00,2022-10-21T06:49:37.000+00:00,2022-10-21T08:30:59.000+00:00,2022-10-21T10:22:47.000+00:00,2022-10-21T11:29:45.000+00:00,2022-10-21T13:08:55.000+00:00,2022-10-21T14:58:17.000+00:00,2022-10-21T16:20:08.000+00:00,2022-10-21T16:55:37.000+00:00,2022-10-21T17:40:43.000+00:00,2022-10-21T18:04:12.000+00:00,2022-10-21T18:35:53.000+00:00,
3132,Jonas RESARE,FINISHER,M3-M4H,MALE,SE,2022-10-21T04:01:50.000+00:00,2022-10-21T05:46:00.000+00:00,2022-10-21T07:01:05.000+00:00,2022-10-21T08:43:39.000+00:00,2022-10-21T10:39:39.000+00:00,2022-10-21T11:45:11.000+00:00,2022-10-21T13:21:30.000+00:00,2022-10-21T15:00:09.000+00:00,2022-10-21T16:20:06.000+00:00,2022-10-21T16:55:36.000+00:00,2022-10-21T17:40:38.000+00:00,2022-10-21T18:04:09.000+00:00,2022-10-21T18:31:33.000+00:00,
3119,Rémy DUPERRAY,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:45.000+00:00,2022-10-21T05:43:15.000+00:00,2022-10-21T06:57:21.000+00:00,2022-10-21T08:43:03.000+00:00,2022-10-21T10:31:30.000+00:00,2022-10-21T11:35:28.000+00:00,2022-10-21T13:06:15.000+00:00,2022-10-21T14:44:46.000+00:00,2022-10-21T16:09:29.000+00:00,2022-10-21T16:51:35.000+00:00,2022-10-21T17:37:26.000+00:00,2022-10-21T18:05:04.000+00:00,2022-10-21T19:52:20.000+00:00,
4132,Ronan LORRE,FINISHER,SE H,MALE,FR,2022-10-21T04:15:55.000+00:00,2022-10-21T06:04:30.000+00:00,2022-10-21T07:29:23.000+00:00,2022-10-21T09:06:33.000+00:00,2022-10-21T10:48:57.000+00:00,2022-10-21T11:44:37.000+00:00,2022-10-21T13:12:06.000+00:00,2022-10-21T14:43:53.000+00:00,2022-10-21T16:06:14.000+00:00,2022-10-21T16:47:51.000+00:00,2022-10-21T17:37:48.000+00:00,2022-10-21T18:04:14.000+00:00,2022-10-21T18:32:58.000+00:00,2022-10-21T05:23:54.000+00:00
3087,Benoit GEORGES,FINISHER,M1-M2H,MALE,BE,2022-10-21T04:01:47.000+00:00,2022-10-21T05:44:09.000+00:00,2022-10-21T07:05:40.000+00:00,2022-10-21T08:46:10.000+00:00,2022-10-21T10:34:04.000+00:00,2022-10-21T11:40:09.000+00:00,2022-10-21T13:23:54.000+00:00,2022-10-21T14:59:30.000+00:00,2022-10-21T16:17:04.000+00:00,2022-10-21T16:56:40.000+00:00,2022-10-21T17:44:59.000+00:00,2022-10-21T18:11:19.000+00:00,2022-10-21T18:38:26.000+00:00,
4212,Christophe CASANOVA,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:03:23.000+00:00,2022-10-21T06:00:38.000+00:00,2022-10-21T07:17:00.000+00:00,2022-10-21T08:56:41.000+00:00,2022-10-21T10:46:34.000+00:00,2022-10-21T11:47:47.000+00:00,2022-10-21T13:16:15.000+00:00,2022-10-21T15:15:46.000+00:00,2022-10-21T16:28:26.000+00:00,2022-10-21T17:03:16.000+00:00,2022-10-21T17:51:22.000+00:00,2022-10-21T18:16:31.000+00:00,2022-10-21T18:55:54.000+00:00,2022-10-21T05:22:25.000+00:00
3066,Xavier TONON,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:47.000+00:00,2022-10-21T05:37:29.000+00:00,2022-10-21T06:47:03.000+00:00,2022-10-21T08:26:32.000+00:00,2022-10-21T10:15:18.000+00:00,2022-10-21T11:20:48.000+00:00,2022-10-21T12:57:35.000+00:00,2022-10-21T14:53:30.000+00:00,2022-10-21T16:20:52.000+00:00,2022-10-21T16:55:31.000+00:00,2022-10-21T17:46:42.000+00:00,2022-10-21T18:17:05.000+00:00,2022-10-21T18:45:00.000+00:00,
3233,Rémi FERRIÈRES,FINISHER,SE H,MALE,FR,2022-10-21T04:01:39.000+00:00,2022-10-21T05:39:03.000+00:00,2022-10-21T06:54:32.000+00:00,2022-10-21T08:43:52.000+00:00,2022-10-21T10:42:19.000+00:00,2022-10-21T11:49:59.000+00:00,2022-10-21T13:24:04.000+00:00,2022-10-21T15:12:23.000+00:00,2022-10-21T16:33:39.000+00:00,2022-10-21T17:14:25.000+00:00,2022-10-21T17:57:59.000+00:00,2022-10-21T18:21:01.000+00:00,2022-10-21T18:50:17.000+00:00,
3031,Frédéric JUNG,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:39.000+00:00,2022-10-21T05:33:45.000+00:00,2022-10-21T06:39:30.000+00:00,2022-10-21T08:11:21.000+00:00,2022-10-21T09:51:38.000+00:00,2022-10-21T10:51:22.000+00:00,2022-10-21T12:29:31.000+00:00,2022-10-21T15:13:30.000+00:00,2022-10-21T16:40:40.000+00:00,2022-10-21T17:14:47.000+00:00,2022-10-21T17:57:39.000+00:00,2022-10-21T18:23:43.000+00:00,2022-10-21T18:47:43.000+00:00,
3021,Adrien ALIX,FINISHER,SE H,MALE,FR,2022-10-21T04:01:39.000+00:00,2022-10-21T05:30:57.000+00:00,2022-10-21T06:40:25.000+00:00,2022-10-21T08:16:49.000+00:00,2022-10-21T09:55:38.000+00:00,2022-10-21T10:56:50.000+00:00,2022-10-21T12:48:18.000+00:00,2022-10-21T14:20:50.000+00:00,2022-10-21T15:55:36.000+00:00,2022-10-21T16:40:54.000+00:00,2022-10-21T17:36:45.000+00:00,2022-10-21T18:11:17.000+00:00,2022-10-21T18:50:25.000+00:00,
3137,Thomas PASTUREL,FINISHER,SE H,MALE,FR,2022-10-21T04:01:54.000+00:00,2022-10-21T05:37:59.000+00:00,2022-10-21T06:52:23.000+00:00,2022-10-21T08:38:25.000+00:00,2022-10-21T10:36:03.000+00:00,2022-10-21T11:48:14.000+00:00,2022-10-21T13:28:28.000+00:00,2022-10-21T15:09:21.000+00:00,2022-10-21T16:31:44.000+00:00,2022-10-21T17:11:48.000+00:00,2022-10-21T17:56:07.000+00:00,2022-10-21T18:22:34.000+00:00,2022-10-21T18:52:47.000+00:00,
3113,Thibaut DASSESSE,FINISHER,M1-M2H,MALE,BE,2022-10-21T04:01:46.000+00:00,2022-10-21T05:45:28.000+00:00,2022-10-21T07:06:16.000+00:00,2022-10-21T08:49:48.000+00:00,2022-10-21T10:41:12.000+00:00,2022-10-21T11:50:53.000+00:00,2022-10-21T13:36:05.000+00:00,2022-10-21T15:16:19.000+00:00,2022-10-21T16:33:35.000+00:00,2022-10-21T17:14:26.000+00:00,2022-10-21T18:01:21.000+00:00,2022-10-21T18:24:16.000+00:00,2022-10-21T19:31:06.000+00:00,
3149,Nicolas GELISSE,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:46.000+00:00,2022-10-21T05:40:20.000+00:00,2022-10-21T06:56:13.000+00:00,2022-10-21T08:43:26.000+00:00,2022-10-21T10:38:13.000+00:00,2022-10-21T11:44:11.000+00:00,2022-10-21T13:21:58.000+00:00,2022-10-21T15:05:36.000+00:00,2022-10-21T16:34:53.000+00:00,2022-10-21T17:15:33.000+00:00,2022-10-21T18:04:44.000+00:00,2022-10-21T18:25:35.000+00:00,2022-10-21T18:52:34.000+00:00,
3071,Irvin KILDE,FINISHER,SE H,MALE,NO,2022-10-21T04:01:50.000+00:00,2022-10-21T05:53:23.000+00:00,2022-10-21T07:16:18.000+00:00,2022-10-21T08:55:52.000+00:00,2022-10-21T10:39:34.000+00:00,2022-10-21T11:40:57.000+00:00,2022-10-21T13:09:09.000+00:00,2022-10-21T14:50:36.000+00:00,2022-10-21T16:12:28.000+00:00,2022-10-21T16:49:33.000+00:00,2022-10-21T17:50:17.000+00:00,2022-10-21T18:24:08.000+00:00,2022-10-21T18:51:33.000+00:00,
3332,Ludovic SMITH,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:39.000+00:00,2022-10-21T05:43:24.000+00:00,2022-10-21T07:06:14.000+00:00,2022-10-21T08:51:26.000+00:00,2022-10-21T10:56:07.000+00:00,2022-10-21T12:01:35.000+00:00,2022-10-21T13:35:19.000+00:00,2022-10-21T15:29:32.000+00:00,2022-10-21T16:44:26.000+00:00,2022-10-21T17:21:16.000+00:00,2022-10-21T18:06:55.000+00:00,2022-10-21T18:30:46.000+00:00,2022-10-21T18:52:14.000+00:00,
3139,Julien ALLORENT,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:49.000+00:00,2022-10-21T05:45:09.000+00:00,2022-10-21T07:01:11.000+00:00,2022-10-21T08:47:40.000+00:00,2022-10-21T10:42:23.000+00:00,2022-10-21T11:45:54.000+00:00,2022-10-21T13:22:01.000+00:00,2022-10-21T15:04:10.000+00:00,2022-10-21T16:29:16.000+00:00,2022-10-21T17:09:17.000+00:00,2022-10-21T17:56:57.000+00:00,2022-10-21T18:24:44.000+00:00,2022-10-21T18:58:05.000+00:00,
3111,Adrien FRAYSSE,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:39.000+00:00,2022-10-21T05:43:43.000+00:00,2022-10-21T07:00:15.000+00:00,2022-10-21T08:47:53.000+00:00,2022-10-21T10:41:59.000+00:00,2022-10-21T11:48:45.000+00:00,2022-10-21T13:25:47.000+00:00,2022-10-21T15:05:11.000+00:00,2022-10-21T16:37:16.000+00:00,2022-10-21T17:14:52.000+00:00,2022-10-21T18:02:06.000+00:00,2022-10-21T18:27:27.000+00:00,2022-10-21T18:52:29.000+00:00,
3062,Emmanuel POTET,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:39.000+00:00,2022-10-21T05:43:03.000+00:00,2022-10-21T07:02:20.000+00:00,2022-10-21T08:43:17.000+00:00,2022-10-21T10:33:56.000+00:00,2022-10-21T11:35:32.000+00:00,2022-10-21T13:19:56.000+00:00,2022-10-21T15:12:18.000+00:00,2022-10-21T16:29:22.000+00:00,2022-10-21T17:09:08.000+00:00,2022-10-21T17:56:45.000+00:00,2022-10-21T18:24:46.000+00:00,2022-10-21T18:53:00.000+00:00,
3225,Thibault HALEPIAN,FINISHER,SE H,MALE,FR,2022-10-21T04:01:44.000+00:00,2022-10-21T05:40:29.000+00:00,2022-10-21T06:57:58.000+00:00,2022-10-21T08:40:11.000+00:00,2022-10-21T10:38:21.000+00:00,2022-10-21T11:45:39.000+00:00,2022-10-21T13:35:20.000+00:00,2022-10-21T15:12:47.000+00:00,2022-10-21T16:41:41.000+00:00,2022-10-21T17:22:00.000+00:00,2022-10-21T18:06:45.000+00:00,2022-10-21T18:29:46.000+00:00,2022-10-21T18:54:45.000+00:00,
3123,Romain ARRANNO,FINISHER,SE H,MALE,FR,2022-10-21T04:01:47.000+00:00,2022-10-21T05:46:57.000+00:00,2022-10-21T07:04:18.000+00:00,2022-10-21T08:43:08.000+00:00,2022-10-21T10:34:48.000+00:00,2022-10-21T11:42:03.000+00:00,2022-10-21T13:24:20.000+00:00,2022-10-21T15:03:28.000+00:00,2022-10-21T16:30:37.000+00:00,2022-10-21T17:14:01.000+00:00,2022-10-21T17:57:34.000+00:00,2022-10-21T18:23:51.000+00:00,2022-10-21T18:59:23.000+00:00,
3110,Tiphaine GERMAIN,FINISHER,SE F,FEMALE,FR,2022-10-21T04:01:39.000+00:00,2022-10-21T05:50:46.000+00:00,2022-10-21T07:10:55.000+00:00,2022-10-21T09:03:45.000+00:00,2022-10-21T10:57:21.000+00:00,2022-10-21T12:09:23.000+00:00,2022-10-21T13:33:51.000+00:00,2022-10-21T15:11:21.000+00:00,2022-10-21T16:28:27.000+00:00,2022-10-21T17:03:15.000+00:00,2022-10-21T17:56:50.000+00:00,2022-10-21T18:22:26.000+00:00,2022-10-21T19:05:29.000+00:00,
3720,Victor DELAHAYE,FINISHER,SE H,MALE,FR,2022-10-21T04:15:24.000+00:00,2022-10-21T06:07:19.000+00:00,2022-10-21T07:34:21.000+00:00,2022-10-21T09:21:15.000+00:00,2022-10-21T11:18:25.000+00:00,2022-10-21T12:26:46.000+00:00,2022-10-21T14:01:55.000+00:00,2022-10-21T15:34:41.000+00:00,2022-10-21T16:51:32.000+00:00,2022-10-21T17:25:58.000+00:00,2022-10-21T18:09:56.000+00:00,2022-10-21T18:31:37.000+00:00,2022-10-21T18:55:21.000+00:00,2022-10-21T05:27:39.000+00:00
3222,Philippe MOULIN,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:39.000+00:00,2022-10-21T05:52:49.000+00:00,2022-10-21T07:18:00.000+00:00,2022-10-21T09:04:44.000+00:00,2022-10-21T11:00:04.000+00:00,2022-10-21T12:03:16.000+00:00,2022-10-21T13:36:18.000+00:00,2022-10-21T15:15:31.000+00:00,2022-10-21T16:50:01.000+00:00,2022-10-21T17:25:58.000+00:00,2022-10-21T18:09:56.000+00:00,2022-10-21T18:31:07.000+00:00,2022-10-23T10:38:20.000+00:00,
3231,Adrien BOULINGUEZ,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:47.000+00:00,2022-10-21T05:43:16.000+00:00,2022-10-21T06:57:35.000+00:00,2022-10-21T08:43:43.000+00:00,2022-10-21T10:36:53.000+00:00,2022-10-21T11:44:08.000+00:00,2022-10-21T13:15:05.000+00:00,2022-10-21T15:03:43.000+00:00,2022-10-21T16:32:53.000+00:00,2022-10-21T17:13:06.000+00:00,2022-10-21T18:04:44.000+00:00,2022-10-21T18:32:23.000+00:00,2022-10-21T19:01:14.000+00:00,
3257,Benoist BLET,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:39.000+00:00,2022-10-21T05:43:02.000+00:00,2022-10-21T06:56:59.000+00:00,2022-10-21T08:43:10.000+00:00,2022-10-21T10:40:55.000+00:00,2022-10-21T11:52:37.000+00:00,2022-10-21T13:32:11.000+00:00,2022-10-21T15:10:30.000+00:00,2022-10-21T16:39:12.000+00:00,2022-10-21T17:18:31.000+00:00,2022-10-21T18:06:23.000+00:00,2022-10-21T18:32:49.000+00:00,2022-10-21T19:00:37.000+00:00,
3199,Fabrice BANDRAC,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:49.000+00:00,2022-10-21T05:45:58.000+00:00,2022-10-21T07:01:12.000+00:00,2022-10-21T08:48:03.000+00:00,2022-10-21T10:41:20.000+00:00,2022-10-21T11:48:06.000+00:00,2022-10-21T13:40:28.000+00:00,2022-10-21T15:17:51.000+00:00,2022-10-21T16:44:47.000+00:00,2022-10-21T17:21:15.000+00:00,2022-10-21T18:14:30.000+00:00,2022-10-21T18:39:49.000+00:00,2022-10-21T18:59:51.000+00:00,
3158,Mathieu OLIVIER,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:53.000+00:00,2022-10-21T05:52:28.000+00:00,2022-10-21T07:14:31.000+00:00,2022-10-21T09:03:59.000+00:00,2022-10-21T11:02:35.000+00:00,2022-10-21T12:13:51.000+00:00,2022-10-21T13:52:26.000+00:00,2022-10-21T15:31:39.000+00:00,2022-10-21T16:56:19.000+00:00,2022-10-21T17:32:54.000+00:00,2022-10-21T18:16:21.000+00:00,2022-10-21T18:38:57.000+00:00,2022-10-21T19:00:52.000+00:00,
3165,Benjamin SEGUELAS,FINISHER,SE H,MALE,FR,2022-10-21T04:01:46.000+00:00,2022-10-21T05:52:37.000+00:00,2022-10-21T07:11:55.000+00:00,2022-10-21T08:59:01.000+00:00,2022-10-21T10:58:30.000+00:00,2022-10-21T12:15:07.000+00:00,2022-10-21T13:47:26.000+00:00,2022-10-21T15:34:07.000+00:00,2022-10-21T16:55:01.000+00:00,2022-10-21T17:31:48.000+00:00,2022-10-21T18:15:21.000+00:00,2022-10-21T18:38:02.000+00:00,2022-10-21T19:12:12.000+00:00,
3138,David ULIANA,FINISHER,M3-M4H,MALE,FR,2022-10-21T04:01:44.000+00:00,2022-10-21T05:46:00.000+00:00,2022-10-21T07:02:25.000+00:00,2022-10-21T08:48:28.000+00:00,2022-10-21T10:42:16.000+00:00,2022-10-21T11:49:59.000+00:00,2022-10-21T13:30:18.000+00:00,2022-10-21T15:09:45.000+00:00,2022-10-21T16:39:14.000+00:00,2022-10-21T17:18:05.000+00:00,2022-10-21T18:06:21.000+00:00,2022-10-21T18:32:51.000+00:00,2022-10-21T19:01:16.000+00:00,
3586,Bastien DABERNAT,FINISHER,SE H,MALE,FR,2022-10-21T04:01:48.000+00:00,2022-10-21T05:46:38.000+00:00,2022-10-21T07:04:58.000+00:00,2022-10-21T08:50:31.000+00:00,2022-10-21T10:42:51.000+00:00,2022-10-21T11:59:30.000+00:00,2022-10-21T13:34:02.000+00:00,2022-10-21T15:11:22.000+00:00,2022-10-21T16:31:40.000+00:00,2022-10-21T17:16:25.000+00:00,2022-10-21T18:06:11.000+00:00,2022-10-21T18:34:20.000+00:00,2022-10-21T19:12:37.000+00:00,
3088,Thomas DENOYELLE,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:44.000+00:00,2022-10-21T05:39:41.000+00:00,2022-10-21T06:54:51.000+00:00,2022-10-21T08:39:58.000+00:00,2022-10-21T10:30:39.000+00:00,2022-10-21T11:42:27.000+00:00,2022-10-21T13:32:06.000+00:00,2022-10-21T15:09:50.000+00:00,2022-10-21T16:39:23.000+00:00,2022-10-21T17:18:09.000+00:00,2022-10-21T18:12:48.000+00:00,2022-10-21T18:40:22.000+00:00,2022-10-21T19:21:47.000+00:00,
4284,Grégoire DU BOULLAY,FINISHER,SE H,MALE,FR,2022-10-21T04:01:47.000+00:00,2022-10-21T05:34:49.000+00:00,2022-10-21T06:42:29.000+00:00,2022-10-21T08:17:44.000+00:00,2022-10-21T10:02:09.000+00:00,2022-10-21T11:05:31.000+00:00,2022-10-21T12:41:53.000+00:00,2022-10-21T14:16:57.000+00:00,2022-10-21T15:40:39.000+00:00,2022-10-21T16:23:20.000+00:00,2022-10-21T17:30:13.000+00:00,2022-10-21T18:16:20.000+00:00,2022-10-21T19:04:37.000+00:00,
3589,Cyril DRUILHE,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:50.000+00:00,2022-10-21T05:45:08.000+00:00,2022-10-21T07:06:04.000+00:00,2022-10-21T08:53:15.000+00:00,2022-10-21T10:49:00.000+00:00,2022-10-21T11:59:17.000+00:00,2022-10-21T13:30:46.000+00:00,2022-10-21T15:12:02.000+00:00,2022-10-21T16:39:10.000+00:00,2022-10-21T17:17:59.000+00:00,2022-10-21T18:09:29.000+00:00,2022-10-21T18:38:03.000+00:00,2022-10-21T19:08:03.000+00:00,
3035,Nicolas BERNARD,FINISHER,SE H,MALE,FR,2022-10-21T04:01:39.000+00:00,2022-10-21T05:43:20.000+00:00,2022-10-21T07:01:00.000+00:00,2022-10-21T08:43:31.000+00:00,2022-10-21T10:36:46.000+00:00,2022-10-21T11:57:39.000+00:00,2022-10-21T13:30:36.000+00:00,2022-10-21T15:09:08.000+00:00,2022-10-21T16:37:32.000+00:00,2022-10-21T17:19:35.000+00:00,2022-10-21T18:08:50.000+00:00,2022-10-21T18:38:02.000+00:00,2022-10-21T19:05:39.000+00:00,
3117,Fabien LECONTE,FINISHER,SE H,MALE,FR,2022-10-21T04:01:48.000+00:00,2022-10-21T05:47:31.000+00:00,2022-10-21T07:05:30.000+00:00,2022-10-21T08:56:25.000+00:00,2022-10-21T10:49:41.000+00:00,2022-10-21T12:06:16.000+00:00,2022-10-21T13:32:27.000+00:00,2022-10-21T15:08:41.000+00:00,2022-10-21T16:51:17.000+00:00,2022-10-21T17:26:49.000+00:00,2022-10-21T18:19:07.000+00:00,2022-10-21T18:41:41.000+00:00,2022-10-21T19:08:23.000+00:00,
3090,Alberto TRISTANTE,FINISHER,M1-M2H,MALE,ES,2022-10-21T04:01:44.000+00:00,2022-10-21T05:43:22.000+00:00,2022-10-21T07:01:04.000+00:00,2022-10-21T08:42:25.000+00:00,2022-10-21T10:26:48.000+00:00,2022-10-21T11:31:05.000+00:00,2022-10-21T13:07:41.000+00:00,2022-10-21T14:49:26.000+00:00,2022-10-21T17:03:37.000+00:00,2022-10-21T17:39:14.000+00:00,2022-10-21T18:22:39.000+00:00,2022-10-21T18:49:44.000+00:00,2022-10-21T19:09:49.000+00:00,
4131,Valentin BROSSE,FINISHER,SE H,MALE,FR,2022-10-21T04:15:55.000+00:00,2022-10-21T06:05:05.000+00:00,2022-10-21T07:29:27.000+00:00,2022-10-21T09:08:49.000+00:00,2022-10-21T11:00:26.000+00:00,2022-10-21T11:59:11.000+00:00,2022-10-21T13:33:46.000+00:00,2022-10-21T15:08:16.000+00:00,2022-10-21T16:33:40.000+00:00,2022-10-21T17:18:20.000+00:00,2022-10-21T18:06:14.000+00:00,2022-10-21T18:35:50.000+00:00,2022-10-21T19:10:06.000+00:00,2022-10-21T05:24:06.000+00:00
3274,Pierrick ISIDORE,FINISHER,SE H,MALE,FR,2022-10-21T04:01:51.000+00:00,2022-10-21T05:49:42.000+00:00,2022-10-21T07:14:20.000+00:00,2022-10-21T08:58:17.000+00:00,2022-10-21T11:01:03.000+00:00,2022-10-21T12:12:51.000+00:00,2022-10-21T13:43:56.000+00:00,2022-10-21T15:27:58.000+00:00,2022-10-21T16:56:54.000+00:00,2022-10-21T17:34:22.000+00:00,2022-10-21T18:21:56.000+00:00,2022-10-21T18:43:16.000+00:00,2022-10-21T19:24:52.000+00:00,
3144,Samuel CHATARD,FINISHER,M1-M2H,MALE,FR,2022-10-21T04:01:47.000+00:00,2022-10-21T05:48:29.000+00:00,2022-10-21T07:13:43.000+00:00,2022-10-21T09:03:02.000+00:00,2022-10-21T11:06:15.000+00:00,2022-10-21T12:20:14.000+00:00,2022-10-21T13:49:42.000+00:00,2022-10-21T15:33:32.000+00:00,2022-10-21T16:59:31.000+00:00,2022-10-21T17:36:57.000+00:00,2022-10-21T18:27:17.000+00:00,2022-10-21T18:50:24.000+00:00,2022-10-21T19:38:20.000+00:00,
3201,Mathieu QUITTET,FINISHER,SE H,MALE,FR,2022-10-21T04:02:01.000+00:00,2022-10-21T05:51:52.000+00:00,2022-10-21T07:10:49.000+00:00,2022-10-21T08:56:33.000+00:00,2022-10-21T10:47:14.000+00:00,2022-10-21T11:53:26.000+00:00,2022-10-21T13:30:16.000+00:00,2022-10-21T15:16:36.000+00:00,2022-10-21T16:50:29.000+00:00,2022-10-21T17:26:49.000+00:00,2022-10-21T18:18:15.000+00:00,2022-10-21T18:44:20.000+00:00,2022-10-21T21:32:47.000+00:00,
3133,Alexandre GUTIERRES,FINISHER,SE H,MALE,FR,2022-10-21T04:02:02.000+00:00,2022-10-21T05:52:47.000+00:00,2022-10-21T07:12:46.000+00:00,2022-10-21T08:56:28.000+00:00,2022-10-21T10:46:27.000+00:00,2022-10-21T11:56:13.000+00:00,2022-10-21T13:30:30.000+00:00,2022-10-21T15:14:35.000+00:00,2022-10-21T16:40:03.000+00:00,2022-10-21T17:22:31.000+00:00,2022-10-21T18:10:00.000+00:00,2022-10-21T18:40:28.000+00:00,2022-10-21T19:17:31.000+00:00,
3015,Nicolas PRIN,FINISHER,SE H,MALE,FR,2022-10-21T04:01:39.000+00:00,2022-10-21T05:35:41.000+00:00,2022-10-21T06:47:50.000+00:00,2022-10-21T08:27:23.000+00:00,2022-10-21T10:13:44.000+00:00,2022-10-21T11:21:14.000+00:00,2022-10-21T13:31:23.000+00:00,2022-10-21T15:52:42.000+00:00,2022-10-21T17:10:11.000+00:00,2022-10-21T17:43:25.000+00:00,2022-10-21T18:27:04.000+00:00,2022-10-21T18:49:52.000+00:00,2022-10-21T19:13:09.000+00:00,
3554,Thibaud BERDIN,FINISHER,SE H,MALE,FR,2022-10-21T04:01:54.000+00:00,2022-10-21T05:54:40.000+00:00,2022-10-21T07:20:00.000+00:00,2022-10-21T09:11:34.000+00:00,2022-10-21T11:03:15.000+00:00,2022-10-21T12:11:39.000+00:00,2022-10-21T13:43:57.000+00:00,2022-10-21T15:25:55.000+00:00,2022-10-21T16:53:21.000+00:00,2022-10-21T17:32:51.000+00:00,2022-10-21T18:19:04.000+00:00,2022-10-21T18:44:38.000+00:00,2022-10-21T19:13:22.000+00:00,
3114,Alexandre VALENCONY,FINISHER,SE H,MALE,FR,2022-10-21T04:01:56.000+00:00,2022-10-21T05:46:57.000+00:00,2022-10-21T07:07:32.000+00:00,2022-10-21T08:56:35.000+00:00,2022-10-21T10:48:53.000+00:00,2022-10-21T12:02:03.000+00:00,2022-10-21T13:41:14.000+00:00,2022-10-21T15:30:07.000+00:00,2022-10-21T16:57:47.000+00:00,2022-10-21T17:37:18.000+00:00,2022-10-21T18:26:07.000+00:00,2022-10-21T18:49:03.000+00:00,2022-10-21T19:15:23.000+00:00,
3127,Cedric NOTHIAS,FINISHER,SE H,MALE,FR,2022-10-21T04:01:48.000+00:00,2022-10-21T05:48:11.000+00:00,2022-10-21T07:06:34.000+00:00,2022-10-21T08:56:22.000+00:00,2022-10-21T10:46:23.000+00:00,2022-10-21T12:02:14.000+00:00,2022-10-21T13:36:15.000+00:00,2022-10-21T15:29:45.000+00:00,2022-10-21T16:59:49.000+00:00,2022-10-21T17:40:08.000+00:00,2022-10-21T18:26:32.000+00:00,2022-10-21T18:53:34.000+00:00,2022-10-21T19:17:38.000+00:00,
