year,bib,race_name,distance,elevationGain,gender,indexCategory,rank,time,race_year,countryCode
2025,7474,le grand raid de la réunion - la diagonale des fous,168400.0,10250,MALE,100M,574,44:26:06,2022,FR
2025,7475,le grand raid de la réunion - la diagonale des fous,175000.0,10107,MALE,100M,1602,59:50:08,2024,FR
2025,7475,trail du saint-jacques by UTMB® - les chibottes - 20k,18000.0,600,MALE,20K,302,02:00:49,2023,FR
2025,7475,miut® - madeira island ultra-trail® - miut 115,116000.0,7090,MALE,100M,620,30:59:21,2023,PT
2025,7475,2t2m - 2t2m 60,62500.0,2600,MALE,50K,63,09:42:30,2023,FR
2025,7475,greenweez maxi-race - maxi-challenger,44800.0,2490,MALE,50K,132,09:19:43,2022,FR
2025,7478,caldeira trail - bruleries de la fournaise,47400.0,1130,MALE,50K,220,10:36:39,2020,FR
2025,7478,trail des anglais - trail des anglais,28000.0,1260,MALE,20K,1137,05:29:56,2020,FR
2025,7479,alta rocca trail - quenza - i furchi,17000.0,900,MALE,20K,1,01:47:49,2025,FR
2025,7479,course de l'oriente - course de l'oriente,24000.0,2000,MALE,20K,13,03:24:48,2025,FR
2025,7479,restonica trail by UTMB - tt50k,33100.0,2260,MALE,50K,22,04:10:09,2025,FR
2025,7479,a petralbinca - a petralbinca,21000.0,1500,MALE,20K,1,02:15:20,2025,FR
2025,7479,trail napoléon - trail napoléon classic,25000.0,1500,MALE,20K,3,02:26:01,2025,FR
2025,7479,le grand raid de la réunion - metis trail,50000.0,2598,MALE,50K,2,06:43:25,2024,FR
2025,7479,périple de l'arche - périple de l'arche,23000.0,1700,MALE,20K,4,02:36:50,2024,FR
2025,7479,restonica trail by UTMB - tavignanu trail,33000.0,2270,MALE,50K,15,04:16:56,2024,FR
2025,7479,a petralbinca - a petralbinca,21000.0,1500,MALE,20K,2,02:15:26,2024,FR
2025,7479,trail napoléon - trail napoléon classic,25000.0,1500,MALE,20K,10,02:34:08,2024,FR
2025,7479,trail gravona - trail gravona,21000.0,1600,MALE,20K,5,02:21:29,2024,FR
2025,7479,restonica trail by UTMB - tavignanu trail,32500.0,2270,MALE,50K,14,03:59:36,2023,FR
2025,7479,a petralbinca - a petralbinca,21000.0,1500,MALE,20K,1,02:20:14,2023,FR
2025,7479,trail napoléon - trail napoléon classic,24000.0,1500,MALE,20K,4,02:22:18,2023,FR
2025,7481,trail du petit ballon - marathon du petit ballon 42 km,42730.0,1346,FEMALE,50K,298,05:24:58,2025,FR
2025,7481,la transju'trail - le 25km de la transju'trail,25000.0,1250,FEMALE,20K,261,03:32:00,2024,FR
2025,7481,trail du petit ballon - 28 km - grands crus,28400.0,955,FEMALE,20K,206,03:04:16,2022,FR
2025,7481,le bélier blanc - trail 14 km,14000.0,650,FEMALE,20K,322,01:40:39,2022,FR
2025,7484,half marathon des sables jordan - hmds jordan 2022 - 120km,114000.0,2641,FEMALE,100K,60,20:16:27,2022,JO
2025,7484,impérial trail de fontainebleau - trophée philippe mahut,26000.0,630,FEMALE,20K,340,03:17:42,2022,FR
2025,7484,greenweez maxi-race - marathon-expérience,45500.0,2422,FEMALE,50K,905,08:32:03,2022,FR
2025,7484,ecotrail paris® - trail 30 km,30500.0,520,FEMALE,20K,2597,04:29:58,2022,FR
2025,7485,le grand raid de la réunion - trail de bourbon,101000.0,5835,MALE,100K,633,31:27:52,2024,FR
2025,7485,le grand raid de la réunion - la mascareignes,74100.0,4000,MALE,100K,744,18:04:46,2022,FR
2025,7486,le grand raid de la réunion - zembrocal trail relais3,43700.0,3187,FEMALE,50K,115,10:34:18,2024,FR
2025,7486,le grand raid de la réunion - la diagonale des fous,168400.0,10250,FEMALE,100M,1389,54:35:40,2022,FR
2025,7487,le grand raid de la réunion - zembrocal trail relais2,32700.000000000004,1168,FEMALE,20K,110,07:03:16,2024,FR
2025,7490,impérial trail de fontainebleau - trophée philippe mahut,24800.0,500,FEMALE,20K,338,03:03:57,2021,FR
2025,7493,dodo trail - trooper 25km,23700.0,1450,MALE,20K,184,05:53:52,2024,MU
2025,7493,mauritius by UTMB - bel ombre,59100.0,1790,MALE,50K,227,12:07:44,2024,MU
2025,7493,la ferme trail - la ferme trail,23500.0,1050,MALE,20K,74,04:51:11,2023,MU
2025,7493,moka trail - moka trail,30500.0,1610,MALE,20K,102,06:34:34,2022,MU
2025,7493,trail des goyaves - trail des goyaves,25500.0,1550,MALE,20K,62,05:59:11,2022,MU
2025,7494,le grand raid de la réunion - la mascareignes,74100.0,4000,MALE,100K,159,13:20:52,2022,FR
2025,7494,le grand raid de la réunion - la diagonale des fous,160200.0,9377,MALE,100M,1392,56:10:15,2021,FR
2025,7494,trail des anglais - trail des anglais,28000.0,1260,MALE,20K,275,03:46:11,2020,FR
2025,7496,trail des violettes - trail des violettes 25km,25000.0,600,MALE,20K,92,02:19:17,2024,FR
2025,7496,trail des rois maudits - trm13,13200.0,520,MALE,,24,01:14:26,2023,FR
2025,7496,la 6000d trail de légende - 6 d marathon,43700.0,2110,MALE,50K,281,06:38:53,2023,FR
2025,7496,trail des rois maudits - trm13,13200.0,520,MALE,,47,01:24:43,2022,FR
2025,7497,trail des anglais - trail des anglais,28000.0,1260,MALE,20K,1271,06:06:35,2020,FR
2025,7498,le grand raid de la réunion - trail de bourbon,101000.0,5835,MALE,100K,955,39:31:12,2024,FR
2025,7499,le grand raid de la réunion - zembrocal trail relais3,43700.0,3187,MALE,50K,53,09:10:33,2024,FR
2025,7499,le grand raid de la réunion - trail de bourbon,109000.0,6328,MALE,100M,262,28:30:09,2023,FR
2025,7499,le grand raid de la réunion - la diagonale des fous,168400.0,10250,MALE,100M,1113,50:18:51,2022,FR
2025,7499,trail des anglais - trail des anglais,28000.0,1260,MALE,20K,523,04:13:45,2020,FR
2025,7500,le grand raid de la réunion - la mascareignes,70000.0,3829,MALE,100K,65,11:43:59,2024,FR
2025,7500,cimasarun - cumasarun,56200.0,3818,MALE,50K,113,09:27:52,2024,FR
2025,7500,mauritius by UTMB - le morne,21500.0,741,MALE,20K,2,01:54:29,2024,MU
2025,7500,trail de minuit - trail de minuit,56400.0,3180,MALE,50K,402,10:56:51,2020,FR
2025,7500,trail des anglais - trail des anglais,28000.0,1260,MALE,20K,93,03:14:25,2020,FR
2025,7501,le grand raid de la réunion - trail de bourbon,101000.0,5835,MALE,100K,321,25:23:15,2024,FR
2025,7501,l'ultra marin raid golfe du morbihan - grand raid 175km,175000.0,1430,MALE,100M,775,33:39:24,2024,FR
2025,7501,le grand raid de la réunion - la diagonale des fous,167300.0,9710,MALE,100M,1038,49:14:47,2023,FR
2025,7501,le grand raid de la réunion - la mascareignes,74100.0,4000,MALE,100K,635,17:16:34,2022,FR
2025,7502,trail per cami - 13 km trail per cami,13000.0,1050,FEMALE,20K,100,03:55:19,2025,FR
2025,7502,nice côte d’azur by UTMB® - saint-jean-cap-ferrat - nice - 20k,22000.0,700,FEMALE,20K,1015,03:28:57,2024,FR
2025,7503,mantra116 - mantra116 - 68k,68000.0,5000,MALE,100K,1,11:40:22,2025,ID
2025,7503,ecotrail paris® - trail 80km,80900.0,1200,MALE,50K,410,08:56:27,2025,FR
2025,7503,le grand raid de la réunion - la diagonale des fous,167300.0,9710,MALE,100M,45,31:11:09,2023,FR
2025,7503,dodo trail - xtreme 50km,50000.0,3500,MALE,50K,4,06:58:24,2023,MU
2025,7503,swiss canyon trail - k111 swiss canyon trail,115300.0,5170,MALE,100K,14,13:43:55,2023,CH
2025,7505,ultra trail haut-koenigsbourg ® - thk 59 km,59000.0,2150,MALE,50K,264,08:45:13,2025,FR
2025,7505,trail des collines - trail des collines,23000.0,600,MALE,20K,267,02:44:31,2025,FR
2025,7505,trail du grand ballon - trail du grand ballon 24km,24000.0,1104,MALE,20K,285,03:32:39,2025,FR
2025,7505,ecotrail paris® - trail 45km,45900.0,720,MALE,50K,1406,06:13:39,2025,FR
2025,7505,trail du petit ballon - 28 km - grands crus,28300.0,910,MALE,20K,1029,04:10:17,2020,FR
2025,7509,eiger ultra trail® by UTMB - e51 - panorama trail,41000.0,2300,FEMALE,50K,470,07:11:58,2025,CH
2025,7509,salomon zugspitz ultratrail powered by ledlenser - mittenwald trail,44000.0,1860,FEMALE,50K,188,05:55:07,2024,DE
2025,7509,eiger ultra trail® by UTMB - e35 - north face trail,37200.0,2450,FEMALE,50K,287,06:44:13,2023,CH
2025,7511,le grand raid de la réunion - zembrocal trail relais1,37200.0,2720,MALE,50K,115,08:04:21,2022,FR
2025,7511,le grand raid de la réunion - la diagonale des fous,160200.0,9377,MALE,100M,1115,50:54:58,2021,FR
2025,7511,trail de minuit - trail de minuit,56400.0,3180,MALE,50K,286,10:17:07,2020,FR
2025,7511,caldeira trail - ultra caldeira trail,71200.0,1880,MALE,50K,40,11:54:48,2020,FR
2025,7511,transvolcano - transvolcano,45500.0,1680,MALE,50K,52,06:20:32,2020,FR
2025,7512,wildstrubel by UTMB - wild 25,26000.0,1200,MALE,20K,23,02:23:44,2025,CH
2025,7512,sierre-zinal - sierre-zinal,31300.0,2190,MALE,50K,267,03:29:38,2024,CH
2025,7512,eiger ultra trail® by UTMB - e51 - panorama trail,54000.0,3057,MALE,50K,37,06:52:36,2024,CH
2025,7512,salomon zugspitz ultratrail powered by ledlenser - leutasch trail,68000.0,2870,MALE,50K,22,07:50:08,2024,DE
2025,7512,eiger ultra trail® by UTMB - e51 panorama trail,51000.0,3000,MALE,50K,36,06:55:14,2023,CH
2025,7515,le grand raid de la réunion - trail de bourbon,105100.0,6131,MALE,100K,480,34:34:26,2021,FR
2025,7516,le grand raid de la réunion - trail de bourbon,101000.0,5835,MALE,100K,698,32:50:36,2024,FR
2025,7516,le grand raid de la réunion - trail de bourbon,109000.0,6328,MALE,100M,806,38:15:09,2023,FR
2025,7522,le grand raid de la réunion - zembrocal trail relais3,43700.0,3187,MALE,50K,76,09:45:31,2024,FR
2025,7522,le grand raid de la réunion - la diagonale des fous,167300.0,9710,MALE,100M,989,48:42:00,2023,FR
2025,7522,le grand raid de la réunion - trail de bourbon,109200.0,5960,MALE,100K,360,32:11:31,2022,FR
2025,7522,le grand raid de la réunion - la mascareignes,72000.0,3874,MALE,100K,418,16:45:25,2021,FR
2025,7522,trail de minuit - trail de minuit,56400.0,3180,MALE,50K,699,12:48:10,2020,FR
2025,7525,trail de la savane - 28km,25000.0,900,MALE,20K,205,03:45:02,2020,FR
2025,7528,le grand raid de la réunion - la diagonale des fous,175000.0,10107,MALE,100M,1423,57:57:12,2024,FR
2025,7528,mafate trail tour - ultra mafate trail tour,63400.0,4090,MALE,100K,228,16:53:36,2023,FR
2025,7528,caldeira trail - ultra caldeira trail,71200.0,1880,MALE,50K,89,13:23:59,2020,FR
2025,7529,le grand raid de la réunion - la mascareignes,72000.0,4007,FEMALE,100K,963,20:14:44,2023,FR
2025,7529,le grand raid de la réunion - zembrocal trail relais1,44300.0,3950,FEMALE,50K,123,15:20:08,2021,FR
2025,7536,le grand raid de la réunion - la mascareignes,72000.0,4007,MALE,100K,832,19:24:04,2023,FR
2025,7536,raid 974 - semi-raid 974,61000.0,2426,MALE,50K,182,13:54:49,2023,FR
2025,7536,transvolcano - transvolcano,45500.0,1680,MALE,50K,158,07:40:04,2020,FR
2025,7540,trail du hautacam  - trail du hautacam 45 km,45000.0,2660,MALE,50K,219,08:22:26,2025,FR
2025,7540,nord trail monts de flandres - ntmf 13 km,13300.0,270,MALE,,43,01:14:08,2023,FR
2025,7542,oisans trail tour - trail tour,40000.0,1900,MALE,50K,507,06:28:54,2025,FR
2025,7542,ultra tour des 4 massifs - ut4m 80 challenge,79000.0,6485,MALE,100K,225,17:20:02,2023,FR
2025,7542,ultra trail du vercors - crazy trail,46000.0,2600,MALE,50K,308,11:26:13,2022,FR
2025,7542,ultra tour des 4 massifs - ut4m 20 belledonne,20400.0,1930,MALE,20K,112,03:59:47,2022,FR
2025,7542,ultra tour des 4 massifs - ut4m 20 taillefer,11100.0,850,MALE,,65,01:40:11,2022,FR
2025,7545,le grand raid de la réunion - metis trail,50000.0,2598,MALE,50K,26,08:25:42,2024,FR
2025,7545,trail des anglais - trail des anglais,28000.0,1260,MALE,20K,239,03:40:48,2020,FR
2025,7553,balcons de cauterets - 20km,20000.0,1200,MALE,20K,61,02:36:10,2025,FR
2025,7554,ubvt - maxi bvt,26000.0,1400,MALE,20K,248,03:34:34,2025,FR
2025,7554,marathon du mont-blanc - 42 km du mont-blanc,43600.0,2550,MALE,50K,1623,08:57:03,2025,FR
2025,7554,trail des forts de besançon - 42km,43000.0,1343,MALE,50K,871,06:20:38,2025,FR
2025,7554,lyon urban trail - 25 km,25700.0,990,MALE,20K,1156,03:11:05,2025,FR
2025,7554,trail des forts de besançon - 11km,11000.0,311,MALE,,965,01:28:07,2024,FR
2025,7554,trail des forts de besançon - 21km,21000.0,590,MALE,20K,1107,02:35:57,2024,FR
2025,7555,la asics saintélyon - saintexpress,45000.0,906,FEMALE,50K,2224,06:31:30,2024,FR
2025,7560,mafate trail tour - mafate trail tour,53900.0,3560,MALE,50K,356,12:05:29,2023,FR
2025,7562,trail des anglais - trail des anglais,28000.0,1260,MALE,20K,134,03:24:31,2020,FR
2025,7563,le grand raid de la réunion - la mascareignes,70000.0,3829,MALE,100K,388,15:01:54,2024,FR
2025,7563,mafate trail tour - mafate trail tour,53900.0,3560,MALE,50K,191,10:18:19,2023,FR
2025,7563,dodo trail - xtreme 50km,50000.0,3500,MALE,50K,43,09:45:54,2023,MU
2025,7563,le grand raid de la réunion - la diagonale des fous,168400.0,10250,MALE,100M,1208,51:37:11,2022,FR
2025,7563,trail de minuit - trail de minuit,54200.0,3180,MALE,50K,443,11:40:26,2022,FR
2025,7564,le grand raid de la réunion - zembrocal trail relais4,33400.0,1360,MALE,20K,167,09:17:15,2022,FR
2025,7564,le grand raid de la réunion - la diagonale des fous,160200.0,9377,MALE,100M,1568,59:01:06,2021,FR
2025,7564,trail des anglais - trail des anglais,28000.0,1260,MALE,20K,737,04:35:54,2020,FR
2025,7565,trail de vulcain - marathon volcanique,48000.0,1820,MALE,50K,599,07:33:12,2025,FR
2025,7565,la veni vici - la veni vici - 47 km,47700.0,1250,MALE,50K,1169,07:53:42,2024,FR
2025,7565,ultra trail des montagnes du jura - la cmm,42420.0,1149,MALE,50K,1098,06:30:33,2024,FR
2025,7565,trail du ventoux - le 46 origine,41000.0,2350,MALE,50K,1191,08:26:53,2024,FR
2025,7565,maxicross - 30 km,30500.0,1250,MALE,20K,818,04:52:19,2024,FR
2025,7565,la asics saintélyon - la saintésprint,24000.0,412,MALE,20K,1527,02:51:29,2023,FR
2025,7565,trail des châtaignes - les châtaignes,32000.0,1200,MALE,20K,460,04:46:54,2023,FR
2025,7565,trail du grand sénonais - le petit senon,19300.0,230,MALE,20K,88,01:57:45,2023,FR
2025,7565,trail des forts de besançon - 30km,30000.0,900,MALE,20K,1044,04:28:10,2023,FR
2025,7565,maxicross - 10 km,10300.0,399,MALE,,440,01:22:59,2023,FR
2025,7568,dodo trail - trooper 25km,23700.0,1450,FEMALE,20K,259,06:56:48,2024,MU
2025,7568,le grand raid de la réunion - trail de bourbon,109200.0,5960,FEMALE,100K,446,34:03:10,2022,FR
2025,7568,trail de minuit - trail de minuit,54200.0,3180,FEMALE,50K,610,12:40:18,2022,FR
2025,7572,le grand raid de la réunion - zembrocal trail relais4,33400.0,1360,FEMALE,20K,3,04:14:19,2022,FR
2025,7572,marathon du mont-blanc - 42 km du mont-blanc,44400.0,2500,FEMALE,50K,233,05:52:23,2022,FR
2025,7573,dodo trail - trooper 25km,23700.0,1450,MALE,20K,27,03:57:08,2024,MU
2025,7573,le grand raid de la réunion - la mascareignes,72000.0,4007,MALE,100K,302,15:04:30,2023,FR
2025,7573,trail des anglais - trail des anglais,28000.0,1260,MALE,20K,101,03:15:40,2020,FR
2025,7575,uTDS - trail des sources - uTDS - 42k,42000.0,1260,MALE,50K,7,03:45:00,2024,BE
2025,7575,ardeche trail - la voie romaine - la virée des chateaux - 36km,36000.0,1600,MALE,50K,96,04:18:12,2024,FR
2025,7575,grand trail des lacs & châteaux winter edition (gtlc)  - gt35,38300.0,1400,MALE,50K,148,04:24:11,2023,BE
2025,7575,trail de la colline - l'expedi'sion,25000.0,900,MALE,20K,61,02:33:09,2023,FR
2025,7575,restonica trail - giru di tumbone,17300.0,660,MALE,20K,60,01:55:33,2021,FR
2025,7576,week end du tour des glaciers de la vanoise - tgv 73k,73000.0,3800,MALE,100K,71,11:15:25,2025,FR
2025,7576,trail de la soupe - trail de la soupe 33km,33000.0,1270,MALE,20K,11,02:54:19,2024,BE
2025,7576,trail godefroy | bouillon - 34km,34000.0,1150,MALE,20K,31,03:11:51,2024,BE
2025,7576,frontera endurance run - fer 55k,55000.0,3670,MALE,50K,18,08:31:48,2023,CO
2025,7576,mega meyboom trail brussels (mtb) - mtb 52km,52000.0,1040,MALE,50K,8,04:31:33,2023,BE
2025,7576,la chouffe trail - la chouffe trail 24km,24000.0,620,MALE,20K,21,02:44:10,2023,BE
2025,7579,le grand raid de la réunion - metis trail,50000.0,2598,MALE,50K,159,11:01:30,2024,FR
2025,7585,trail des passerelles du monteynard - maratrail,40000.0,2150,MALE,50K,44,04:47:20,2025,FR
2025,7585,volvic volcanic expérience - trail expérience impluvium,45000.0,1650,MALE,50K,86,05:10:44,2025,FR
2025,7585,lyon urban trail by night - 10km,9600.0,385,MALE,,41,00:52:14,2024,FR
2025,7585,trail natura sioule - les landes de péraclos,20000.0,600,MALE,20K,15,01:46:18,2024,FR
2025,7585,trail des combrailles - la passerelle,24000.0,990,MALE,20K,21,02:29:23,2023,FR
2025,7585,grands trails d'auvergne  (sommet national du trail) - trail du lac,24600.0,810,MALE,20K,100,02:38:58,2023,FR
2025,7587,les crêtes vosgiennes - les crêtes vosgiennes,32700.000000000004,1280,MALE,20K,661,04:53:45,2025,FR
2025,7587,ultra trail grand ballon - ultra du grand ballon 24km,24000.0,1100,MALE,20K,306,03:21:42,2025,FR
2025,7587,ultra trail haut-koenigsbourg ® - thk 25 km,25000.0,880,MALE,20K,694,03:23:40,2023,FR
2025,7592,le grand raid de la réunion - la mascareignes,74100.0,4000,MALE,100K,881,19:04:31,2022,FR
2025,7594,grand raid des pyrénées - tour de la gela,40000.0,3400,FEMALE,50K,587,11:25:36,2025,FR
2025,7597,dodo trail - xtreme 50km,50000.0,3500,MALE,50K,31,08:54:23,2023,MU
2025,7598,trail des mélèzes du mercantour - 10km,10000.0,510,FEMALE,,73,01:21:00,2024,FR
2025,7598,ultra trail cote d'azur mercantour - utcam - 30km,29080.0,2157,FEMALE,50K,227,05:01:25,2024,FR
2025,7599,trail des mélèzes du mercantour - 10km,10000.0,510,MALE,,72,01:20:59,2024,FR
2025,7599,ultra trail cote d'azur mercantour - utcam - 30km,29080.0,2157,MALE,50K,227,05:01:25,2024,FR
2025,7599,vars mountain trail - le col de vars,13000.0,491,MALE,,7,01:04:13,2021,FR
2025,7601,trail des géants - speed'goat ,132000.0,7700,FEMALE,100M,56,37:46:30,2025,FR
2025,7601,le grand raid de la réunion - zembrocal trail relais1,37900.0,2769,FEMALE,50K,26,06:30:03,2024,FR
2025,7601,le grand raid de la réunion - la diagonale des fous,167300.0,9710,FEMALE,100M,885,47:35:58,2023,FR
2025,7601,le grand raid de la réunion - trail de bourbon,109200.0,5960,FEMALE,100K,191,27:19:50,2022,FR
2025,7601,le grand raid de la réunion - la mascareignes,72000.0,3874,FEMALE,100K,430,16:51:39,2021,FR
2025,7602,la 6000d trail de légende - la 6d lacs,30000.0,1520,MALE,20K,830,05:39:31,2025,FR
2025,7602,la asics saintélyon - saintésprint,24000.0,347,MALE,20K,1229,02:51:59,2024,FR
2025,7602,la 6000d trail de légende - la 6d lacs,30000.0,1520,MALE,20K,297,04:22:13,2024,FR
2025,7602,trail drome - trail drôme 21 km,21000.0,1350,MALE,20K,162,02:55:03,2023,FR
2025,7602,edf cenis tour - trail bleu,35000.0,2090,MALE,50K,66,04:50:31,2020,FR
2025,7604,le grand raid de la réunion - zembrocal trail relais1,37200.0,2720,MALE,50K,90,07:51:10,2023,FR
2025,7604,trail de minuit - trail de minuit,54200.0,3180,MALE,50K,552,12:14:49,2022,FR
2025,7607,le grand raid de la réunion - la mascareignes,70000.0,3829,MALE,100K,565,16:23:04,2024,FR
2025,7607,le grand raid de la réunion - trail de bourbon,109000.0,6328,MALE,100M,774,37:48:40,2023,FR
2025,7607,raid 974 - raid 974,99500.0,5370,MALE,100K,187,37:15:18,2023,FR
2025,7607,dodo trail - trooper 25km,23700.0,1450,MALE,20K,47,04:38:12,2022,MU
2025,7607,trail du tangue - trail du tangue,23600.0,900,MALE,20K,100,03:16:55,2020,FR
2025,7610,volvic volcanic expérience - trail expérience  volcanique,24000.0,740,MALE,20K,326,03:01:56,2025,FR
2025,7610,trail nbz  - la gorce,15000.0,450,MALE,,177,01:51:38,2025,FR
2025,7610,trail de vulcain - riom limagne & volcans,28000.0,870,MALE,20K,372,03:37:26,2025,FR
2025,7610,ardeche trail - la voie romaine - la virée des chateaux - 55km,55000.0,2400,MALE,50K,246,08:53:09,2024,FR
2025,7610,trail nbz  - la gorce,15000.0,450,MALE,,85,01:35:50,2024,FR
2025,7610,trail des 4x1800 - trail des 4x1800,32000.0,2000,MALE,50K,189,06:08:58,2023,FR
2025,7611,dodo trail - trooper 25km,23700.0,1450,MALE,20K,105,04:59:20,2024,MU
2025,7613,wmtrc2025 - world mountain and trail running championships - short trail 45k,44500.0,3657,MALE,50K,221,07:12:11,2025,ES
2025,7613,le grand raid de la réunion - la mascareignes,70000.0,3829,MALE,100K,268,14:05:43,2024,FR
2025,7613,dodo trail - xtreme 50km,50000.0,3500,MALE,50K,7,07:25:35,2024,MU
2025,7614,le grand raid de la réunion - metis trail,50000.0,2598,MALE,50K,267,12:19:02,2024,FR
2025,7614,le grand raid de la réunion - la mascareignes,72000.0,3874,MALE,100K,640,19:09:23,2021,FR
2025,7616,restonica trail by UTMB - restonica trail,69100.0,3865,MALE,100K,22,10:32:38,2024,FR
2025,7616,dodo trail - xtreme 50km,50000.0,3500,MALE,50K,22,08:15:58,2023,MU
2025,7616,le grand raid de la réunion - la mascareignes,74100.0,4000,MALE,100K,20,10:41:32,2022,FR
2025,7616,le grand raid de la réunion - trail de bourbon,105100.0,6131,MALE,100K,78,23:02:43,2021,FR
2025,7616,trail de minuit - trail de minuit,56400.0,3180,MALE,50K,62,08:25:36,2020,FR
2025,7617,trail des cathelières - trail des cathelières,16000.0,540,FEMALE,20K,103,02:12:02,2023,FR
2025,7617,trail des cathelières - trail des cathelières,16000.0,540,FEMALE,20K,115,02:09:09,2022,FR
2025,7617,maxiracesicily - etna trail - etna trail sicilia,24000.0,1300,FEMALE,20K,112,04:43:41,2022,IT
2025,7617,trail du saint-jacques by UTMB® - maratrail du saint-jacques,43000.0,1450,FEMALE,50K,527,07:08:10,2022,FR
2025,7620,le grand raid de la réunion - trail de bourbon,109000.0,6328,MALE,100M,304,29:29:44,2023,FR
2025,7622,ubaye trail salomon - parcours découverte,22900.0,1090,MALE,20K,278,03:12:02,2020,FR
2025,7623,le belier - trail 42km | le marathon du bélier,42950.0,1930,MALE,50K,514,06:47:40,2025,FR
2025,7623,le belier - le super bélier,84000.0,3760,MALE,100K,127,12:37:44,2025,FR
2025,7623,trail du corbier - trail des sybelles- partie b,15000.0,900,MALE,20K,4,02:22:59,2025,FR
2025,7623,trail du laudon - trail de la cochette,42000.0,2200,MALE,50K,225,06:16:33,2025,FR
2025,7623,trail des 3 couvents - fetrus,25000.0,1500,MALE,20K,68,03:26:57,2025,FR
2025,7624,l'ultra marin raid golfe du morbihan - ronde des douaniers 34 km,33000.0,510,FEMALE,20K,1410,03:56:19,2024,FR
2025,7624,la asics saintélyon - la saintésprint,23300.0,410,FEMALE,20K,1940,03:10:45,2021,FR
2025,7627,le grand raid de la réunion - la mascareignes,72000.0,4007,MALE,100K,52,11:48:45,2023,FR
2025,7627,le grand raid de la réunion - zembrocal trail relais4,33400.0,1360,MALE,20K,73,06:41:29,2022,FR
2025,7627,dodo trail - xtreme 50km,50000.0,3500,MALE,50K,48,10:01:42,2022,MU
2025,7627,trail de minuit - trail de minuit,54200.0,3180,MALE,50K,444,11:40:37,2022,FR
2025,7635,le grand raid de la réunion - la mascareignes,72000.0,4007,MALE,100K,762,18:45:38,2023,FR
2025,7635,la asics saintélyon - la saintélyon,78000.0,2200,MALE,100K,4674,13:53:11,2022,FR
2025,7643,le grand raid de la réunion - zembrocal trail relais4,32299.999999999996,1302,FEMALE,20K,116,07:53:44,2024,FR
2025,7643,dodo trail - trooper 25km,23700.0,1450,FEMALE,20K,209,06:03:32,2024,MU
2025,7644,maxi-race du lac d'annecy - demi-tour du lac d'annecy : marathon expérience,29400.0,1607,FEMALE,20K,1443,05:24:10,2024,FR
2025,7644,ecotrail paris® - trail 18km,18600.0,400,FEMALE,20K,1819,02:10:20,2024,FR
2025,7644,marathon du mont-blanc - 10 km du mont-blanc,9800.0,270,FEMALE,,752,01:08:45,2023,FR
2025,7644,ecotrail paris® - trail 30 km,30900.0,520,FEMALE,20K,1886,03:40:05,2023,FR
2025,7646,adidas terrex maxi-race - tour du lac d'annecy en 2 jours - xl-race,97000.0,4800,MALE,100K,83,17:49:20,2025,FR
2025,7646,ecotrail paris® - trail 80km,80900.0,1200,MALE,50K,1117,10:20:10,2025,FR
2025,7646,festival des templiers - intégrale des causses,61800.0,2661,MALE,50K,190,09:00:16,2024,FR
2025,7646,maxi-race du lac d'annecy - euro-open-trail  (marathon-race) - raccourcis,43000.0,2691,MALE,50K,538,07:06:11,2024,FR
2025,7646,la asics saintélyon - la saintexpress,44000.0,974,MALE,50K,1218,05:27:39,2023,FR
2025,7646,ecotrail paris® - trail 30 km,30900.0,520,MALE,20K,1557,03:28:19,2023,FR
2025,7652,raid 974 - semi-raid 974,57000.0,2800,MALE,50K,352,15:00:53,2024,FR
2025,7652,le grand raid de la réunion - la mascareignes,74100.0,4000,MALE,100K,774,18:20:59,2022,FR
2025,7655,cimasarun - cumasarun,56200.0,3818,FEMALE,50K,749,14:20:13,2024,FR
2025,7655,meribel trail - 25 km,23900.0,1830,FEMALE,20K,204,04:58:07,2023,FR
2025,7655,le grand raid de la réunion - la diagonale des fous,168400.0,10250,FEMALE,100M,1707,59:18:21,2022,FR
2025,7655,le grand raid de la réunion - trail de bourbon,105100.0,6131,FEMALE,100K,534,35:42:10,2021,FR
2025,7660,le belier - trail 42km | le marathon du bélier,42950.0,1930,MALE,50K,435,06:28:25,2025,FR
2025,7660,trail du tour des fiz - duo des fiz,25700.0,1480,MALE,20K,47,03:36:02,2025,FR
2025,7660,la trace des maquisards - trace des maquisards 25 km,28000.0,1200,MALE,20K,434,04:18:20,2025,FR
2025,7660,le belier - trail 27km | le bélier,27000.0,1090,MALE,20K,714,03:57:35,2024,FR
2025,7660,la landsberg - le grand,23000.0,870,MALE,20K,451,02:52:18,2023,FR
2025,7660,les vosgirunners trails nature - la mac vi,25100.0,1000,MALE,20K,211,02:55:32,2023,FR
