bib,name,status,category,sex,country,Cilaos,Mare Josep,Cav Dufour,Bélouve,Hell-Bourg,Bras Marro,Merles,Nouvelle,Marla,Roche plat,orangers,Pass Oussy,Deux Bras,Dos d'Ane,Ratinaud,Possession,Chaloupe,Colorado,St Denis
6375,Charlotte LANTENOIS,FINISHER,SE F,FEMALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:47:37.000+00:00,2023-10-20T22:21:08.000+00:00,2023-10-20T23:45:31.000+00:00,2023-10-21T00:23:23.000+00:00,2023-10-21T00:47:17.000+00:00,2023-10-21T02:57:14.000+00:00,2023-10-21T03:57:02.000+00:00,2023-10-21T04:57:48.000+00:00,2023-10-21T06:26:27.000+00:00,2023-10-21T07:32:16.000+00:00,2023-10-21T08:42:33.000+00:00,2023-10-21T09:18:48.000+00:00,2023-10-21T10:47:31.000+00:00,2023-10-21T11:15:21.000+00:00,2023-10-21T12:56:04.000+00:00,2023-10-21T14:13:29.000+00:00,2023-10-21T16:01:32.000+00:00,2023-10-21T16:51:39.000+00:00
5024,Patrice CHAN SEEM,FINISHER,M1 H,MALE,MU,2023-10-20T20:01:49.000+00:00,2023-10-20T20:47:02.000+00:00,2023-10-20T22:17:09.000+00:00,2023-10-20T23:44:17.000+00:00,2023-10-21T00:16:15.000+00:00,2023-10-21T00:45:04.000+00:00,2023-10-21T02:52:14.000+00:00,2023-10-21T03:56:02.000+00:00,2023-10-21T04:53:02.000+00:00,2023-10-21T06:22:26.000+00:00,2023-10-21T07:28:14.000+00:00,2023-10-21T08:31:44.000+00:00,2023-10-21T09:03:18.000+00:00,2023-10-21T10:37:42.000+00:00,2023-10-21T11:05:03.000+00:00,2023-10-21T12:35:42.000+00:00,2023-10-21T13:57:14.000+00:00,2023-10-21T15:53:37.000+00:00,2023-10-21T16:55:09.000+00:00
5185,Jean Paul VILLAIN,FINISHER,M0 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:43:21.000+00:00,2023-10-20T22:06:46.000+00:00,2023-10-20T23:30:04.000+00:00,2023-10-21T00:02:26.000+00:00,2023-10-21T00:29:52.000+00:00,2023-10-21T02:40:49.000+00:00,2023-10-21T03:40:10.000+00:00,2023-10-21T04:35:00.000+00:00,2023-10-21T06:14:47.000+00:00,2023-10-21T07:26:58.000+00:00,2023-10-21T08:34:23.000+00:00,2023-10-21T09:05:39.000+00:00,2023-10-21T10:56:58.000+00:00,2023-10-21T11:25:06.000+00:00,2023-10-21T12:54:50.000+00:00,2023-10-21T14:16:15.000+00:00,2023-10-21T16:14:11.000+00:00,2023-10-21T17:00:08.000+00:00
6037,Pierre JEZEQUEL,FINISHER,SE H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:46:29.000+00:00,2023-10-20T22:17:00.000+00:00,2023-10-20T23:45:02.000+00:00,2023-10-21T00:40:10.000+00:00,2023-10-21T01:03:20.000+00:00,2023-10-21T03:14:40.000+00:00,2023-10-21T04:13:33.000+00:00,2023-10-21T05:30:44.000+00:00,2023-10-21T07:00:07.000+00:00,2023-10-21T08:03:08.000+00:00,2023-10-21T09:06:42.000+00:00,2023-10-21T09:41:03.000+00:00,2023-10-21T10:56:15.000+00:00,2023-10-21T11:21:10.000+00:00,2023-10-21T12:51:38.000+00:00,2023-10-21T14:04:11.000+00:00,2023-10-21T16:00:54.000+00:00,2023-10-21T17:00:26.000+00:00
6335,Guillaume LASSAUX,FINISHER,SE H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:47:27.000+00:00,2023-10-20T22:26:55.000+00:00,2023-10-20T23:54:01.000+00:00,2023-10-21T00:24:43.000+00:00,2023-10-21T00:53:05.000+00:00,2023-10-21T03:08:58.000+00:00,2023-10-21T04:16:51.000+00:00,2023-10-21T05:16:35.000+00:00,2023-10-21T06:57:32.000+00:00,2023-10-21T08:04:11.000+00:00,2023-10-21T09:07:47.000+00:00,2023-10-21T09:34:24.000+00:00,2023-10-21T11:12:25.000+00:00,2023-10-21T11:38:48.000+00:00,2023-10-21T13:06:07.000+00:00,2023-10-21T14:27:05.000+00:00,2023-10-21T16:15:10.000+00:00,2023-10-21T17:00:25.000+00:00
6143,Joël ETHEVE,FINISHER,M3 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:48:01.000+00:00,2023-10-20T22:21:12.000+00:00,2023-10-20T23:39:23.000+00:00,2023-10-21T00:16:26.000+00:00,2023-10-21T00:40:46.000+00:00,2023-10-21T03:02:04.000+00:00,2023-10-21T04:17:33.000+00:00,2023-10-21T05:16:38.000+00:00,2023-10-21T06:56:17.000+00:00,2023-10-21T07:54:55.000+00:00,2023-10-21T09:02:56.000+00:00,2023-10-21T09:29:44.000+00:00,2023-10-21T10:57:52.000+00:00,2023-10-21T11:21:11.000+00:00,2023-10-21T12:43:12.000+00:00,2023-10-21T14:13:22.000+00:00,2023-10-21T16:07:40.000+00:00,2023-10-21T17:02:42.000+00:00
5653,Eddy Alexandre HOARAU,FINISHER,SE H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:45:09.000+00:00,2023-10-20T22:10:00.000+00:00,2023-10-20T23:31:53.000+00:00,2023-10-21T00:02:19.000+00:00,2023-10-21T00:29:12.000+00:00,2023-10-21T02:27:21.000+00:00,2023-10-21T03:35:30.000+00:00,2023-10-21T04:29:13.000+00:00,2023-10-21T05:57:24.000+00:00,2023-10-21T07:00:29.000+00:00,2023-10-21T08:05:48.000+00:00,2023-10-21T08:36:08.000+00:00,2023-10-21T10:11:33.000+00:00,2023-10-21T10:44:19.000+00:00,2023-10-21T12:14:13.000+00:00,2023-10-21T13:59:53.000+00:00,2023-10-21T16:04:48.000+00:00,2023-10-21T17:01:36.000+00:00
6303,Alexandre LEBOEUF,FINISHER,M1 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:49:59.000+00:00,2023-10-20T22:21:41.000+00:00,2023-10-20T23:50:27.000+00:00,2023-10-21T00:30:03.000+00:00,2023-10-21T00:54:52.000+00:00,2023-10-21T03:07:41.000+00:00,2023-10-21T04:20:56.000+00:00,2023-10-21T05:20:11.000+00:00,2023-10-21T06:53:24.000+00:00,2023-10-21T07:56:25.000+00:00,2023-10-21T08:58:19.000+00:00,2023-10-21T09:26:22.000+00:00,2023-10-21T11:00:22.000+00:00,2023-10-21T11:24:36.000+00:00,2023-10-21T12:48:35.000+00:00,2023-10-21T14:12:21.000+00:00,2023-10-21T16:11:25.000+00:00,2023-10-21T17:01:44.000+00:00
6456,Constantin HUBERT,FINISHER,SE H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:46:32.000+00:00,2023-10-20T22:16:05.000+00:00,2023-10-20T23:43:54.000+00:00,2023-10-21T00:16:42.000+00:00,2023-10-21T00:40:05.000+00:00,2023-10-21T02:46:05.000+00:00,2023-10-21T03:56:00.000+00:00,2023-10-21T04:54:37.000+00:00,2023-10-21T06:30:27.000+00:00,2023-10-21T07:40:40.000+00:00,2023-10-21T08:50:48.000+00:00,2023-10-21T09:19:17.000+00:00,2023-10-21T11:05:03.000+00:00,2023-10-21T11:29:43.000+00:00,2023-10-21T12:49:13.000+00:00,2023-10-21T14:12:23.000+00:00,2023-10-21T16:08:52.000+00:00,2023-10-21T17:03:07.000+00:00
5910,Romuald CHESY,FINISHER,M0 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:46:51.000+00:00,2023-10-20T22:15:56.000+00:00,2023-10-20T23:39:15.000+00:00,2023-10-21T00:18:31.000+00:00,2023-10-21T00:40:09.000+00:00,2023-10-21T02:46:09.000+00:00,2023-10-21T03:45:30.000+00:00,2023-10-21T04:44:14.000+00:00,2023-10-21T06:16:55.000+00:00,2023-10-21T07:23:52.000+00:00,2023-10-21T08:27:45.000+00:00,2023-10-21T09:07:45.000+00:00,2023-10-21T10:42:14.000+00:00,2023-10-21T11:10:13.000+00:00,2023-10-21T12:46:59.000+00:00,2023-10-21T14:06:22.000+00:00,2023-10-21T16:07:05.000+00:00,2023-10-21T17:06:29.000+00:00
5818,Julien MAGNIN,FINISHER,M0 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:43:46.000+00:00,2023-10-20T22:10:36.000+00:00,2023-10-20T23:32:38.000+00:00,2023-10-21T00:05:02.000+00:00,2023-10-21T00:31:32.000+00:00,2023-10-21T02:40:40.000+00:00,2023-10-21T03:50:14.000+00:00,2023-10-21T04:48:05.000+00:00,2023-10-21T06:21:56.000+00:00,2023-10-21T07:31:22.000+00:00,2023-10-21T08:36:20.000+00:00,2023-10-21T09:05:43.000+00:00,2023-10-21T10:52:50.000+00:00,2023-10-21T11:16:39.000+00:00,2023-10-21T12:55:53.000+00:00,2023-10-21T14:18:25.000+00:00,2023-10-21T16:19:28.000+00:00,2023-10-21T17:16:35.000+00:00
6376,Leo ROBLIN,FINISHER,SE H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:50:39.000+00:00,2023-10-20T22:30:54.000+00:00,2023-10-21T00:03:51.000+00:00,2023-10-21T00:40:27.000+00:00,2023-10-21T01:07:44.000+00:00,2023-10-21T03:10:22.000+00:00,2023-10-21T04:12:31.000+00:00,2023-10-21T05:08:35.000+00:00,2023-10-21T06:33:26.000+00:00,2023-10-21T07:45:11.000+00:00,2023-10-21T08:53:08.000+00:00,2023-10-21T09:22:55.000+00:00,2023-10-21T10:56:38.000+00:00,2023-10-21T11:21:11.000+00:00,2023-10-21T12:57:12.000+00:00,2023-10-21T14:18:00.000+00:00,2023-10-21T16:28:00.000+00:00,2023-10-21T17:25:23.000+00:00
6407,Wilfrid OULEDI,FINISHER,M3 H,MALE,RE,2023-10-20T20:01:49.000+00:00,2023-10-20T20:47:25.000+00:00,2023-10-20T22:16:28.000+00:00,2023-10-20T23:32:32.000+00:00,2023-10-21T00:07:32.000+00:00,2023-10-21T00:32:48.000+00:00,2023-10-21T02:36:49.000+00:00,2023-10-21T03:45:18.000+00:00,2023-10-21T04:46:02.000+00:00,2023-10-21T06:24:22.000+00:00,2023-10-21T07:30:30.000+00:00,2023-10-21T08:37:09.000+00:00,2023-10-21T09:09:23.000+00:00,2023-10-21T10:57:28.000+00:00,2023-10-21T11:30:20.000+00:00,2023-10-21T12:57:58.000+00:00,2023-10-21T14:25:23.000+00:00,2023-10-21T16:35:13.000+00:00,2023-10-21T17:26:10.000+00:00
6297,Jérôme BOUC,FINISHER,M2 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:52:09.000+00:00,2023-10-20T22:35:10.000+00:00,2023-10-21T00:11:29.000+00:00,2023-10-21T00:49:16.000+00:00,2023-10-21T01:16:39.000+00:00,2023-10-21T03:47:10.000+00:00,2023-10-21T04:55:21.000+00:00,2023-10-21T05:56:18.000+00:00,2023-10-21T07:33:35.000+00:00,2023-10-21T08:36:44.000+00:00,2023-10-21T09:39:43.000+00:00,2023-10-21T10:07:39.000+00:00,2023-10-21T11:43:12.000+00:00,2023-10-21T12:08:10.000+00:00,2023-10-21T13:40:58.000+00:00,2023-10-21T14:56:35.000+00:00,2023-10-21T16:44:15.000+00:00,2023-10-21T17:26:24.000+00:00
5899,Jean Damien RIVIÈRE,FINISHER,M0 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:45:03.000+00:00,2023-10-20T22:12:19.000+00:00,2023-10-20T23:31:51.000+00:00,2023-10-21T00:13:43.000+00:00,2023-10-21T00:35:40.000+00:00,2023-10-21T02:51:25.000+00:00,2023-10-21T04:08:47.000+00:00,2023-10-21T05:08:18.000+00:00,2023-10-21T06:38:44.000+00:00,2023-10-21T07:54:24.000+00:00,2023-10-21T08:59:22.000+00:00,2023-10-21T09:26:49.000+00:00,2023-10-21T11:15:37.000+00:00,2023-10-21T11:41:34.000+00:00,2023-10-21T13:13:02.000+00:00,2023-10-21T14:36:35.000+00:00,2023-10-21T16:35:47.000+00:00,2023-10-21T17:32:01.000+00:00
6471,Loïc JOURDAN,FINISHER,SE H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:49:15.000+00:00,2023-10-20T22:21:43.000+00:00,2023-10-20T23:47:51.000+00:00,2023-10-21T00:22:05.000+00:00,2023-10-21T00:47:04.000+00:00,2023-10-21T03:04:30.000+00:00,2023-10-21T05:10:46.000+00:00,2023-10-21T06:03:23.000+00:00,2023-10-21T07:31:04.000+00:00,2023-10-21T08:40:31.000+00:00,2023-10-21T09:50:37.000+00:00,2023-10-21T10:18:05.000+00:00,2023-10-21T11:59:23.000+00:00,2023-10-21T12:23:55.000+00:00,2023-10-21T13:46:56.000+00:00,2023-10-21T15:10:11.000+00:00,2023-10-21T16:49:59.000+00:00,2023-10-21T17:41:37.000+00:00
5475,Anthony CALIGUIRIMODELY,FINISHER,SE H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:42:28.000+00:00,2023-10-20T22:01:12.000+00:00,2023-10-20T23:09:46.000+00:00,2023-10-20T23:38:01.000+00:00,2023-10-21T00:04:47.000+00:00,2023-10-21T02:15:44.000+00:00,2023-10-21T03:16:49.000+00:00,2023-10-21T04:08:40.000+00:00,2023-10-21T05:43:57.000+00:00,2023-10-21T06:57:34.000+00:00,2023-10-21T07:56:37.000+00:00,2023-10-21T08:22:47.000+00:00,2023-10-21T10:04:21.000+00:00,2023-10-21T10:36:34.000+00:00,2023-10-21T12:06:38.000+00:00,2023-10-21T13:56:04.000+00:00,2023-10-21T16:36:22.000+00:00,2023-10-21T17:42:51.000+00:00
5581,Fabrice BOYER,FINISHER,M2 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:46:28.000+00:00,2023-10-20T22:16:35.000+00:00,2023-10-20T23:40:09.000+00:00,2023-10-21T00:10:18.000+00:00,2023-10-21T00:37:28.000+00:00,2023-10-21T02:51:11.000+00:00,2023-10-21T03:57:20.000+00:00,2023-10-21T04:54:11.000+00:00,2023-10-21T06:30:29.000+00:00,2023-10-21T07:40:44.000+00:00,2023-10-21T08:50:22.000+00:00,2023-10-21T09:21:20.000+00:00,2023-10-21T11:01:36.000+00:00,2023-10-21T11:25:40.000+00:00,2023-10-21T12:54:10.000+00:00,2023-10-21T14:49:51.000+00:00,2023-10-21T17:08:04.000+00:00,2023-10-21T17:49:28.000+00:00
5535,Armandric GAZE,FINISHER,M1 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:47:35.000+00:00,2023-10-20T22:15:47.000+00:00,2023-10-20T23:35:21.000+00:00,2023-10-21T00:08:32.000+00:00,2023-10-21T00:33:39.000+00:00,2023-10-21T02:45:54.000+00:00,2023-10-21T03:45:29.000+00:00,2023-10-21T04:42:32.000+00:00,2023-10-21T06:17:34.000+00:00,2023-10-21T07:22:01.000+00:00,2023-10-21T08:32:14.000+00:00,2023-10-21T09:03:32.000+00:00,2023-10-21T10:59:14.000+00:00,2023-10-21T11:28:47.000+00:00,2023-10-21T12:58:44.000+00:00,2023-10-21T14:43:12.000+00:00,2023-10-21T16:52:12.000+00:00,2023-10-21T17:50:15.000+00:00
5960,Maxime BILLON,FINISHER,SE H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:44:05.000+00:00,2023-10-20T22:07:18.000+00:00,2023-10-20T23:35:18.000+00:00,2023-10-21T00:09:21.000+00:00,2023-10-21T00:36:49.000+00:00,2023-10-21T02:42:54.000+00:00,2023-10-21T03:55:23.000+00:00,2023-10-21T04:52:26.000+00:00,2023-10-21T06:22:34.000+00:00,2023-10-21T07:32:12.000+00:00,2023-10-21T08:38:05.000+00:00,2023-10-21T09:09:28.000+00:00,2023-10-21T10:46:41.000+00:00,2023-10-21T11:14:32.000+00:00,2023-10-21T12:50:46.000+00:00,2023-10-21T14:27:02.000+00:00,2023-10-21T16:38:21.000+00:00,2023-10-21T17:50:28.000+00:00
5590,Thibaut SANDRON,FINISHER,SE H,MALE,BE,2023-10-20T20:01:49.000+00:00,2023-10-20T20:46:21.000+00:00,2023-10-20T22:17:24.000+00:00,2023-10-20T23:50:28.000+00:00,2023-10-21T00:34:01.000+00:00,2023-10-21T00:57:05.000+00:00,2023-10-21T03:10:34.000+00:00,2023-10-21T04:25:55.000+00:00,2023-10-21T05:26:48.000+00:00,2023-10-21T07:08:45.000+00:00,2023-10-21T08:23:47.000+00:00,2023-10-21T09:28:34.000+00:00,2023-10-21T09:59:51.000+00:00,2023-10-21T11:41:50.000+00:00,2023-10-21T12:08:22.000+00:00,2023-10-21T13:48:42.000+00:00,2023-10-21T15:06:34.000+00:00,2023-10-21T16:57:29.000+00:00,2023-10-21T17:51:16.000+00:00
5994,Stéphane Jean Pierre PAYET,FINISHER,M1 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:45:07.000+00:00,2023-10-20T22:20:24.000+00:00,2023-10-20T23:50:37.000+00:00,2023-10-21T00:23:05.000+00:00,2023-10-21T00:50:37.000+00:00,2023-10-21T03:08:28.000+00:00,2023-10-21T04:13:43.000+00:00,2023-10-21T05:11:35.000+00:00,2023-10-21T06:46:42.000+00:00,2023-10-21T07:55:36.000+00:00,2023-10-21T09:09:01.000+00:00,2023-10-21T09:44:14.000+00:00,2023-10-21T11:20:11.000+00:00,2023-10-21T11:46:01.000+00:00,2023-10-21T13:10:55.000+00:00,2023-10-21T14:55:05.000+00:00,2023-10-21T16:57:24.000+00:00,2023-10-21T17:51:41.000+00:00
5004,Thierry REVONGE,FINISHER,M2 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:52:29.000+00:00,2023-10-20T22:42:10.000+00:00,2023-10-21T00:13:47.000+00:00,2023-10-21T00:54:59.000+00:00,2023-10-21T01:20:09.000+00:00,2023-10-21T03:34:39.000+00:00,2023-10-21T04:41:09.000+00:00,2023-10-21T05:42:28.000+00:00,2023-10-21T07:12:53.000+00:00,2023-10-21T08:23:40.000+00:00,2023-10-21T09:29:21.000+00:00,2023-10-21T10:02:35.000+00:00,2023-10-21T11:32:18.000+00:00,2023-10-21T11:59:59.000+00:00,2023-10-21T13:29:53.000+00:00,2023-10-21T15:04:38.000+00:00,2023-10-21T17:00:12.000+00:00,2023-10-21T17:52:40.000+00:00
6039,Trémeur PAYET,FINISHER,M1 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:46:28.000+00:00,2023-10-20T22:13:27.000+00:00,2023-10-20T23:32:37.000+00:00,2023-10-21T00:03:26.000+00:00,2023-10-21T00:35:47.000+00:00,2023-10-21T02:56:07.000+00:00,2023-10-21T04:26:51.000+00:00,2023-10-21T05:43:25.000+00:00,2023-10-21T07:19:20.000+00:00,2023-10-21T08:27:50.000+00:00,2023-10-21T09:38:14.000+00:00,2023-10-21T10:07:45.000+00:00,2023-10-21T11:44:35.000+00:00,2023-10-21T12:07:57.000+00:00,2023-10-21T13:30:05.000+00:00,2023-10-21T14:57:42.000+00:00,2023-10-21T17:06:42.000+00:00,2023-10-21T17:53:03.000+00:00
5946,Etienne KAPIKIAN,FINISHER,M1 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:48:01.000+00:00,2023-10-20T22:26:09.000+00:00,2023-10-20T23:58:07.000+00:00,2023-10-21T00:35:18.000+00:00,2023-10-21T01:09:42.000+00:00,2023-10-21T03:25:44.000+00:00,2023-10-21T04:36:24.000+00:00,2023-10-21T05:38:04.000+00:00,2023-10-21T07:18:22.000+00:00,2023-10-21T08:31:27.000+00:00,2023-10-21T09:49:07.000+00:00,2023-10-21T10:17:52.000+00:00,2023-10-21T11:59:30.000+00:00,2023-10-21T12:23:56.000+00:00,2023-10-21T13:57:11.000+00:00,2023-10-21T15:17:44.000+00:00,2023-10-21T17:11:49.000+00:00,2023-10-21T17:59:44.000+00:00
5388,Hervé LEPERLIER,FINISHER,SE H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:50:28.000+00:00,2023-10-20T22:25:48.000+00:00,2023-10-21T00:02:16.000+00:00,2023-10-21T00:42:15.000+00:00,2023-10-21T01:10:28.000+00:00,2023-10-21T03:39:17.000+00:00,2023-10-21T04:52:27.000+00:00,2023-10-21T06:00:41.000+00:00,2023-10-21T07:30:50.000+00:00,2023-10-21T08:38:57.000+00:00,2023-10-21T09:47:42.000+00:00,2023-10-21T10:18:06.000+00:00,2023-10-21T11:53:37.000+00:00,2023-10-21T12:22:38.000+00:00,2023-10-21T13:49:24.000+00:00,2023-10-21T15:18:11.000+00:00,2023-10-21T17:10:09.000+00:00,2023-10-21T18:02:51.000+00:00
5689,Jean Willy GRAVINA,FINISHER,M2 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:46:57.000+00:00,2023-10-20T22:16:12.000+00:00,2023-10-20T23:39:18.000+00:00,2023-10-21T00:12:25.000+00:00,2023-10-21T00:43:49.000+00:00,2023-10-21T02:54:01.000+00:00,2023-10-21T04:08:59.000+00:00,2023-10-21T05:12:23.000+00:00,2023-10-21T06:48:46.000+00:00,2023-10-21T07:56:20.000+00:00,2023-10-21T09:03:46.000+00:00,2023-10-21T09:33:26.000+00:00,2023-10-21T11:13:59.000+00:00,2023-10-21T11:41:13.000+00:00,2023-10-21T13:23:25.000+00:00,2023-10-21T14:50:58.000+00:00,2023-10-21T17:05:27.000+00:00,2023-10-21T18:07:11.000+00:00
6002,Thomas SCHOTT,FINISHER,SE H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:49:03.000+00:00,2023-10-20T22:25:24.000+00:00,2023-10-20T23:53:34.000+00:00,2023-10-21T00:41:05.000+00:00,2023-10-21T01:02:02.000+00:00,2023-10-21T03:20:13.000+00:00,2023-10-21T04:33:13.000+00:00,2023-10-21T05:31:51.000+00:00,2023-10-21T07:02:40.000+00:00,2023-10-21T08:10:55.000+00:00,2023-10-21T09:17:13.000+00:00,2023-10-21T09:46:01.000+00:00,2023-10-21T11:34:23.000+00:00,2023-10-21T12:01:40.000+00:00,2023-10-21T13:48:42.000+00:00,2023-10-21T15:12:31.000+00:00,2023-10-21T17:13:07.000+00:00,2023-10-21T18:09:20.000+00:00
6507,Julien ROBERT,FINISHER,M0 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:47:12.000+00:00,2023-10-20T22:16:24.000+00:00,2023-10-20T23:36:14.000+00:00,2023-10-21T00:07:12.000+00:00,2023-10-21T00:35:43.000+00:00,2023-10-21T02:46:30.000+00:00,2023-10-21T03:53:02.000+00:00,2023-10-21T04:49:57.000+00:00,2023-10-21T06:22:30.000+00:00,2023-10-21T07:28:01.000+00:00,2023-10-21T08:36:05.000+00:00,2023-10-21T09:03:17.000+00:00,2023-10-21T10:44:44.000+00:00,2023-10-21T11:14:38.000+00:00,2023-10-21T12:48:40.000+00:00,2023-10-21T14:39:57.000+00:00,2023-10-21T17:11:02.000+00:00,2023-10-21T18:13:14.000+00:00
6382,Alexandre LABROSSE,FINISHER,SE H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:49:25.000+00:00,2023-10-20T22:26:11.000+00:00,2023-10-20T23:55:16.000+00:00,2023-10-21T00:32:23.000+00:00,2023-10-21T00:57:08.000+00:00,2023-10-21T03:05:33.000+00:00,2023-10-21T04:25:57.000+00:00,2023-10-21T05:26:54.000+00:00,2023-10-21T07:08:41.000+00:00,2023-10-21T08:27:13.000+00:00,2023-10-21T09:32:52.000+00:00,2023-10-21T10:05:11.000+00:00,2023-10-21T12:02:55.000+00:00,2023-10-21T12:29:02.000+00:00,2023-10-21T13:58:56.000+00:00,2023-10-21T15:24:00.000+00:00,2023-10-21T17:16:45.000+00:00,2023-10-21T18:18:56.000+00:00
6236,Tom SANTOS,FINISHER,SE H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:46:33.000+00:00,2023-10-20T22:12:50.000+00:00,2023-10-20T23:32:44.000+00:00,2023-10-21T00:05:51.000+00:00,2023-10-21T00:35:04.000+00:00,2023-10-21T02:44:09.000+00:00,2023-10-21T03:43:10.000+00:00,2023-10-21T04:35:59.000+00:00,2023-10-21T06:07:44.000+00:00,2023-10-21T07:15:09.000+00:00,2023-10-21T08:16:36.000+00:00,2023-10-21T08:45:48.000+00:00,2023-10-21T10:53:29.000+00:00,2023-10-21T11:22:44.000+00:00,2023-10-21T13:20:41.000+00:00,2023-10-21T15:08:20.000+00:00,2023-10-21T17:09:21.000+00:00,2023-10-21T18:17:56.000+00:00
6095,Sébastien NOURRY,FINISHER,SE H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:49:37.000+00:00,2023-10-20T22:27:24.000+00:00,2023-10-21T00:01:20.000+00:00,2023-10-21T00:36:10.000+00:00,2023-10-21T01:08:45.000+00:00,2023-10-21T03:21:56.000+00:00,2023-10-21T04:30:06.000+00:00,2023-10-21T05:32:05.000+00:00,2023-10-21T07:09:25.000+00:00,2023-10-21T08:27:46.000+00:00,2023-10-21T09:40:19.000+00:00,2023-10-21T10:12:36.000+00:00,2023-10-21T11:53:52.000+00:00,2023-10-21T12:18:51.000+00:00,2023-10-21T13:43:31.000+00:00,2023-10-21T15:28:20.000+00:00,2023-10-21T17:32:01.000+00:00,2023-10-21T18:26:02.000+00:00
5795,Guillaume BEUZELIN,FINISHER,M0 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:47:44.000+00:00,2023-10-20T22:16:33.000+00:00,2023-10-20T23:39:11.000+00:00,2023-10-21T00:21:16.000+00:00,2023-10-21T00:47:35.000+00:00,2023-10-21T03:05:57.000+00:00,2023-10-21T04:15:20.000+00:00,2023-10-21T05:15:04.000+00:00,2023-10-21T06:51:12.000+00:00,2023-10-21T08:10:39.000+00:00,2023-10-21T09:25:35.000+00:00,2023-10-21T09:58:08.000+00:00,2023-10-21T11:52:45.000+00:00,2023-10-21T12:24:22.000+00:00,2023-10-21T13:59:02.000+00:00,2023-10-21T15:34:53.000+00:00,2023-10-21T17:29:36.000+00:00,2023-10-21T18:31:52.000+00:00
6512,Frédéric LAURET,FINISHER,M1 H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:47:38.000+00:00,2023-10-20T22:21:35.000+00:00,2023-10-20T23:50:50.000+00:00,2023-10-21T00:22:49.000+00:00,2023-10-21T00:51:47.000+00:00,2023-10-21T03:06:05.000+00:00,2023-10-21T04:14:39.000+00:00,2023-10-21T05:16:49.000+00:00,2023-10-21T06:53:07.000+00:00,2023-10-21T08:00:25.000+00:00,2023-10-21T09:07:25.000+00:00,2023-10-21T09:35:24.000+00:00,2023-10-21T11:23:36.000+00:00,2023-10-21T11:49:19.000+00:00,2023-10-21T13:18:44.000+00:00,2023-10-21T15:03:09.000+00:00,2023-10-21T17:28:41.000+00:00,2023-10-21T18:34:18.000+00:00
5627,Maxime GUITTARD,FINISHER,SE H,MALE,FR,2023-10-20T20:01:49.000+00:00,2023-10-20T20:46:41.000+00:00,2023-10-20T22:17:54.000+00:00,2023-10-20T23:44:25.000+00:00,2023-10-21T00:19:12.000+00:00,2023-10-21T00:48:30.000+00:00,2023-10-21T03:06:44.000+00:00,2023-10-21T04:36:24.000+00:00,2023-10-21T06:31:36.000+00:00,2023-10-21T07:59:16.000+00:00,2023-10-21T08:59:54.000+00:00,2023-10-21T10:09:57.000+00:00,2023-10-21T10:40:26.000+00:00,2023-10-21T12:43:53.000+00:00,2023-10-21T13:09:36.000+00:00,2023-10-21T14:32:25.000+00:00,2023-10-21T15:57:40.000+00:00,2023-10-21T17:48:03.000+00:00,2023-10-21T18:40:12.000+00:00
