bib,name,status,category,sex,country,Cilaos,Mare Josep,Cav Dufour,Bélouve,Hell-Bourg,Bras Marro,Merles,Nouvelle,Marla,Plat. Cerf,orangers,Pass Oussy,Deux Bras,Dos d'Ane,Ratinaud,Possession,Chaloupe,Colorado,St Denis
6040,Guillaume HENEMAN,FINISHER,M0 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:28:31.000+00:00,2022-10-21T22:55:25.000+00:00,2022-10-22T00:18:17.000+00:00,2022-10-22T00:51:39.000+00:00,2022-10-22T01:13:12.000+00:00,2022-10-22T03:23:41.000+00:00,2022-10-22T04:25:38.000+00:00,2022-10-22T05:19:00.000+00:00,2022-10-22T06:40:41.000+00:00,2022-10-22T07:47:38.000+00:00,2022-10-22T08:59:06.000+00:00,2022-10-22T09:32:06.000+00:00,2022-10-22T11:24:19.000+00:00,2022-10-22T11:47:28.000+00:00,2022-10-22T13:27:19.000+00:00,2022-10-22T14:52:09.000+00:00,2022-10-22T17:06:57.000+00:00,2022-10-22T18:04:38.000+00:00
6232,Vincent CHARPENTIER,FINISHER,SE H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:30:42.000+00:00,2022-10-21T23:07:46.000+00:00,2022-10-22T00:41:48.000+00:00,2022-10-22T01:23:41.000+00:00,2022-10-22T01:45:12.000+00:00,2022-10-22T03:53:59.000+00:00,2022-10-22T04:56:31.000+00:00,2022-10-22T05:58:14.000+00:00,2022-10-22T07:26:48.000+00:00,2022-10-22T08:37:33.000+00:00,2022-10-22T09:41:00.000+00:00,2022-10-22T10:08:38.000+00:00,2022-10-22T11:48:20.000+00:00,2022-10-22T12:09:43.000+00:00,2022-10-22T13:41:36.000+00:00,2022-10-22T15:23:30.000+00:00,2022-10-22T17:18:41.000+00:00,2022-10-22T18:04:50.000+00:00
5957,Romain BARDEUR,FINISHER,ES H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:27:57.000+00:00,2022-10-21T22:50:28.000+00:00,2022-10-22T00:09:36.000+00:00,2022-10-22T00:42:24.000+00:00,2022-10-22T01:03:31.000+00:00,2022-10-22T02:57:44.000+00:00,2022-10-22T03:54:26.000+00:00,2022-10-22T04:46:04.000+00:00,2022-10-22T06:16:07.000+00:00,2022-10-22T07:19:53.000+00:00,2022-10-22T08:26:51.000+00:00,2022-10-22T08:52:56.000+00:00,2022-10-22T10:34:22.000+00:00,2022-10-22T11:02:39.000+00:00,2022-10-22T12:51:03.000+00:00,2022-10-22T14:56:49.000+00:00,2022-10-22T17:09:49.000+00:00,2022-10-22T18:07:42.000+00:00
6024,Libéra FONTAINE,FINISHER,M1 F,FEMALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:32:18.000+00:00,2022-10-21T23:09:15.000+00:00,2022-10-22T00:41:59.000+00:00,2022-10-22T01:26:01.000+00:00,2022-10-22T01:50:19.000+00:00,2022-10-22T03:59:59.000+00:00,2022-10-22T05:06:09.000+00:00,2022-10-22T06:05:25.000+00:00,2022-10-22T07:35:18.000+00:00,2022-10-22T08:38:13.000+00:00,2022-10-22T09:41:12.000+00:00,2022-10-22T10:08:40.000+00:00,2022-10-22T11:39:02.000+00:00,2022-10-22T12:03:38.000+00:00,2022-10-22T13:32:35.000+00:00,2022-10-22T15:17:29.000+00:00,2022-10-22T17:13:06.000+00:00,2022-10-22T18:13:51.000+00:00
5227,Didier BALENCOURT,FINISHER,M2 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:28:49.000+00:00,2022-10-21T22:58:03.000+00:00,2022-10-22T00:19:14.000+00:00,2022-10-22T00:56:20.000+00:00,2022-10-22T01:21:26.000+00:00,2022-10-22T03:40:32.000+00:00,2022-10-22T04:39:02.000+00:00,2022-10-22T05:36:53.000+00:00,2022-10-22T07:16:29.000+00:00,2022-10-22T08:29:28.000+00:00,2022-10-22T09:45:43.000+00:00,2022-10-22T10:18:11.000+00:00,2022-10-22T11:58:01.000+00:00,2022-10-22T12:26:45.000+00:00,2022-10-22T13:54:42.000+00:00,2022-10-22T15:33:44.000+00:00,2022-10-22T17:31:41.000+00:00,2022-10-22T18:17:55.000+00:00
5669,Luguy MOREL,FINISHER,M3 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:32:05.000+00:00,2022-10-21T23:07:51.000+00:00,2022-10-22T00:34:53.000+00:00,2022-10-22T01:12:46.000+00:00,2022-10-22T01:36:36.000+00:00,2022-10-22T03:50:04.000+00:00,2022-10-22T04:57:27.000+00:00,2022-10-22T05:57:30.000+00:00,2022-10-22T07:29:02.000+00:00,2022-10-22T08:43:50.000+00:00,2022-10-22T09:55:58.000+00:00,2022-10-22T10:27:12.000+00:00,2022-10-22T12:09:15.000+00:00,2022-10-22T12:39:36.000+00:00,2022-10-22T14:10:32.000+00:00,2022-10-22T15:34:49.000+00:00,2022-10-22T17:30:57.000+00:00,2022-10-22T18:18:33.000+00:00
5450,Hugo DORBES,FINISHER,SE H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:30:04.000+00:00,2022-10-21T22:59:38.000+00:00,2022-10-22T00:24:38.000+00:00,2022-10-22T00:58:52.000+00:00,2022-10-22T01:22:57.000+00:00,2022-10-22T03:35:45.000+00:00,2022-10-22T04:48:49.000+00:00,2022-10-22T05:46:22.000+00:00,2022-10-22T07:22:39.000+00:00,2022-10-22T08:32:44.000+00:00,2022-10-22T09:34:58.000+00:00,2022-10-22T10:02:07.000+00:00,2022-10-22T11:44:30.000+00:00,2022-10-22T12:08:27.000+00:00,2022-10-22T13:38:12.000+00:00,2022-10-22T15:35:55.000+00:00,2022-10-22T17:33:11.000+00:00,2022-10-23T11:49:08.000+00:00
5022,Sébastien FERNANDES,FINISHER,M1 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:29:15.000+00:00,2022-10-21T23:00:51.000+00:00,2022-10-22T00:33:44.000+00:00,2022-10-22T01:09:10.000+00:00,2022-10-22T01:31:07.000+00:00,2022-10-22T03:37:34.000+00:00,2022-10-22T04:42:36.000+00:00,2022-10-22T05:42:30.000+00:00,2022-10-22T07:13:24.000+00:00,2022-10-22T08:19:37.000+00:00,2022-10-22T09:32:39.000+00:00,2022-10-22T10:02:45.000+00:00,2022-10-22T11:50:39.000+00:00,2022-10-22T12:17:49.000+00:00,2022-10-22T13:45:52.000+00:00,2022-10-22T15:26:38.000+00:00,2022-10-22T17:36:41.000+00:00,2022-10-22T18:29:48.000+00:00
5152,Mathieu JOBARD,FINISHER,M0 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:25:01.000+00:00,2022-10-21T22:47:27.000+00:00,2022-10-22T00:12:54.000+00:00,2022-10-22T00:51:16.000+00:00,2022-10-22T01:14:51.000+00:00,2022-10-22T03:47:36.000+00:00,2022-10-22T04:53:13.000+00:00,2022-10-22T05:48:48.000+00:00,2022-10-22T07:27:51.000+00:00,2022-10-22T08:31:46.000+00:00,2022-10-22T09:31:46.000+00:00,2022-10-22T10:00:00.000+00:00,2022-10-22T11:37:25.000+00:00,2022-10-22T12:01:09.000+00:00,2022-10-22T13:19:26.000+00:00,2022-10-22T15:08:05.000+00:00,2022-10-22T17:32:25.000+00:00,2022-10-22T18:36:33.000+00:00
6092,Robin PHILIPPE,FINISHER,SE H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:31:56.000+00:00,2022-10-21T23:37:03.000+00:00,2022-10-22T01:00:59.000+00:00,2022-10-22T01:40:18.000+00:00,2022-10-22T02:05:27.000+00:00,2022-10-22T04:21:04.000+00:00,2022-10-22T05:22:45.000+00:00,2022-10-22T06:18:04.000+00:00,2022-10-22T07:44:56.000+00:00,2022-10-22T08:48:37.000+00:00,2022-10-22T09:46:58.000+00:00,2022-10-22T10:11:30.000+00:00,2022-10-22T12:06:56.000+00:00,2022-10-22T12:31:18.000+00:00,2022-10-22T13:54:55.000+00:00,2022-10-22T15:36:10.000+00:00,2022-10-22T17:44:47.000+00:00,2022-10-22T18:41:07.000+00:00
5761,Thierry REVONGE,FINISHER,M2 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:32:04.000+00:00,2022-10-21T23:13:02.000+00:00,2022-10-22T00:42:59.000+00:00,2022-10-22T01:24:13.000+00:00,2022-10-22T01:54:48.000+00:00,2022-10-22T04:14:18.000+00:00,2022-10-22T05:16:56.000+00:00,2022-10-22T06:14:43.000+00:00,2022-10-22T07:47:05.000+00:00,2022-10-22T08:57:50.000+00:00,2022-10-22T10:04:43.000+00:00,2022-10-22T10:32:24.000+00:00,2022-10-22T12:07:35.000+00:00,2022-10-22T12:32:16.000+00:00,2022-10-22T14:01:02.000+00:00,2022-10-22T15:51:46.000+00:00,2022-10-22T17:48:06.000+00:00,2022-10-22T18:41:37.000+00:00
5086,Xavier BRIEZ,FINISHER,M0 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:33:37.000+00:00,2022-10-21T23:14:41.000+00:00,2022-10-22T00:49:33.000+00:00,2022-10-22T01:31:37.000+00:00,2022-10-22T01:56:09.000+00:00,2022-10-22T04:21:08.000+00:00,2022-10-22T05:32:12.000+00:00,2022-10-22T06:29:09.000+00:00,2022-10-22T08:06:52.000+00:00,2022-10-22T09:20:06.000+00:00,2022-10-22T10:31:02.000+00:00,2022-10-22T11:02:00.000+00:00,2022-10-22T12:37:24.000+00:00,2022-10-22T13:05:36.000+00:00,2022-10-22T14:54:05.000+00:00,2022-10-22T16:18:45.000+00:00,2022-10-22T17:59:39.000+00:00,2022-10-22T18:49:59.000+00:00
5174,Yvan BERNARD,FINISHER,M3 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:28:40.000+00:00,2022-10-21T22:57:22.000+00:00,2022-10-22T00:24:36.000+00:00,2022-10-22T01:03:17.000+00:00,2022-10-22T01:25:52.000+00:00,2022-10-22T03:35:06.000+00:00,2022-10-22T04:40:20.000+00:00,2022-10-22T05:36:35.000+00:00,2022-10-22T07:04:37.000+00:00,2022-10-22T08:12:53.000+00:00,2022-10-22T09:26:34.000+00:00,2022-10-22T09:58:56.000+00:00,2022-10-22T11:33:06.000+00:00,2022-10-22T11:57:52.000+00:00,2022-10-22T13:40:54.000+00:00,2022-10-22T15:18:31.000+00:00,,2022-10-22T18:52:41.000+00:00
5320,John Ludovic MONTEGU,FINISHER,M0 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:31:53.000+00:00,2022-10-21T23:13:58.000+00:00,2022-10-22T00:53:39.000+00:00,2022-10-22T01:42:15.000+00:00,2022-10-22T02:08:57.000+00:00,2022-10-22T04:36:51.000+00:00,2022-10-22T05:46:41.000+00:00,2022-10-22T06:41:10.000+00:00,2022-10-22T08:17:02.000+00:00,2022-10-22T09:22:49.000+00:00,2022-10-22T10:33:16.000+00:00,2022-10-22T10:59:41.000+00:00,2022-10-22T12:33:35.000+00:00,2022-10-22T12:57:55.000+00:00,2022-10-22T14:45:46.000+00:00,2022-10-22T16:11:29.000+00:00,2022-10-22T18:06:39.000+00:00,2022-10-22T18:55:22.000+00:00
5820,Nicolas FORGEAUD,FINISHER,M2 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:34:21.000+00:00,2022-10-21T23:16:48.000+00:00,2022-10-22T00:51:22.000+00:00,2022-10-22T01:29:41.000+00:00,2022-10-22T01:54:39.000+00:00,2022-10-22T04:07:41.000+00:00,2022-10-22T05:14:05.000+00:00,2022-10-22T06:11:14.000+00:00,2022-10-22T07:47:56.000+00:00,2022-10-22T08:59:48.000+00:00,2022-10-22T10:13:02.000+00:00,2022-10-22T10:43:42.000+00:00,2022-10-22T12:28:52.000+00:00,2022-10-22T12:56:34.000+00:00,2022-10-22T14:32:17.000+00:00,2022-10-22T16:02:23.000+00:00,2022-10-22T17:57:49.000+00:00,2022-10-22T18:56:18.000+00:00
5888,Frédéric SORRES,FINISHER,M0 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:34:41.000+00:00,2022-10-21T23:13:05.000+00:00,2022-10-22T00:35:16.000+00:00,2022-10-22T01:11:11.000+00:00,2022-10-22T01:33:59.000+00:00,2022-10-22T03:46:28.000+00:00,2022-10-22T04:46:25.000+00:00,2022-10-22T05:44:57.000+00:00,2022-10-22T07:16:50.000+00:00,2022-10-22T08:32:32.000+00:00,2022-10-22T09:39:12.000+00:00,2022-10-22T10:07:38.000+00:00,2022-10-22T12:12:09.000+00:00,2022-10-22T12:34:44.000+00:00,2022-10-22T14:02:25.000+00:00,2022-10-22T15:58:23.000+00:00,2022-10-22T18:12:54.000+00:00,2022-10-22T18:57:40.000+00:00
5917,Guillaume LASSAUX,FINISHER,SE H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T21:51:35.000+00:00,2022-10-21T23:29:25.000+00:00,2022-10-22T01:00:23.000+00:00,2022-10-22T01:47:20.000+00:00,2022-10-22T02:13:31.000+00:00,2022-10-22T04:36:05.000+00:00,2022-10-22T05:46:32.000+00:00,2022-10-22T06:47:18.000+00:00,2022-10-22T08:20:35.000+00:00,2022-10-22T09:29:02.000+00:00,2022-10-22T10:40:04.000+00:00,2022-10-22T11:05:33.000+00:00,2022-10-22T12:37:38.000+00:00,2022-10-22T12:59:16.000+00:00,2022-10-22T14:31:48.000+00:00,2022-10-22T16:04:23.000+00:00,2022-10-22T18:15:21.000+00:00,2022-10-22T19:02:02.000+00:00
5556,Jeremy HURET,FINISHER,SE H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:30:30.000+00:00,2022-10-21T23:02:40.000+00:00,2022-10-22T00:27:12.000+00:00,2022-10-22T01:04:37.000+00:00,2022-10-22T01:29:12.000+00:00,2022-10-22T03:45:39.000+00:00,2022-10-22T04:53:30.000+00:00,2022-10-22T06:09:54.000+00:00,2022-10-22T07:39:26.000+00:00,2022-10-22T08:50:56.000+00:00,2022-10-22T10:00:55.000+00:00,2022-10-22T10:31:23.000+00:00,2022-10-22T12:16:47.000+00:00,2022-10-22T12:44:08.000+00:00,2022-10-22T14:35:29.000+00:00,2022-10-22T16:10:36.000+00:00,2022-10-22T18:11:45.000+00:00,2022-10-22T19:02:55.000+00:00
5136,Morgane CRETTON,FINISHER,M0 F,FEMALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:35:41.000+00:00,2022-10-21T23:20:53.000+00:00,2022-10-22T00:51:49.000+00:00,2022-10-22T01:29:52.000+00:00,2022-10-22T01:56:31.000+00:00,2022-10-22T04:20:36.000+00:00,2022-10-22T05:20:47.000+00:00,2022-10-22T06:13:54.000+00:00,2022-10-22T07:47:52.000+00:00,2022-10-22T08:59:40.000+00:00,2022-10-22T10:07:10.000+00:00,2022-10-22T10:37:42.000+00:00,2022-10-22T12:18:08.000+00:00,2022-10-22T12:44:06.000+00:00,2022-10-22T14:26:19.000+00:00,2022-10-22T15:59:31.000+00:00,2022-10-22T18:09:08.000+00:00,2022-10-22T19:07:13.000+00:00
6206,Julia BRULIN,FINISHER,M1 F,FEMALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:32:56.000+00:00,2022-10-21T23:16:43.000+00:00,2022-10-22T00:49:02.000+00:00,2022-10-22T01:32:22.000+00:00,2022-10-22T01:58:51.000+00:00,2022-10-22T04:20:02.000+00:00,2022-10-22T05:31:05.000+00:00,2022-10-22T06:36:24.000+00:00,2022-10-22T08:09:39.000+00:00,2022-10-22T09:20:18.000+00:00,2022-10-22T10:31:36.000+00:00,2022-10-22T11:03:13.000+00:00,2022-10-22T12:54:11.000+00:00,2022-10-22T13:24:26.000+00:00,2022-10-22T14:59:56.000+00:00,2022-10-22T16:32:38.000+00:00,2022-10-22T18:29:50.000+00:00,2022-10-22T19:09:53.000+00:00
6119,Samuel JEAN BAPTISTE,FINISHER,SE H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:29:23.000+00:00,2022-10-21T23:10:22.000+00:00,2022-10-22T00:46:29.000+00:00,2022-10-22T01:34:12.000+00:00,2022-10-22T01:56:13.000+00:00,2022-10-22T04:12:00.000+00:00,2022-10-22T05:22:32.000+00:00,2022-10-22T06:22:56.000+00:00,2022-10-22T07:59:00.000+00:00,2022-10-22T09:12:04.000+00:00,2022-10-22T10:20:44.000+00:00,2022-10-22T10:55:54.000+00:00,2022-10-22T12:41:23.000+00:00,2022-10-22T13:09:31.000+00:00,2022-10-22T14:34:22.000+00:00,2022-10-22T16:12:36.000+00:00,2022-10-22T18:15:12.000+00:00,2022-10-22T19:12:34.000+00:00
5744,Marie MANIERE,FINISHER,SE F,FEMALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:35:42.000+00:00,2022-10-21T23:14:36.000+00:00,2022-10-22T00:47:22.000+00:00,2022-10-22T01:28:39.000+00:00,2022-10-22T01:53:35.000+00:00,2022-10-22T04:17:57.000+00:00,2022-10-22T05:23:37.000+00:00,2022-10-22T06:24:24.000+00:00,2022-10-22T08:15:39.000+00:00,2022-10-22T09:35:09.000+00:00,2022-10-22T10:52:21.000+00:00,2022-10-22T11:25:10.000+00:00,2022-10-22T13:26:53.000+00:00,2022-10-22T13:52:51.000+00:00,2022-10-22T15:18:34.000+00:00,2022-10-22T16:43:53.000+00:00,2022-10-22T18:30:27.000+00:00,2022-10-22T19:17:37.000+00:00
5970,Timothée VAULÉON,FINISHER,SE H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T21:53:04.000+00:00,2022-10-21T23:53:37.000+00:00,2022-10-22T01:34:24.000+00:00,2022-10-22T02:11:50.000+00:00,2022-10-22T02:34:21.000+00:00,2022-10-22T04:37:30.000+00:00,2022-10-22T05:42:05.000+00:00,2022-10-22T06:47:23.000+00:00,2022-10-22T08:15:41.000+00:00,2022-10-22T09:25:20.000+00:00,2022-10-22T10:31:17.000+00:00,2022-10-22T10:59:54.000+00:00,2022-10-22T12:42:28.000+00:00,2022-10-22T13:07:10.000+00:00,2022-10-22T14:55:30.000+00:00,2022-10-22T16:24:04.000+00:00,2022-10-22T18:25:24.000+00:00,2022-10-22T19:27:53.000+00:00
5751,Joris DELMOND,FINISHER,SE H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:35:06.000+00:00,2022-10-21T23:18:17.000+00:00,2022-10-22T00:51:46.000+00:00,2022-10-22T01:39:25.000+00:00,2022-10-22T02:03:48.000+00:00,2022-10-22T04:29:08.000+00:00,2022-10-22T05:38:49.000+00:00,2022-10-22T06:39:21.000+00:00,2022-10-22T08:15:37.000+00:00,2022-10-22T09:30:45.000+00:00,2022-10-22T10:37:01.000+00:00,2022-10-22T11:09:35.000+00:00,2022-10-22T13:03:53.000+00:00,2022-10-22T13:40:11.000+00:00,2022-10-22T15:17:23.000+00:00,2022-10-22T16:33:58.000+00:00,2022-10-22T18:38:18.000+00:00,2022-10-22T19:28:53.000+00:00
6145,Benjamin BADE,FINISHER,SE H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:33:57.000+00:00,2022-10-21T23:17:04.000+00:00,2022-10-22T00:51:41.000+00:00,2022-10-22T01:35:41.000+00:00,2022-10-22T02:01:15.000+00:00,2022-10-22T04:12:52.000+00:00,2022-10-22T05:22:03.000+00:00,2022-10-22T06:17:16.000+00:00,2022-10-22T07:51:53.000+00:00,2022-10-22T09:09:44.000+00:00,2022-10-22T10:18:00.000+00:00,2022-10-22T10:48:39.000+00:00,2022-10-22T12:33:31.000+00:00,2022-10-22T13:00:31.000+00:00,2022-10-22T14:50:42.000+00:00,2022-10-22T16:24:10.000+00:00,2022-10-22T18:28:39.000+00:00,2022-10-22T19:29:59.000+00:00
5597,Cédric NORDEZ,FINISHER,SE H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:28:40.000+00:00,2022-10-21T22:56:03.000+00:00,2022-10-22T00:18:53.000+00:00,2022-10-22T00:52:01.000+00:00,2022-10-22T01:12:30.000+00:00,2022-10-22T03:23:37.000+00:00,2022-10-22T04:28:49.000+00:00,2022-10-22T05:31:14.000+00:00,2022-10-22T07:04:28.000+00:00,2022-10-22T08:12:07.000+00:00,2022-10-22T09:16:41.000+00:00,2022-10-22T09:43:09.000+00:00,2022-10-22T11:29:30.000+00:00,2022-10-22T11:57:07.000+00:00,2022-10-22T13:27:09.000+00:00,2022-10-22T15:21:19.000+00:00,2022-10-22T18:18:21.000+00:00,2022-10-22T19:37:43.000+00:00
5097,David HOARAU,FINISHER,M0 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:30:03.000+00:00,2022-10-21T23:04:12.000+00:00,2022-10-22T00:31:57.000+00:00,2022-10-22T01:13:30.000+00:00,2022-10-22T01:37:45.000+00:00,2022-10-22T03:53:21.000+00:00,2022-10-22T05:21:30.000+00:00,2022-10-22T06:16:03.000+00:00,2022-10-22T07:53:03.000+00:00,2022-10-22T09:09:51.000+00:00,2022-10-22T10:18:04.000+00:00,2022-10-22T10:48:40.000+00:00,2022-10-22T12:33:29.000+00:00,2022-10-22T13:00:29.000+00:00,2022-10-22T14:46:46.000+00:00,2022-10-22T16:23:35.000+00:00,2022-10-22T18:36:52.000+00:00,2022-10-22T19:39:44.000+00:00
5769,Frèdèric ANAMALE,FINISHER,SE H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T21:48:45.000+00:00,2022-10-21T23:39:49.000+00:00,2022-10-22T01:18:05.000+00:00,2022-10-22T01:55:27.000+00:00,2022-10-22T02:34:43.000+00:00,2022-10-22T04:42:02.000+00:00,2022-10-22T05:47:13.000+00:00,2022-10-22T06:44:41.000+00:00,2022-10-22T08:26:00.000+00:00,2022-10-22T09:37:29.000+00:00,2022-10-22T10:56:13.000+00:00,2022-10-22T11:30:50.000+00:00,2022-10-22T13:20:24.000+00:00,2022-10-22T14:04:30.000+00:00,2022-10-22T15:28:35.000+00:00,2022-10-22T17:08:57.000+00:00,2022-10-22T18:58:45.000+00:00,2022-10-22T19:51:41.000+00:00
5451,Jovany LIBELLE,FINISHER,M1 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:28:49.000+00:00,2022-10-21T23:00:49.000+00:00,2022-10-22T00:26:16.000+00:00,2022-10-22T01:02:20.000+00:00,2022-10-22T01:29:15.000+00:00,2022-10-22T03:45:38.000+00:00,2022-10-22T04:53:27.000+00:00,2022-10-22T05:48:58.000+00:00,2022-10-22T07:19:53.000+00:00,2022-10-22T08:29:31.000+00:00,2022-10-22T09:43:50.000+00:00,2022-10-22T10:25:39.000+00:00,2022-10-22T12:28:30.000+00:00,2022-10-22T13:02:30.000+00:00,2022-10-22T15:14:11.000+00:00,2022-10-22T16:46:45.000+00:00,2022-10-22T18:59:06.000+00:00,2022-10-22T19:51:41.000+00:00
6333,Lucas DAMOUR,FINISHER,M0 H,MALE,FR,2022-10-21T21:05:00.000+00:00,2022-10-21T21:50:49.000+00:00,2022-10-21T23:27:36.000+00:00,2022-10-22T00:52:50.000+00:00,2022-10-22T01:35:44.000+00:00,2022-10-22T01:59:06.000+00:00,2022-10-22T04:20:23.000+00:00,2022-10-22T05:22:23.000+00:00,2022-10-22T06:13:57.000+00:00,2022-10-22T07:37:47.000+00:00,2022-10-22T08:43:53.000+00:00,2022-10-22T09:50:50.000+00:00,2022-10-22T10:23:21.000+00:00,2022-10-22T12:07:32.000+00:00,2022-10-22T12:32:28.000+00:00,2022-10-22T14:23:56.000+00:00,2022-10-22T16:16:57.000+00:00,2022-10-22T18:35:44.000+00:00,2022-10-22T19:55:56.000+00:00
6311,Florian AUSTRUY,FINISHER,SE H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:41:36.000+00:00,2022-10-21T23:41:22.000+00:00,2022-10-22T01:28:54.000+00:00,2022-10-22T02:08:07.000+00:00,2022-10-22T02:33:13.000+00:00,2022-10-22T04:40:22.000+00:00,2022-10-22T05:47:08.000+00:00,2022-10-22T07:05:59.000+00:00,2022-10-22T08:52:06.000+00:00,2022-10-22T10:09:11.000+00:00,2022-10-22T11:23:15.000+00:00,2022-10-22T11:55:44.000+00:00,2022-10-22T13:33:48.000+00:00,2022-10-22T14:02:51.000+00:00,2022-10-22T15:36:56.000+00:00,2022-10-22T17:01:00.000+00:00,2022-10-22T18:56:40.000+00:00,2022-10-22T20:01:27.000+00:00
6193,Pierre BONEF,FINISHER,ES H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:35:28.000+00:00,2022-10-21T23:26:34.000+00:00,2022-10-22T01:07:02.000+00:00,2022-10-22T01:56:33.000+00:00,2022-10-22T02:21:09.000+00:00,2022-10-22T04:42:54.000+00:00,2022-10-22T05:51:27.000+00:00,2022-10-22T06:51:29.000+00:00,2022-10-22T08:38:14.000+00:00,2022-10-22T10:01:09.000+00:00,2022-10-22T11:08:58.000+00:00,2022-10-22T11:36:53.000+00:00,2022-10-22T13:31:01.000+00:00,2022-10-22T13:52:45.000+00:00,2022-10-22T15:46:45.000+00:00,2022-10-22T17:16:03.000+00:00,2022-10-22T19:07:42.000+00:00,2022-10-22T20:05:55.000+00:00
5649,Emily CAMBIER,FINISHER,M0 F,FEMALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:33:50.000+00:00,2022-10-21T23:17:00.000+00:00,2022-10-22T01:04:48.000+00:00,2022-10-22T01:48:26.000+00:00,2022-10-22T02:13:33.000+00:00,2022-10-22T04:28:37.000+00:00,2022-10-22T05:38:55.000+00:00,2022-10-22T06:39:18.000+00:00,2022-10-22T08:11:05.000+00:00,2022-10-22T09:22:04.000+00:00,2022-10-22T10:44:09.000+00:00,2022-10-22T11:23:29.000+00:00,2022-10-22T13:02:27.000+00:00,2022-10-22T13:32:10.000+00:00,2022-10-22T15:15:57.000+00:00,2022-10-22T16:58:50.000+00:00,2022-10-22T19:06:07.000+00:00,2022-10-22T20:08:03.000+00:00
6089,Antoine DUTARTE,FINISHER,M0 H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:28:32.000+00:00,2022-10-21T22:53:19.000+00:00,2022-10-22T00:10:18.000+00:00,2022-10-22T00:43:08.000+00:00,2022-10-22T01:06:25.000+00:00,2022-10-22T03:18:35.000+00:00,2022-10-22T04:24:38.000+00:00,2022-10-22T05:19:09.000+00:00,2022-10-22T06:47:43.000+00:00,2022-10-22T08:02:45.000+00:00,2022-10-22T09:11:51.000+00:00,2022-10-22T09:48:56.000+00:00,2022-10-22T11:42:07.000+00:00,2022-10-22T12:09:51.000+00:00,2022-10-22T14:33:08.000+00:00,2022-10-22T16:15:08.000+00:00,2022-10-22T18:43:54.000+00:00,2022-10-22T20:09:47.000+00:00
5514,Nicolas TRIGUEL,FINISHER,SE H,MALE,FR,2022-10-21T20:45:00.000+00:00,2022-10-21T21:32:24.000+00:00,2022-10-21T23:13:44.000+00:00,2022-10-22T00:46:19.000+00:00,2022-10-22T01:26:17.000+00:00,2022-10-22T01:50:32.000+00:00,2022-10-22T04:00:52.000+00:00,2022-10-22T04:55:20.000+00:00,2022-10-22T05:50:29.000+00:00,2022-10-22T07:36:08.000+00:00,2022-10-22T08:44:02.000+00:00,2022-10-22T09:46:13.000+00:00,2022-10-22T10:16:13.000+00:00,2022-10-22T12:09:57.000+00:00,2022-10-22T12:38:38.000+00:00,2022-10-22T14:13:36.000+00:00,2022-10-22T16:16:54.000+00:00,2022-10-22T18:47:10.000+00:00,2022-10-22T20:10:13.000+00:00
