bib,name,status,category,sex,country,Peyreleau,Champignon,St Andrée,La Roque,La Salvage,Mas de Bru,Massebiau,Cade,la pouncho,Arrivée
5045,Christophe POUSSIN,FINISHER,M1-M2H,MALE,FR,2022-10-21T06:50:16.000+00:00,2022-10-21T08:44:00.000+00:00,2022-10-21T09:51:59.000+00:00,2022-10-21T11:40:06.000+00:00,2022-10-21T13:48:02.000+00:00,2022-10-21T15:17:50.000+00:00,2022-10-21T16:03:08.000+00:00,2022-10-21T16:54:20.000+00:00,2022-10-21T17:33:11.000+00:00,2022-10-21T18:13:01.000+00:00
5254,François PIERARD,FINISHER,M1-M2H,MALE,BE,2022-10-21T06:50:10.000+00:00,2022-10-21T08:45:03.000+00:00,2022-10-21T09:57:36.000+00:00,2022-10-21T11:43:15.000+00:00,2022-10-21T13:38:29.000+00:00,2022-10-21T15:25:21.000+00:00,2022-10-21T16:14:26.000+00:00,2022-10-21T17:11:55.000+00:00,2022-10-21T17:42:53.000+00:00,2022-10-21T18:11:40.000+00:00
5242,Charlene GASTEAU,FINISHER,SE F,FEMALE,FR,2022-10-21T06:50:33.000+00:00,2022-10-21T08:55:59.000+00:00,2022-10-21T10:15:49.000+00:00,2022-10-21T12:06:57.000+00:00,2022-10-21T14:02:21.000+00:00,2022-10-21T15:37:17.000+00:00,2022-10-21T16:24:40.000+00:00,2022-10-21T17:14:59.000+00:00,2022-10-21T17:42:16.000+00:00,2022-10-21T18:56:57.000+00:00
5243,Alexis CHABANON,FINISHER,SE H,MALE,FR,2022-10-21T06:50:38.000+00:00,2022-10-21T08:56:10.000+00:00,2022-10-21T10:15:51.000+00:00,2022-10-21T12:06:59.000+00:00,2022-10-21T14:10:05.000+00:00,2022-10-21T15:37:06.000+00:00,2022-10-21T16:24:48.000+00:00,2022-10-21T17:15:00.000+00:00,2022-10-21T17:42:17.000+00:00,2022-10-21T18:52:25.000+00:00
5314,Vincent SOUSTRE,FINISHER,M3-M4H,MALE,FR,2022-10-21T06:50:19.000+00:00,2022-10-21T08:42:37.000+00:00,2022-10-21T09:57:31.000+00:00,2022-10-21T11:45:10.000+00:00,2022-10-21T14:00:13.000+00:00,2022-10-21T15:35:53.000+00:00,2022-10-21T16:23:21.000+00:00,2022-10-21T17:13:45.000+00:00,2022-10-21T17:48:12.000+00:00,2022-10-21T18:15:20.000+00:00
5176,Julien BERTHEZENE,FINISHER,M1-M2H,MALE,FR,2022-10-21T06:50:28.000+00:00,2022-10-21T08:44:46.000+00:00,2022-10-21T09:50:33.000+00:00,2022-10-21T11:31:09.000+00:00,2022-10-21T13:25:12.000+00:00,2022-10-21T15:06:44.000+00:00,2022-10-21T15:53:40.000+00:00,2022-10-21T16:59:57.000+00:00,2022-10-21T17:40:41.000+00:00,2022-10-21T18:18:18.000+00:00
5639,Christophe ROULLIER,FINISHER,M1-M2H,MALE,FR,2022-10-21T07:05:08.000+00:00,2022-10-21T09:07:11.000+00:00,2022-10-21T10:15:06.000+00:00,2022-10-21T11:53:24.000+00:00,2022-10-21T13:50:28.000+00:00,2022-10-21T15:17:30.000+00:00,2022-10-21T16:14:07.000+00:00,2022-10-21T17:08:27.000+00:00,2022-10-21T17:41:31.000+00:00,2022-10-21T18:18:31.000+00:00
5612,Sebastien TURCOT,FINISHER,M1-M2H,MALE,FR,2022-10-21T07:05:18.000+00:00,2022-10-21T08:58:40.000+00:00,2022-10-21T10:02:05.000+00:00,2022-10-21T11:42:37.000+00:00,2022-10-21T13:55:20.000+00:00,2022-10-21T15:33:04.000+00:00,2022-10-21T16:14:38.000+00:00,2022-10-21T17:15:18.000+00:00,2022-10-21T17:49:16.000+00:00,2022-10-21T18:19:18.000+00:00
5575,Pascal BOURGUET,FINISHER,M3-M4H,MALE,FR,2022-10-21T07:05:18.000+00:00,2022-10-21T08:56:51.000+00:00,2022-10-21T10:14:05.000+00:00,2022-10-21T12:01:56.000+00:00,2022-10-21T13:55:28.000+00:00,2022-10-21T15:38:37.000+00:00,2022-10-21T16:26:01.000+00:00,2022-10-21T17:20:46.000+00:00,2022-10-21T17:49:52.000+00:00,2022-10-21T20:44:24.000+00:00
5047,Valentin DAGUENÉ,FINISHER,SE H,MALE,FR,2022-10-21T06:50:21.000+00:00,2022-10-21T08:36:46.000+00:00,2022-10-21T09:43:39.000+00:00,2022-10-21T11:28:49.000+00:00,2022-10-21T13:38:27.000+00:00,2022-10-21T15:27:09.000+00:00,2022-10-21T16:12:37.000+00:00,2022-10-21T17:13:05.000+00:00,2022-10-21T17:50:34.000+00:00,2022-10-21T18:20:52.000+00:00
5494,Jacques BRIANT,FINISHER,SE H,MALE,FR,2022-10-21T07:05:26.000+00:00,2022-10-21T08:57:07.000+00:00,2022-10-21T10:07:47.000+00:00,2022-10-21T12:01:08.000+00:00,2022-10-21T13:56:15.000+00:00,2022-10-21T15:35:37.000+00:00,2022-10-21T16:25:51.000+00:00,2022-10-21T17:16:23.000+00:00,2022-10-21T17:46:45.000+00:00,2022-10-21T18:21:00.000+00:00
5124,Claude ARNAUD,FINISHER,M5-M6H,MALE,FR,2022-10-21T06:50:25.000+00:00,2022-10-21T08:53:05.000+00:00,2022-10-21T10:07:21.000+00:00,2022-10-21T12:01:13.000+00:00,2022-10-21T13:51:18.000+00:00,2022-10-21T15:23:28.000+00:00,2022-10-21T16:09:09.000+00:00,2022-10-21T17:18:10.000+00:00,2022-10-21T17:49:49.000+00:00,2022-10-21T18:21:42.000+00:00
5144,Guillaume DAUDIN,FINISHER,M1-M2H,MALE,FR,2022-10-21T07:05:25.000+00:00,2022-10-21T09:06:22.000+00:00,2022-10-21T10:08:16.000+00:00,2022-10-21T11:54:41.000+00:00,2022-10-21T13:54:42.000+00:00,2022-10-21T15:28:44.000+00:00,2022-10-21T16:12:23.000+00:00,2022-10-21T17:09:54.000+00:00,2022-10-21T17:50:32.000+00:00,2022-10-21T20:30:26.000+00:00
5187,Vincent GRAMMATICO,FINISHER,M3-M4H,MALE,FR,2022-10-21T06:50:22.000+00:00,2022-10-21T08:45:07.000+00:00,2022-10-21T09:55:21.000+00:00,2022-10-21T11:41:08.000+00:00,2022-10-21T13:37:53.000+00:00,2022-10-21T15:18:31.000+00:00,2022-10-21T16:09:54.000+00:00,2022-10-21T17:13:12.000+00:00,2022-10-21T17:47:33.000+00:00,2022-10-21T18:24:09.000+00:00
5330,Michael CHALIEZ,FINISHER,SE H,MALE,FR,2022-10-21T06:50:32.000+00:00,2022-10-21T08:35:39.000+00:00,2022-10-21T09:41:17.000+00:00,2022-10-21T11:27:02.000+00:00,2022-10-21T13:34:22.000+00:00,2022-10-21T15:19:50.000+00:00,2022-10-21T16:05:28.000+00:00,2022-10-21T17:14:18.000+00:00,2022-10-21T17:54:39.000+00:00,2022-10-21T18:29:16.000+00:00
5279,Maxime JEANJEAN,FINISHER,SE H,MALE,FR,2022-10-21T06:50:32.000+00:00,2022-10-21T08:35:32.000+00:00,2022-10-21T09:41:20.000+00:00,2022-10-21T11:26:54.000+00:00,2022-10-21T13:29:55.000+00:00,2022-10-21T15:18:03.000+00:00,2022-10-21T16:13:47.000+00:00,2022-10-21T17:14:18.000+00:00,2022-10-21T17:54:37.000+00:00,2022-10-21T18:24:31.000+00:00
5281,Simon RAYNAUD,FINISHER,SE H,MALE,FR,2022-10-21T06:50:34.000+00:00,2022-10-21T08:35:36.000+00:00,2022-10-21T09:41:27.000+00:00,2022-10-21T11:27:07.000+00:00,2022-10-21T13:30:56.000+00:00,2022-10-21T15:19:55.000+00:00,2022-10-21T16:13:55.000+00:00,2022-10-21T17:14:44.000+00:00,2022-10-21T17:54:38.000+00:00,2022-10-21T18:29:07.000+00:00
5121,Sebastien CUEILLE,FINISHER,M1-M2H,MALE,FR,2022-10-21T06:50:35.000+00:00,2022-10-21T08:44:50.000+00:00,2022-10-21T09:55:31.000+00:00,2022-10-21T11:44:52.000+00:00,2022-10-21T13:53:15.000+00:00,2022-10-21T15:22:54.000+00:00,2022-10-21T16:14:16.000+00:00,2022-10-21T17:17:29.000+00:00,2022-10-21T17:48:38.000+00:00,2022-10-21T18:24:52.000+00:00
5126,Caroline JEZEQUEL-COCHET,FINISHER,M1-M2F,FEMALE,FR,2022-10-21T06:50:25.000+00:00,2022-10-21T08:43:33.000+00:00,2022-10-21T09:54:46.000+00:00,2022-10-21T11:43:07.000+00:00,2022-10-21T13:44:13.000+00:00,2022-10-21T15:32:16.000+00:00,2022-10-21T16:23:23.000+00:00,2022-10-21T17:18:06.000+00:00,2022-10-21T17:49:53.000+00:00,2022-10-21T18:25:31.000+00:00
5460,Pierre ROUCH,FINISHER,M3-M4H,MALE,FR,2022-10-21T07:05:10.000+00:00,2022-10-21T09:02:55.000+00:00,2022-10-21T10:10:06.000+00:00,2022-10-21T11:58:36.000+00:00,2022-10-21T13:55:53.000+00:00,2022-10-21T15:34:46.000+00:00,2022-10-21T16:21:57.000+00:00,2022-10-21T17:19:00.000+00:00,2022-10-21T17:54:05.000+00:00,2022-10-21T18:26:06.000+00:00
5473,Benoit ARVEILER,FINISHER,M5-M6H,MALE,FR,2022-10-21T07:05:03.000+00:00,2022-10-21T08:52:17.000+00:00,2022-10-21T09:59:54.000+00:00,2022-10-21T12:01:48.000+00:00,2022-10-21T13:49:11.000+00:00,2022-10-21T15:29:11.000+00:00,2022-10-21T16:21:09.000+00:00,2022-10-21T17:17:23.000+00:00,2022-10-21T17:55:45.000+00:00,2022-10-21T18:26:33.000+00:00
5536,Mathieu LAMBERTIN,FINISHER,SE H,MALE,FR,2022-10-21T07:05:19.000+00:00,2022-10-21T09:07:03.000+00:00,2022-10-21T10:17:20.000+00:00,2022-10-21T12:04:11.000+00:00,2022-10-21T13:54:26.000+00:00,2022-10-21T15:43:15.000+00:00,2022-10-21T16:31:55.000+00:00,2022-10-21T17:29:27.000+00:00,2022-10-21T18:02:21.000+00:00,2022-10-21T18:26:48.000+00:00
5040,Gilles OLIVEIRA,FINISHER,M3-M4H,MALE,FR,2022-10-21T06:50:24.000+00:00,2022-10-21T08:45:19.000+00:00,2022-10-21T09:55:11.000+00:00,2022-10-21T11:41:19.000+00:00,2022-10-21T13:38:05.000+00:00,2022-10-21T15:22:28.000+00:00,2022-10-21T16:15:43.000+00:00,2022-10-21T17:16:35.000+00:00,2022-10-21T17:55:49.000+00:00,2022-10-21T18:27:40.000+00:00
5048,Simon NAUTHONNIER,FINISHER,SE H,MALE,FR,2022-10-21T06:50:18.000+00:00,2022-10-21T08:40:52.000+00:00,2022-10-21T09:44:40.000+00:00,2022-10-21T11:20:16.000+00:00,2022-10-21T13:19:29.000+00:00,2022-10-21T15:13:03.000+00:00,2022-10-21T16:11:37.000+00:00,2022-10-21T17:13:32.000+00:00,2022-10-21T17:52:17.000+00:00,2022-10-21T18:27:47.000+00:00
5236,Julien TREMBLAY,FINISHER,SE H,MALE,FR,2022-10-21T06:50:18.000+00:00,2022-10-21T08:33:53.000+00:00,2022-10-21T09:44:46.000+00:00,2022-10-21T11:30:08.000+00:00,2022-10-21T13:41:49.000+00:00,2022-10-21T15:16:53.000+00:00,2022-10-21T16:11:36.000+00:00,2022-10-21T17:13:31.000+00:00,2022-10-21T17:52:15.000+00:00,2022-10-21T18:27:47.000+00:00
5370,Christofer AUDEBAUD,FINISHER,SE H,MALE,FR,2022-10-21T07:05:22.000+00:00,2022-10-21T08:49:02.000+00:00,2022-10-21T09:51:38.000+00:00,2022-10-21T11:24:09.000+00:00,2022-10-21T13:25:22.000+00:00,2022-10-21T15:13:07.000+00:00,2022-10-21T16:11:38.000+00:00,2022-10-21T17:13:35.000+00:00,2022-10-21T17:52:19.000+00:00,2022-10-21T18:27:48.000+00:00
5225,Laura BREAUX,FINISHER,SE F,FEMALE,FR,2022-10-21T06:50:16.000+00:00,2022-10-21T08:36:53.000+00:00,2022-10-21T09:50:51.000+00:00,2022-10-21T11:38:59.000+00:00,2022-10-21T13:52:38.000+00:00,2022-10-21T15:38:05.000+00:00,2022-10-21T16:24:48.000+00:00,2022-10-21T17:23:32.000+00:00,2022-10-21T17:56:22.000+00:00,2022-10-21T18:30:49.000+00:00
5114,Germain GABORIAU,FINISHER,SE H,MALE,FR,2022-10-21T06:50:22.000+00:00,2022-10-21T08:33:08.000+00:00,2022-10-21T09:44:05.000+00:00,2022-10-21T11:40:05.000+00:00,2022-10-21T14:13:11.000+00:00,2022-10-21T15:43:18.000+00:00,2022-10-21T16:31:21.000+00:00,2022-10-21T17:23:38.000+00:00,2022-10-21T17:56:25.000+00:00,2022-10-21T19:12:22.000+00:00
5059,Larbi SBIK,FINISHER,M3-M4H,MALE,FR,2022-10-21T07:05:03.000+00:00,2022-10-21T09:08:01.000+00:00,2022-10-21T10:16:23.000+00:00,2022-10-21T12:18:00.000+00:00,2022-10-21T14:24:13.000+00:00,2022-10-21T16:01:22.000+00:00,2022-10-21T16:37:56.000+00:00,2022-10-21T17:29:19.000+00:00,2022-10-21T17:59:26.000+00:00,2022-10-21T18:31:54.000+00:00
5247,Bertrand JOURNOUD,FINISHER,M1-M2H,MALE,FR,2022-10-21T06:50:27.000+00:00,2022-10-21T08:31:08.000+00:00,2022-10-21T09:40:28.000+00:00,2022-10-21T11:36:23.000+00:00,2022-10-21T13:34:12.000+00:00,2022-10-21T15:25:19.000+00:00,2022-10-21T16:14:48.000+00:00,2022-10-21T17:23:31.000+00:00,2022-10-21T17:57:49.000+00:00,2022-10-21T18:32:01.000+00:00
5103,Maite ZOZAYA,FINISHER,M3-M4F,FEMALE,FR,2022-10-21T06:50:20.000+00:00,2022-10-21T08:42:16.000+00:00,2022-10-21T09:57:31.000+00:00,2022-10-21T11:44:47.000+00:00,2022-10-21T13:40:37.000+00:00,2022-10-21T15:25:41.000+00:00,2022-10-21T16:15:34.000+00:00,2022-10-21T17:23:30.000+00:00,2022-10-21T17:58:34.000+00:00,2022-10-21T19:47:59.000+00:00
5151,Emmanuel BONVARLET,FINISHER,SE H,MALE,FR,2022-10-21T06:50:37.000+00:00,2022-10-21T08:56:32.000+00:00,2022-10-21T10:14:25.000+00:00,2022-10-21T12:02:04.000+00:00,2022-10-21T14:01:50.000+00:00,2022-10-21T15:39:10.000+00:00,2022-10-21T16:27:40.000+00:00,2022-10-21T17:28:18.000+00:00,2022-10-21T18:00:54.000+00:00,2022-10-21T18:32:14.000+00:00
5424,Gregoire PAJOT,FINISHER,SE H,MALE,FR,2022-10-21T07:05:28.000+00:00,2022-10-21T09:13:09.000+00:00,2022-10-21T10:21:16.000+00:00,2022-10-21T11:57:39.000+00:00,2022-10-21T13:47:06.000+00:00,2022-10-21T15:33:54.000+00:00,2022-10-21T16:24:20.000+00:00,2022-10-21T17:18:24.000+00:00,2022-10-21T17:56:27.000+00:00,2022-10-21T18:43:14.000+00:00
5402,Remy BITEAU,FINISHER,SE H,MALE,FR,2022-10-21T07:05:04.000+00:00,2022-10-21T09:03:01.000+00:00,2022-10-21T10:08:20.000+00:00,2022-10-21T12:07:24.000+00:00,2022-10-21T14:03:13.000+00:00,2022-10-21T15:41:25.000+00:00,2022-10-21T16:33:56.000+00:00,2022-10-21T17:26:40.000+00:00,2022-10-21T17:57:36.000+00:00,2022-10-21T18:34:05.000+00:00
5400,Mickael GUILLAUME,FINISHER,SE H,MALE,FR,2022-10-21T07:05:05.000+00:00,2022-10-21T09:02:59.000+00:00,2022-10-21T10:08:35.000+00:00,2022-10-21T12:09:17.000+00:00,2022-10-21T14:03:13.000+00:00,2022-10-21T15:41:23.000+00:00,2022-10-21T16:33:56.000+00:00,2022-10-21T17:26:44.000+00:00,2022-10-21T17:57:35.000+00:00,2022-10-21T18:34:06.000+00:00
5418,Olivier FINN,FINISHER,M3-M4H,MALE,FR,2022-10-21T07:05:31.000+00:00,2022-10-21T09:03:56.000+00:00,2022-10-21T10:09:22.000+00:00,2022-10-21T11:49:57.000+00:00,2022-10-21T13:51:34.000+00:00,2022-10-21T15:31:43.000+00:00,2022-10-21T16:23:27.000+00:00,2022-10-21T17:25:32.000+00:00,2022-10-21T18:01:43.000+00:00,2022-10-21T18:37:13.000+00:00
5296,Séverine LABAN MELE,FINISHER,M1-M2F,FEMALE,FR,2022-10-21T06:50:19.000+00:00,2022-10-21T08:46:24.000+00:00,2022-10-21T10:03:06.000+00:00,2022-10-21T11:50:42.000+00:00,2022-10-21T14:02:40.000+00:00,2022-10-21T15:36:09.000+00:00,2022-10-21T16:26:16.000+00:00,2022-10-21T17:28:29.000+00:00,2022-10-21T18:07:34.000+00:00,2022-10-21T18:37:24.000+00:00
5294,Thierry GOUANELLE,FINISHER,M3-M4H,MALE,FR,2022-10-21T06:50:20.000+00:00,2022-10-21T08:45:05.000+00:00,2022-10-21T10:03:10.000+00:00,2022-10-21T11:50:40.000+00:00,2022-10-21T14:02:38.000+00:00,2022-10-21T15:36:10.000+00:00,2022-10-21T16:26:17.000+00:00,2022-10-21T17:28:39.000+00:00,2022-10-21T18:07:33.000+00:00,2022-10-21T18:37:25.000+00:00
5097,Maxime FERRANDO,FINISHER,SE H,MALE,FR,2022-10-21T06:50:20.000+00:00,2022-10-21T08:31:15.000+00:00,2022-10-21T09:38:18.000+00:00,2022-10-21T11:17:59.000+00:00,2022-10-21T13:28:49.000+00:00,2022-10-21T15:01:21.000+00:00,2022-10-21T15:50:29.000+00:00,2022-10-21T16:51:02.000+00:00,2022-10-21T17:35:55.000+00:00,2022-10-21T18:37:25.000+00:00
5311,Solene DE MONTAIGNAC,FINISHER,SE F,FEMALE,FR,2022-10-21T07:05:31.000+00:00,2022-10-21T09:08:46.000+00:00,2022-10-21T10:23:47.000+00:00,2022-10-21T12:14:48.000+00:00,2022-10-21T14:23:33.000+00:00,2022-10-21T15:59:27.000+00:00,2022-10-21T16:44:45.000+00:00,2022-10-21T17:40:25.000+00:00,2022-10-21T18:09:06.000+00:00,2022-10-21T18:38:42.000+00:00
5383,Steve MAILLARD,FINISHER,SE H,MALE,FR,2022-10-21T07:05:12.000+00:00,2022-10-21T09:13:01.000+00:00,2022-10-21T10:22:35.000+00:00,2022-10-21T12:20:28.000+00:00,2022-10-21T14:17:52.000+00:00,2022-10-21T15:50:17.000+00:00,2022-10-21T16:37:04.000+00:00,2022-10-21T17:32:34.000+00:00,2022-10-21T18:12:54.000+00:00,2022-10-21T20:26:38.000+00:00
5547,Laurent SERRE,FINISHER,M1-M2H,MALE,FR,2022-10-21T07:05:20.000+00:00,2022-10-21T09:13:34.000+00:00,2022-10-21T10:27:06.000+00:00,2022-10-21T12:20:20.000+00:00,2022-10-21T14:14:10.000+00:00,2022-10-21T16:07:36.000+00:00,2022-10-21T16:48:04.000+00:00,2022-10-21T17:39:27.000+00:00,2022-10-21T18:12:57.000+00:00,2022-10-21T18:38:58.000+00:00
5454,Benjamin BRÉMAUD,FINISHER,SE H,MALE,FR,2022-10-21T07:05:29.000+00:00,2022-10-21T09:16:33.000+00:00,2022-10-21T10:31:40.000+00:00,2022-10-21T12:20:45.000+00:00,2022-10-21T14:18:40.000+00:00,2022-10-21T16:09:40.000+00:00,2022-10-21T16:51:40.000+00:00,2022-10-21T17:46:13.000+00:00,2022-10-21T18:16:30.000+00:00,2022-10-21T18:39:25.000+00:00
5280,Damien FAGES,FINISHER,SE H,MALE,FR,2022-10-21T06:50:21.000+00:00,2022-10-21T08:47:42.000+00:00,2022-10-21T10:00:36.000+00:00,2022-10-21T11:38:50.000+00:00,2022-10-21T13:57:01.000+00:00,2022-10-21T15:36:14.000+00:00,2022-10-21T16:26:36.000+00:00,2022-10-21T17:28:01.000+00:00,2022-10-21T18:10:17.000+00:00,2022-10-21T18:48:41.000+00:00
5249,Matthieu LE BON,FINISHER,SE H,MALE,FR,2022-10-21T06:50:27.000+00:00,2022-10-21T08:33:28.000+00:00,2022-10-21T09:39:11.000+00:00,2022-10-21T11:48:57.000+00:00,2022-10-21T13:44:10.000+00:00,2022-10-21T15:27:34.000+00:00,2022-10-21T16:28:46.000+00:00,2022-10-21T17:28:46.000+00:00,2022-10-21T18:05:57.000+00:00,2022-10-21T18:40:13.000+00:00
5248,Céline LESOURD,FINISHER,SE F,FEMALE,FR,2022-10-21T06:50:27.000+00:00,2022-10-21T08:49:43.000+00:00,2022-10-21T10:08:43.000+00:00,2022-10-21T12:03:20.000+00:00,2022-10-21T14:04:13.000+00:00,2022-10-21T15:42:56.000+00:00,2022-10-21T16:28:47.000+00:00,2022-10-21T17:30:41.000+00:00,2022-10-21T18:06:01.000+00:00,2022-10-21T18:40:13.000+00:00
5379,Christophe SOULIGNAC,FINISHER,M1-M2H,MALE,FR,2022-10-21T07:05:09.000+00:00,2022-10-21T08:57:04.000+00:00,2022-10-21T10:15:23.000+00:00,2022-10-21T12:11:48.000+00:00,2022-10-21T14:12:07.000+00:00,2022-10-21T15:49:02.000+00:00,2022-10-21T16:40:18.000+00:00,2022-10-21T17:43:55.000+00:00,2022-10-21T18:14:13.000+00:00,2022-10-21T18:40:59.000+00:00
5228,Laurent ABRAHAM,FINISHER,M3-M4H,MALE,FR,2022-10-21T07:05:06.000+00:00,2022-10-21T09:03:26.000+00:00,2022-10-21T10:13:46.000+00:00,2022-10-21T11:57:03.000+00:00,2022-10-21T13:53:40.000+00:00,2022-10-21T15:39:20.000+00:00,2022-10-21T16:31:24.000+00:00,2022-10-21T17:33:41.000+00:00,2022-10-21T18:13:55.000+00:00,2022-10-23T10:38:21.000+00:00
5087,Vincent LECARPENTIER,FINISHER,M3-M4H,MALE,FR,2022-10-21T06:50:30.000+00:00,2022-10-21T08:40:47.000+00:00,2022-10-21T09:51:26.000+00:00,2022-10-21T11:52:17.000+00:00,2022-10-21T13:52:39.000+00:00,2022-10-21T15:38:34.000+00:00,2022-10-21T16:27:57.000+00:00,2022-10-21T17:32:30.000+00:00,2022-10-21T18:12:21.000+00:00,2022-10-21T18:45:48.000+00:00
5043,François RICHARD,FINISHER,M3-M4H,MALE,FR,2022-10-21T06:50:23.000+00:00,2022-10-21T08:42:19.000+00:00,2022-10-21T09:57:53.000+00:00,2022-10-21T12:01:26.000+00:00,2022-10-21T14:18:23.000+00:00,2022-10-21T16:08:38.000+00:00,2022-10-21T16:48:15.000+00:00,2022-10-21T17:40:05.000+00:00,2022-10-21T18:17:40.000+00:00,2022-10-21T18:54:12.000+00:00
5593,Mickaël COUILLAUD,FINISHER,M3-M4H,MALE,FR,2022-10-21T07:05:26.000+00:00,2022-10-21T09:15:16.000+00:00,2022-10-21T10:30:13.000+00:00,2022-10-21T12:25:10.000+00:00,2022-10-21T14:23:33.000+00:00,2022-10-21T15:58:24.000+00:00,2022-10-21T16:45:48.000+00:00,2022-10-21T17:44:44.000+00:00,2022-10-21T18:16:33.000+00:00,2022-10-21T18:46:57.000+00:00
5241,Alexandre PLISSON,FINISHER,SE H,MALE,FR,2022-10-21T07:05:14.000+00:00,2022-10-21T09:05:51.000+00:00,2022-10-21T10:09:22.000+00:00,2022-10-21T11:59:11.000+00:00,2022-10-21T14:27:46.000+00:00,2022-10-21T15:57:26.000+00:00,2022-10-21T16:43:08.000+00:00,2022-10-21T17:46:13.000+00:00,2022-10-21T18:22:46.000+00:00,2022-10-21T20:42:55.000+00:00
5205,Matthieu BONNERY,FINISHER,SE H,MALE,FR,2022-10-21T06:50:21.000+00:00,2022-10-21T08:44:35.000+00:00,2022-10-21T09:52:02.000+00:00,2022-10-21T11:37:43.000+00:00,2022-10-21T13:51:56.000+00:00,2022-10-21T15:39:12.000+00:00,2022-10-21T16:27:19.000+00:00,2022-10-21T17:40:14.000+00:00,2022-10-21T18:14:58.000+00:00,2022-10-21T18:47:10.000+00:00
5021,Stella BOZONNET,FINISHER,SE F,FEMALE,FR,2022-10-21T06:50:32.000+00:00,2022-10-21T08:56:20.000+00:00,2022-10-21T10:28:12.000+00:00,2022-10-21T12:17:09.000+00:00,2022-10-21T14:25:46.000+00:00,2022-10-21T15:56:08.000+00:00,2022-10-21T16:41:38.000+00:00,2022-10-21T17:44:37.000+00:00,2022-10-21T18:12:54.000+00:00,2022-10-21T18:47:29.000+00:00
5118,Pierre-Yves LE GAC,FINISHER,M1-M2H,MALE,FR,2022-10-21T06:50:35.000+00:00,2022-10-21T08:52:02.000+00:00,2022-10-21T10:03:47.000+00:00,2022-10-21T11:54:02.000+00:00,2022-10-21T14:00:15.000+00:00,2022-10-21T15:41:22.000+00:00,2022-10-21T16:32:47.000+00:00,2022-10-21T17:35:14.000+00:00,2022-10-21T18:13:03.000+00:00,2022-10-21T18:47:56.000+00:00
5601,Geoffrey BOBINEAU,FINISHER,M1-M2H,MALE,FR,2022-10-21T07:05:34.000+00:00,2022-10-21T09:09:09.000+00:00,2022-10-21T10:18:51.000+00:00,2022-10-21T12:09:42.000+00:00,2022-10-21T14:12:39.000+00:00,2022-10-21T15:51:48.000+00:00,2022-10-21T16:35:39.000+00:00,2022-10-21T17:37:56.000+00:00,2022-10-21T18:14:41.000+00:00,2022-10-21T20:36:37.000+00:00
5600,Filipe ANTUNES,FINISHER,M1-M2H,MALE,FR,2022-10-21T07:05:34.000+00:00,2022-10-21T09:08:57.000+00:00,2022-10-21T10:18:47.000+00:00,2022-10-21T12:09:45.000+00:00,2022-10-21T14:12:56.000+00:00,2022-10-21T15:51:46.000+00:00,2022-10-21T16:39:58.000+00:00,2022-10-21T17:38:03.000+00:00,2022-10-21T18:14:41.000+00:00,2022-10-21T21:10:44.000+00:00
5102,Alexandre MANDIN,FINISHER,SE H,MALE,FR,2022-10-21T06:50:26.000+00:00,2022-10-21T08:36:42.000+00:00,2022-10-21T09:46:47.000+00:00,2022-10-21T11:35:58.000+00:00,2022-10-21T13:46:53.000+00:00,2022-10-21T15:42:15.000+00:00,2022-10-21T16:31:20.000+00:00,2022-10-21T17:33:38.000+00:00,2022-10-21T18:15:21.000+00:00,2022-10-21T18:54:36.000+00:00
5633,Yoann BOSSARD,FINISHER,SE H,MALE,FR,2022-10-21T07:05:19.000+00:00,2022-10-21T08:55:15.000+00:00,2022-10-21T10:00:18.000+00:00,2022-10-21T11:53:08.000+00:00,2022-10-21T14:11:31.000+00:00,2022-10-21T15:47:44.000+00:00,2022-10-21T16:32:02.000+00:00,2022-10-21T17:33:42.000+00:00,2022-10-21T18:15:18.000+00:00,2022-10-21T18:54:10.000+00:00
5554,Alexandre CLERC,FINISHER,M1-M2H,MALE,FR,2022-10-21T07:05:34.000+00:00,2022-10-21T09:07:03.000+00:00,2022-10-21T10:20:01.000+00:00,2022-10-21T12:06:37.000+00:00,2022-10-21T14:04:02.000+00:00,2022-10-21T15:51:02.000+00:00,2022-10-21T16:40:21.000+00:00,2022-10-21T17:44:15.000+00:00,2022-10-21T18:22:44.000+00:00,2022-10-21T18:50:49.000+00:00
5499,Lionel CHAPIRON,FINISHER,M1-M2H,MALE,FR,2022-10-21T07:05:41.000+00:00,2022-10-21T09:24:05.000+00:00,2022-10-21T10:46:48.000+00:00,2022-10-21T12:39:10.000+00:00,2022-10-21T14:51:58.000+00:00,2022-10-21T16:28:20.000+00:00,2022-10-21T17:11:37.000+00:00,2022-10-21T17:59:52.000+00:00,2022-10-21T18:24:35.000+00:00,2022-10-21T18:49:14.000+00:00
5469,Florent LESCARRET,FINISHER,SE H,MALE,FR,2022-10-21T07:05:29.000+00:00,2022-10-21T09:06:39.000+00:00,2022-10-21T10:28:22.000+00:00,2022-10-21T12:16:51.000+00:00,2022-10-21T14:17:11.000+00:00,2022-10-21T15:56:44.000+00:00,2022-10-21T16:46:21.000+00:00,2022-10-21T17:39:16.000+00:00,2022-10-21T18:17:18.000+00:00,2022-10-21T18:49:34.000+00:00
