bib,name,status,category,sex,country,Peyreleau,St Andrée,La Roque,La Salvage,Mas de Bru,Massebiau,Cade,la pouncho,Arrivée
5067,Julien LIVACHE,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:46:36.000+00:00,2023-10-20T09:53:48.000+00:00,2023-10-20T11:04:27.000+00:00,2023-10-20T12:10:28.000+00:00,2023-10-20T12:37:39.000+00:00,2023-10-20T13:15:02.000+00:00,2023-10-20T13:34:05.000+00:00,2023-10-20T13:52:53.000+00:00
5176,Marc LEVADE,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:38:02.000+00:00,2023-10-20T09:47:06.000+00:00,2023-10-20T10:58:59.000+00:00,2023-10-20T12:04:59.000+00:00,2023-10-20T12:33:53.000+00:00,2023-10-20T13:13:17.000+00:00,2023-10-20T13:33:39.000+00:00,2023-10-20T13:52:59.000+00:00
5263,Nicolas BIÉ,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:40:26.000+00:00,2023-10-20T09:51:48.000+00:00,2023-10-20T11:02:48.000+00:00,2023-10-20T12:11:53.000+00:00,2023-10-20T12:41:31.000+00:00,2023-10-20T13:18:11.000+00:00,2023-10-20T13:37:31.000+00:00,2023-10-20T13:56:36.000+00:00
5337,Cédric POUDEROUX,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:37:31.000+00:00,2023-10-20T09:46:58.000+00:00,2023-10-20T10:53:33.000+00:00,2023-10-20T12:03:30.000+00:00,2023-10-20T12:33:26.000+00:00,2023-10-20T13:13:15.000+00:00,2023-10-20T13:34:31.000+00:00,2023-10-20T13:57:12.000+00:00
5232,Laurent LABIT,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:38:22.000+00:00,2023-10-20T09:47:00.000+00:00,2023-10-20T10:59:07.000+00:00,2023-10-20T12:06:23.000+00:00,2023-10-20T12:35:29.000+00:00,2023-10-20T13:16:52.000+00:00,2023-10-20T13:39:19.000+00:00,2023-10-20T14:24:34.000+00:00
5116,Jean HARNIE,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:33:25.000+00:00,2023-10-20T09:41:09.000+00:00,2023-10-20T10:51:23.000+00:00,2023-10-20T12:01:52.000+00:00,2023-10-20T12:33:37.000+00:00,2023-10-20T13:21:06.000+00:00,2023-10-20T13:41:59.000+00:00,2023-10-20T14:02:11.000+00:00
5093,William LEFOYE,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:42:40.000+00:00,2023-10-20T09:53:28.000+00:00,2023-10-20T11:05:35.000+00:00,2023-10-20T12:14:19.000+00:00,2023-10-20T12:46:41.000+00:00,2023-10-20T13:25:45.000+00:00,2023-10-20T13:45:16.000+00:00,2023-10-20T15:01:52.000+00:00
5124,Hugo CARASSUS,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:46:23.000+00:00,2023-10-20T09:57:53.000+00:00,2023-10-20T11:10:44.000+00:00,2023-10-20T12:19:09.000+00:00,2023-10-20T12:48:28.000+00:00,2023-10-20T13:26:37.000+00:00,2023-10-20T13:45:56.000+00:00,2023-10-20T14:04:36.000+00:00
5320,Jean-Philippe LABBE,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:45:26.000+00:00,2023-10-20T09:57:31.000+00:00,2023-10-20T11:08:14.000+00:00,2023-10-20T12:14:36.000+00:00,2023-10-20T12:44:21.000+00:00,2023-10-20T13:24:10.000+00:00,2023-10-20T13:45:49.000+00:00,2023-10-20T14:06:49.000+00:00
5220,Luc GIROUX,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:42:54.000+00:00,2023-10-20T09:54:17.000+00:00,2023-10-20T11:10:39.000+00:00,2023-10-20T12:23:05.000+00:00,2023-10-20T12:50:21.000+00:00,2023-10-20T13:28:00.000+00:00,2023-10-20T13:48:23.000+00:00,2023-10-20T14:07:52.000+00:00
5123,Jérémy EDYNAK,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:42:13.000+00:00,2023-10-20T09:57:37.000+00:00,2023-10-20T11:08:18.000+00:00,2023-10-20T12:19:37.000+00:00,2023-10-20T12:50:00.000+00:00,2023-10-20T13:30:18.000+00:00,2023-10-20T13:52:10.000+00:00,2023-10-20T16:01:07.000+00:00
5163,Victor LEROY,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:36:23.000+00:00,2023-10-20T09:47:04.000+00:00,2023-10-20T11:09:32.000+00:00,2023-10-20T12:25:17.000+00:00,2023-10-20T12:56:50.000+00:00,2023-10-20T13:34:05.000+00:00,2023-10-20T13:57:15.000+00:00,2023-10-20T14:18:33.000+00:00
5231,Beatrice VEZINET,FINISHER,M1-M2F,FEMALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:48:16.000+00:00,2023-10-20T10:04:05.000+00:00,2023-10-20T11:19:18.000+00:00,2023-10-20T12:26:13.000+00:00,2023-10-20T12:58:04.000+00:00,2023-10-20T13:39:56.000+00:00,2023-10-20T14:00:04.000+00:00,2023-10-20T14:22:52.000+00:00
5156,Ugo PETRUZZI,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:38:02.000+00:00,2023-10-20T09:48:52.000+00:00,2023-10-20T11:03:32.000+00:00,2023-10-20T12:17:48.000+00:00,2023-10-20T12:56:02.000+00:00,2023-10-20T13:39:23.000+00:00,2023-10-20T14:03:39.000+00:00,2023-10-20T14:34:09.000+00:00
5346,Anthony TOULZE,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:38:44.000+00:00,2023-10-20T09:53:27.000+00:00,2023-10-20T11:13:09.000+00:00,2023-10-20T12:27:49.000+00:00,2023-10-20T12:58:41.000+00:00,2023-10-20T13:40:29.000+00:00,2023-10-20T14:04:44.000+00:00,2023-10-20T14:25:26.000+00:00
5327,Alexandre SABATHÉ,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:42:52.000+00:00,2023-10-20T09:54:31.000+00:00,2023-10-20T11:13:14.000+00:00,2023-10-20T12:29:02.000+00:00,2023-10-20T12:59:34.000+00:00,2023-10-20T13:42:07.000+00:00,2023-10-20T14:04:57.000+00:00,2023-10-20T14:25:37.000+00:00
5044,Cyril FORESTIER,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:56:51.000+00:00,2023-10-20T10:11:41.000+00:00,2023-10-20T11:26:10.000+00:00,2023-10-20T12:31:45.000+00:00,2023-10-20T13:03:16.000+00:00,2023-10-20T13:45:28.000+00:00,2023-10-20T14:05:25.000+00:00,2023-10-20T14:37:18.000+00:00
5187,Nicolas MANCEAU,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:43:54.000+00:00,2023-10-20T09:57:38.000+00:00,2023-10-20T11:15:40.000+00:00,2023-10-20T12:30:24.000+00:00,2023-10-20T13:01:41.000+00:00,2023-10-20T13:46:42.000+00:00,2023-10-20T14:08:49.000+00:00,2023-10-20T14:28:34.000+00:00
5333,Flavie BRUYNEEL,FINISHER,S-M0F,FEMALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:51:18.000+00:00,2023-10-20T10:06:30.000+00:00,2023-10-20T11:24:07.000+00:00,2023-10-20T12:33:18.000+00:00,2023-10-20T13:04:12.000+00:00,2023-10-20T13:46:39.000+00:00,2023-10-20T14:08:08.000+00:00,2023-10-20T14:35:18.000+00:00
5194,Martial RIVES,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:43:25.000+00:00,2023-10-20T09:54:00.000+00:00,2023-10-20T11:10:40.000+00:00,2023-10-20T12:29:29.000+00:00,2023-10-20T12:59:35.000+00:00,2023-10-20T13:45:51.000+00:00,2023-10-20T14:08:45.000+00:00,2023-10-20T14:29:36.000+00:00
5295,Jeremy MAGNAVAL,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:38:33.000+00:00,2023-10-20T09:49:11.000+00:00,2023-10-20T11:04:55.000+00:00,2023-10-20T12:21:27.000+00:00,2023-10-20T12:57:33.000+00:00,2023-10-20T13:37:02.000+00:00,2023-10-20T14:03:15.000+00:00,2023-10-20T14:35:42.000+00:00
5054,Thomas DUBOIS,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:47:43.000+00:00,2023-10-20T09:57:54.000+00:00,2023-10-20T11:17:20.000+00:00,2023-10-20T12:31:39.000+00:00,2023-10-20T13:02:05.000+00:00,2023-10-20T13:43:35.000+00:00,2023-10-20T14:07:20.000+00:00,2023-10-20T14:31:06.000+00:00
5347,Thibaut BOISROUX,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:44:53.000+00:00,2023-10-20T09:58:26.000+00:00,2023-10-20T11:18:12.000+00:00,2023-10-20T12:35:07.000+00:00,2023-10-20T13:05:16.000+00:00,2023-10-20T13:47:53.000+00:00,2023-10-20T14:09:14.000+00:00,2023-10-20T14:59:29.000+00:00
5155,Louis LEGENDRE,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:48:21.000+00:00,2023-10-20T10:02:52.000+00:00,2023-10-20T11:19:05.000+00:00,2023-10-20T12:33:02.000+00:00,2023-10-20T13:04:23.000+00:00,2023-10-20T13:48:33.000+00:00,2023-10-20T14:12:07.000+00:00,2023-10-20T14:41:46.000+00:00
5286,Julien PAUL,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:48:31.000+00:00,2023-10-20T10:02:08.000+00:00,2023-10-20T11:18:20.000+00:00,2023-10-20T12:26:33.000+00:00,2023-10-20T12:59:35.000+00:00,2023-10-20T13:44:00.000+00:00,2023-10-20T14:12:00.000+00:00,2023-10-20T14:36:06.000+00:00
5251,Gael GUEGAN,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:49:54.000+00:00,2023-10-20T10:02:42.000+00:00,2023-10-20T11:21:53.000+00:00,2023-10-20T12:36:58.000+00:00,2023-10-20T13:08:11.000+00:00,2023-10-20T13:54:16.000+00:00,2023-10-20T14:16:09.000+00:00,2023-10-20T15:34:44.000+00:00
5345,Jérôme RESSEGUIER,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:59:53.000+00:00,2023-10-20T10:20:29.000+00:00,2023-10-20T11:36:11.000+00:00,2023-10-20T12:47:13.000+00:00,2023-10-20T13:17:56.000+00:00,2023-10-20T13:55:16.000+00:00,2023-10-20T14:16:42.000+00:00,2023-10-20T14:37:23.000+00:00
5348,David CASTAGNE,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:40:50.000+00:00,2023-10-20T09:54:10.000+00:00,2023-10-20T11:13:16.000+00:00,2023-10-20T12:35:14.000+00:00,2023-10-20T13:08:30.000+00:00,2023-10-20T13:51:37.000+00:00,2023-10-20T14:16:51.000+00:00,2023-10-20T14:38:20.000+00:00
5189,Jérôme LETOURNEUR,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:45:27.000+00:00,2023-10-20T09:57:39.000+00:00,2023-10-20T11:15:50.000+00:00,2023-10-20T12:32:08.000+00:00,2023-10-20T13:04:07.000+00:00,2023-10-20T13:48:04.000+00:00,2023-10-20T14:13:06.000+00:00,2023-10-20T14:38:46.000+00:00
5131,Flavien DARTHOUT,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:49:10.000+00:00,2023-10-20T10:12:52.000+00:00,2023-10-20T11:27:31.000+00:00,2023-10-20T12:51:41.000+00:00,2023-10-20T13:20:11.000+00:00,2023-10-20T14:00:58.000+00:00,2023-10-20T14:20:07.000+00:00,2023-10-20T14:40:18.000+00:00
5516,Maxime BABARIT,FINISHER,S-M0H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:00:08.000+00:00,2023-10-20T10:09:45.000+00:00,2023-10-20T11:22:52.000+00:00,2023-10-20T12:41:13.000+00:00,2023-10-20T13:14:34.000+00:00,2023-10-20T13:54:24.000+00:00,2023-10-20T14:19:29.000+00:00,2023-10-20T14:41:49.000+00:00
5193,Lisa GREMAUD,FINISHER,S-M0F,FEMALE,CH,2023-10-20T06:50:38.000+00:00,2023-10-20T08:51:16.000+00:00,2023-10-20T10:02:47.000+00:00,2023-10-20T11:19:17.000+00:00,2023-10-20T12:34:38.000+00:00,2023-10-20T13:10:16.000+00:00,2023-10-20T14:00:02.000+00:00,2023-10-20T14:22:01.000+00:00,2023-10-20T14:49:03.000+00:00
5135,Peio BERROGAIN,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:49:31.000+00:00,2023-10-20T10:08:09.000+00:00,2023-10-20T11:30:46.000+00:00,2023-10-20T12:45:23.000+00:00,2023-10-20T13:17:30.000+00:00,2023-10-20T13:59:57.000+00:00,2023-10-20T14:20:46.000+00:00,2023-10-20T14:43:13.000+00:00
5556,Luc-Toan NGUYEN-DUONG,FINISHER,M3-M4H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:40:27.000+00:00,2023-10-20T09:54:39.000+00:00,2023-10-20T11:17:16.000+00:00,2023-10-20T12:35:44.000+00:00,2023-10-20T13:07:53.000+00:00,2023-10-20T13:51:56.000+00:00,2023-10-20T14:21:54.000+00:00,2023-10-20T17:19:42.000+00:00
5117,Guillaume MORIEULT,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:46:35.000+00:00,2023-10-20T10:02:06.000+00:00,2023-10-20T11:20:05.000+00:00,2023-10-20T12:35:08.000+00:00,2023-10-20T13:09:54.000+00:00,2023-10-20T14:00:23.000+00:00,2023-10-20T14:24:23.000+00:00,2023-10-20T14:48:07.000+00:00
5230,Ludovic BUEB,FINISHER,M3-M4H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:45:27.000+00:00,2023-10-20T09:58:52.000+00:00,2023-10-20T11:19:19.000+00:00,2023-10-20T12:37:14.000+00:00,2023-10-20T13:11:01.000+00:00,2023-10-20T13:59:06.000+00:00,2023-10-20T14:23:55.000+00:00,2023-10-20T14:51:23.000+00:00
5138,Quentin DE PONCHEVILLE,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:43:27.000+00:00,2023-10-20T09:54:21.000+00:00,2023-10-20T11:11:13.000+00:00,2023-10-20T12:33:21.000+00:00,2023-10-20T13:05:47.000+00:00,2023-10-20T13:59:19.000+00:00,2023-10-20T14:30:48.000+00:00,2023-10-20T14:53:48.000+00:00
5097,Julie DUBOIS,FINISHER,S-M0F,FEMALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:55:17.000+00:00,2023-10-20T10:11:41.000+00:00,2023-10-20T11:36:42.000+00:00,2023-10-20T12:53:07.000+00:00,2023-10-20T13:24:28.000+00:00,2023-10-20T14:08:52.000+00:00,2023-10-20T14:32:12.000+00:00,2023-10-20T15:01:49.000+00:00
5110,Kenny BRISY,FINISHER,S-M0H,MALE,BE,2023-10-20T06:50:38.000+00:00,2023-10-20T08:42:49.000+00:00,2023-10-20T09:56:44.000+00:00,2023-10-20T11:21:48.000+00:00,2023-10-20T12:41:13.000+00:00,2023-10-20T13:16:54.000+00:00,2023-10-20T14:05:12.000+00:00,2023-10-20T14:33:08.000+00:00,2023-10-20T14:57:01.000+00:00
5076,Gaïd JEZEGOU,FINISHER,S-M0F,FEMALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:01:21.000+00:00,2023-10-20T10:21:25.000+00:00,2023-10-20T11:38:29.000+00:00,2023-10-20T12:53:31.000+00:00,2023-10-20T13:29:32.000+00:00,2023-10-20T14:13:16.000+00:00,2023-10-20T14:35:36.000+00:00,2023-10-20T15:05:16.000+00:00
5321,Anthony JOUBERT,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:50:44.000+00:00,2023-10-20T10:06:20.000+00:00,2023-10-20T11:28:29.000+00:00,2023-10-20T12:48:25.000+00:00,2023-10-20T13:26:40.000+00:00,2023-10-20T14:11:08.000+00:00,2023-10-20T14:38:06.000+00:00,2023-10-20T15:06:34.000+00:00
5290,Remi SABATIER,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:52:52.000+00:00,2023-10-20T10:13:19.000+00:00,2023-10-20T11:37:15.000+00:00,2023-10-20T12:59:53.000+00:00,2023-10-20T13:35:35.000+00:00,2023-10-20T14:19:07.000+00:00,2023-10-20T14:42:00.000+00:00,2023-10-20T15:12:32.000+00:00
5288,Samuel MAMET,FINISHER,M3-M4H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:54:09.000+00:00,2023-10-20T10:10:51.000+00:00,2023-10-20T11:31:46.000+00:00,2023-10-20T12:47:02.000+00:00,2023-10-20T13:20:44.000+00:00,2023-10-20T14:08:30.000+00:00,2023-10-20T14:39:24.000+00:00,2023-10-20T17:05:49.000+00:00
5319,Thomas BECAUD,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:48:14.000+00:00,2023-10-20T10:06:22.000+00:00,2023-10-20T11:30:28.000+00:00,2023-10-20T12:53:17.000+00:00,2023-10-20T13:29:38.000+00:00,2023-10-20T14:16:48.000+00:00,2023-10-20T14:42:15.000+00:00,2023-10-20T15:08:54.000+00:00
5165,David BERGEYRE,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:51:15.000+00:00,2023-10-20T10:11:57.000+00:00,2023-10-20T11:38:27.000+00:00,2023-10-20T13:01:09.000+00:00,2023-10-20T13:37:20.000+00:00,2023-10-20T14:21:23.000+00:00,2023-10-20T14:45:57.000+00:00,2023-10-20T15:09:46.000+00:00
5615,Frédéric DELAUNAY,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:51:30.000+00:00,2023-10-20T10:13:40.000+00:00,2023-10-20T11:44:33.000+00:00,2023-10-20T13:06:21.000+00:00,2023-10-20T13:38:02.000+00:00,2023-10-20T14:20:14.000+00:00,2023-10-20T14:42:48.000+00:00,2023-10-20T15:09:46.000+00:00
5217,Laetitia JORET,FINISHER,M1-M2F,FEMALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:04:17.000+00:00,2023-10-20T10:29:54.000+00:00,2023-10-20T11:51:15.000+00:00,2023-10-20T13:08:58.000+00:00,2023-10-20T13:42:25.000+00:00,2023-10-20T14:26:09.000+00:00,2023-10-20T14:50:01.000+00:00,2023-10-20T15:11:51.000+00:00
5063,Remi COMBAL,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:43:26.000+00:00,2023-10-20T10:02:00.000+00:00,2023-10-20T11:29:20.000+00:00,2023-10-20T13:00:24.000+00:00,2023-10-20T13:34:45.000+00:00,2023-10-20T14:22:17.000+00:00,2023-10-20T14:54:16.000+00:00,2023-10-20T15:12:23.000+00:00
5098,Angélique SCIPILLITI,FINISHER,S-M0F,FEMALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:59:58.000+00:00,2023-10-20T10:24:14.000+00:00,2023-10-20T11:45:01.000+00:00,2023-10-20T12:59:01.000+00:00,2023-10-20T13:33:14.000+00:00,2023-10-20T14:20:12.000+00:00,2023-10-20T14:44:05.000+00:00,2023-10-20T15:12:40.000+00:00
5237,Mickael BRIAND,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:51:11.000+00:00,2023-10-20T10:09:58.000+00:00,2023-10-20T11:31:03.000+00:00,2023-10-20T12:51:22.000+00:00,2023-10-20T13:29:07.000+00:00,2023-10-20T14:15:48.000+00:00,2023-10-20T14:43:52.000+00:00,2023-10-20T15:16:55.000+00:00
5056,Gilles LAURET,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:52:59.000+00:00,2023-10-20T10:13:41.000+00:00,2023-10-20T11:38:28.000+00:00,2023-10-20T13:04:09.000+00:00,2023-10-20T13:40:39.000+00:00,2023-10-20T14:26:05.000+00:00,2023-10-20T14:54:57.000+00:00,2023-10-20T15:17:52.000+00:00
5216,Antoine SOULAGES,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:02:07.000+00:00,2023-10-20T10:24:42.000+00:00,2023-10-20T11:46:30.000+00:00,2023-10-20T13:07:06.000+00:00,2023-10-20T13:41:57.000+00:00,2023-10-20T14:26:05.000+00:00,2023-10-20T14:52:22.000+00:00,2023-10-20T15:19:36.000+00:00
5256,Julien FOUIN,FINISHER,M3-M4H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:53:04.000+00:00,2023-10-20T10:15:15.000+00:00,2023-10-20T11:43:42.000+00:00,2023-10-20T13:05:55.000+00:00,2023-10-20T13:40:40.000+00:00,2023-10-20T14:28:05.000+00:00,2023-10-20T14:55:50.000+00:00,2023-10-20T15:21:13.000+00:00
5219,Juventin LÊ,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:50:00.000+00:00,2023-10-20T10:09:27.000+00:00,2023-10-20T11:36:10.000+00:00,2023-10-20T13:03:04.000+00:00,2023-10-20T13:39:46.000+00:00,2023-10-20T14:27:27.000+00:00,2023-10-20T14:59:14.000+00:00,2023-10-20T15:21:43.000+00:00
5134,Benoit ANGUENOT,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:52:41.000+00:00,2023-10-20T10:11:10.000+00:00,2023-10-20T11:34:31.000+00:00,2023-10-20T12:57:59.000+00:00,2023-10-20T13:33:58.000+00:00,2023-10-20T14:20:03.000+00:00,2023-10-20T14:49:35.000+00:00,2023-10-20T15:22:04.000+00:00
5060,Julien GLOANEC,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:37:40.000+00:00,2023-10-20T09:47:53.000+00:00,2023-10-20T11:46:12.000+00:00,2023-10-20T13:06:17.000+00:00,2023-10-20T13:36:52.000+00:00,2023-10-20T14:28:05.000+00:00,2023-10-20T15:01:49.000+00:00,2023-10-20T15:24:13.000+00:00
5258,Sylvain LE COZ,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:50:53.000+00:00,2023-10-20T10:12:55.000+00:00,2023-10-20T11:40:55.000+00:00,2023-10-20T13:10:25.000+00:00,2023-10-20T13:42:32.000+00:00,2023-10-20T14:36:57.000+00:00,2023-10-20T15:05:02.000+00:00,2023-10-20T15:29:19.000+00:00
5058,Sylvain KRIER,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:49:31.000+00:00,2023-10-20T10:12:46.000+00:00,2023-10-20T11:38:06.000+00:00,2023-10-20T13:00:21.000+00:00,2023-10-20T13:37:57.000+00:00,2023-10-20T14:28:32.000+00:00,2023-10-20T15:00:22.000+00:00,2023-10-20T15:30:03.000+00:00
5021,Loïc LE MEUR,FINISHER,M3-M4H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:06:03.000+00:00,2023-10-20T10:30:38.000+00:00,2023-10-20T11:59:53.000+00:00,2023-10-20T13:24:02.000+00:00,2023-10-20T13:57:17.000+00:00,2023-10-20T14:42:09.000+00:00,2023-10-20T15:07:56.000+00:00,2023-10-20T16:00:14.000+00:00
5235,Lea AQUILA,FINISHER,S-M0F,FEMALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:04:43.000+00:00,2023-10-20T10:27:57.000+00:00,2023-10-20T11:52:44.000+00:00,2023-10-20T13:13:49.000+00:00,2023-10-20T13:47:48.000+00:00,2023-10-20T14:35:06.000+00:00,2023-10-20T15:03:33.000+00:00,2023-10-20T15:31:08.000+00:00
5660,Alexandre LUCAS,FINISHER,M1-M2H,MALE,FR,2023-10-20T07:05:38.000+00:00,2023-10-20T09:15:08.000+00:00,2023-10-20T10:36:26.000+00:00,2023-10-20T12:02:42.000+00:00,2023-10-20T13:27:10.000+00:00,2023-10-20T13:57:16.000+00:00,2023-10-20T14:43:52.000+00:00,2023-10-20T15:10:13.000+00:00,2023-10-20T15:37:11.000+00:00
5107,Emma BATAILLE,FINISHER,S-M0F,FEMALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:55:18.000+00:00,2023-10-20T10:19:25.000+00:00,2023-10-20T11:46:43.000+00:00,2023-10-20T13:13:40.000+00:00,2023-10-20T13:50:31.000+00:00,2023-10-20T14:39:35.000+00:00,2023-10-20T15:07:37.000+00:00,2023-10-20T16:03:59.000+00:00
5150,Simon LOIRAT,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:55:23.000+00:00,2023-10-20T10:20:54.000+00:00,2023-10-20T11:46:46.000+00:00,2023-10-20T13:11:28.000+00:00,2023-10-20T13:47:14.000+00:00,2023-10-20T14:36:44.000+00:00,2023-10-20T15:04:39.000+00:00,2023-10-20T16:03:54.000+00:00
5334,Jérôme BONNEAU,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:52:51.000+00:00,2023-10-20T10:18:30.000+00:00,2023-10-20T11:47:04.000+00:00,2023-10-20T13:16:44.000+00:00,2023-10-20T13:51:37.000+00:00,2023-10-20T14:39:14.000+00:00,2023-10-20T15:06:38.000+00:00,2023-10-20T15:33:14.000+00:00
5343,Guillaume SERUS,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:52:41.000+00:00,2023-10-20T10:26:45.000+00:00,2023-10-20T11:57:39.000+00:00,2023-10-20T13:27:46.000+00:00,2023-10-20T14:03:03.000+00:00,2023-10-20T14:48:38.000+00:00,2023-10-20T15:10:20.000+00:00,2023-10-20T15:39:03.000+00:00
5114,Quentin HERVIER,FINISHER,S-M0H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T08:51:59.000+00:00,2023-10-20T10:15:16.000+00:00,2023-10-20T11:48:52.000+00:00,2023-10-20T13:18:17.000+00:00,2023-10-20T13:51:40.000+00:00,2023-10-20T14:45:29.000+00:00,2023-10-20T15:12:25.000+00:00,2023-10-20T15:36:24.000+00:00
5048,Yvan GREMAUD,FINISHER,M3-M4H,MALE,CH,2023-10-20T06:50:38.000+00:00,2023-10-20T08:55:30.000+00:00,2023-10-20T10:17:57.000+00:00,2023-10-20T11:45:00.000+00:00,2023-10-20T13:10:21.000+00:00,2023-10-20T13:49:47.000+00:00,2023-10-20T14:40:56.000+00:00,2023-10-20T15:10:10.000+00:00,2023-10-20T15:36:39.000+00:00
5118,Mickaël MASSARD,FINISHER,M1-M2H,MALE,FR,2023-10-20T06:50:38.000+00:00,2023-10-20T09:00:53.000+00:00,2023-10-20T10:28:23.000+00:00,2023-10-20T11:55:40.000+00:00,2023-10-20T13:19:52.000+00:00,2023-10-20T13:55:49.000+00:00,2023-10-20T14:40:57.000+00:00,2023-10-20T15:10:11.000+00:00,2023-10-20T15:36:41.000+00:00
