bib,name,status,category,sex,country,Hell-Bourg,Merles,Sen. Scout,Aurère,Deux Bras,Dos d'Ane,Ratinaud,Possession,Chaloupe,Colorado,St Denis
3557,Stephen LE FUR,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:31:39.000+04:00,2024-10-18T05:05:37.000+04:00,2024-10-18T06:58:46.000+04:00,2024-10-18T08:36:48.000+04:00,2024-10-18T11:00:28.000+04:00,2024-10-18T11:44:20.000+04:00,2024-10-18T13:54:10.000+04:00,2024-10-18T16:33:57.000+04:00,2024-10-18T19:30:32.000+04:00,2024-10-18T21:20:28.000+04:00
3524,Reyhana OMARJEE,FINISHER,M1 F,FEMALE,RE,2024-10-18T01:09:53.000+04:00,2024-10-18T05:22:59.000+04:00,2024-10-18T05:54:07.000+04:00,2024-10-18T07:52:19.000+04:00,2024-10-18T09:24:48.000+04:00,2024-10-18T11:32:45.000+04:00,2024-10-18T12:09:01.000+04:00,2024-10-18T14:12:31.000+04:00,2024-10-18T16:21:36.000+04:00,2024-10-18T19:21:12.000+04:00,2024-10-18T21:20:31.000+04:00
3646,Olivier MOUNOURY,FINISHER,M3 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T05:08:38.000+04:00,2024-10-18T05:48:55.000+04:00,2024-10-18T07:51:57.000+04:00,2024-10-18T09:19:22.000+04:00,2024-10-18T11:48:00.000+04:00,2024-10-18T12:21:53.000+04:00,2024-10-18T14:30:14.000+04:00,2024-10-18T16:30:32.000+04:00,2024-10-18T19:26:58.000+04:00,2024-10-18T21:20:32.000+04:00
3325,Marheylia HUET,FINISHER,M2 F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:53:21.000+04:00,2024-10-18T05:25:01.000+04:00,2024-10-18T07:19:17.000+04:00,2024-10-18T08:43:51.000+04:00,2024-10-18T10:46:43.000+04:00,2024-10-18T11:31:37.000+04:00,2024-10-18T13:41:36.000+04:00,2024-10-18T16:34:58.000+04:00,2024-10-18T19:30:09.000+04:00,2024-10-18T21:20:36.000+04:00
4175,Jennyfer YONG-SANG,FINISHER,M0 F,FEMALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:12:34.000+04:00,2024-10-18T04:38:15.000+04:00,2024-10-18T06:17:33.000+04:00,2024-10-18T07:28:14.000+04:00,2024-10-18T09:20:41.000+04:00,2024-10-18T09:56:37.000+04:00,2024-10-18T12:26:21.000+04:00,2024-10-18T14:54:40.000+04:00,2024-10-18T18:50:45.000+04:00,2024-10-18T21:21:03.000+04:00
3810,Lucile ROUAIX,FINISHER,SE F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T05:18:22.000+04:00,2024-10-18T05:54:29.000+04:00,2024-10-18T07:52:33.000+04:00,2024-10-18T09:32:07.000+04:00,2024-10-18T11:52:38.000+04:00,2024-10-18T12:30:01.000+04:00,2024-10-18T14:56:00.000+04:00,2024-10-18T16:51:49.000+04:00,2024-10-18T19:35:39.000+04:00,2024-10-18T21:21:00.000+04:00
4321,Manon ANDRÉ,FINISHER,SE F,FEMALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:37:41.000+04:00,2024-10-18T05:15:48.000+04:00,2024-10-18T07:19:25.000+04:00,2024-10-18T08:49:03.000+04:00,2024-10-18T11:03:40.000+04:00,2024-10-18T11:41:39.000+04:00,2024-10-18T14:12:39.000+04:00,2024-10-18T16:17:56.000+04:00,2024-10-18T19:27:01.000+04:00,2024-10-18T21:21:01.000+04:00
3735,Noel Dominique VINCENT,FINISHER,M4 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T05:13:23.000+04:00,2024-10-18T05:47:41.000+04:00,2024-10-18T07:52:00.000+04:00,2024-10-18T09:23:11.000+04:00,2024-10-18T11:58:10.000+04:00,2024-10-18T12:25:01.000+04:00,2024-10-18T14:30:50.000+04:00,2024-10-18T16:31:45.000+04:00,2024-10-18T19:26:53.000+04:00,2024-10-18T21:21:02.000+04:00
3222,Laetitia SEBAS,FINISHER,M1 F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:58:25.000+04:00,2024-10-18T05:26:47.000+04:00,2024-10-18T07:25:27.000+04:00,2024-10-18T08:52:45.000+04:00,2024-10-18T11:06:09.000+04:00,2024-10-18T11:44:18.000+04:00,2024-10-18T14:10:17.000+04:00,2024-10-18T16:17:29.000+04:00,2024-10-18T19:20:48.000+04:00,2024-10-18T21:21:09.000+04:00
3389,Yann LE GLAS,FINISHER,M1 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:11:14.000+04:00,2024-10-18T04:40:59.000+04:00,2024-10-18T06:31:26.000+04:00,2024-10-18T08:05:56.000+04:00,2024-10-18T10:32:57.000+04:00,2024-10-18T11:06:20.000+04:00,2024-10-18T13:40:03.000+04:00,2024-10-18T16:22:19.000+04:00,2024-10-18T19:20:50.000+04:00,2024-10-18T21:21:20.000+04:00
4024,Marie Line VANJY,FINISHER,M3 F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T05:18:36.000+04:00,2024-10-18T05:49:47.000+04:00,2024-10-18T07:57:25.000+04:00,2024-10-18T09:23:51.000+04:00,2024-10-18T11:38:46.000+04:00,2024-10-18T12:17:46.000+04:00,2024-10-18T14:31:16.000+04:00,2024-10-18T16:30:44.000+04:00,2024-10-18T19:32:52.000+04:00,2024-10-18T21:21:40.000+04:00
3109,Alexy LAURIOL,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:33:32.000+04:00,2024-10-18T04:57:25.000+04:00,2024-10-18T06:43:27.000+04:00,2024-10-18T08:15:44.000+04:00,2024-10-18T10:07:41.000+04:00,2024-10-18T10:43:02.000+04:00,2024-10-18T12:58:15.000+04:00,2024-10-18T15:23:10.000+04:00,2024-10-18T19:22:35.000+04:00,2024-10-18T21:21:45.000+04:00
3273,Justine MOITEL,FINISHER,SE F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T05:04:49.000+04:00,2024-10-18T05:34:29.000+04:00,2024-10-18T07:31:05.000+04:00,2024-10-18T09:02:57.000+04:00,2024-10-18T11:09:20.000+04:00,2024-10-18T11:50:02.000+04:00,2024-10-18T13:53:51.000+04:00,2024-10-18T16:12:14.000+04:00,2024-10-18T19:17:26.000+04:00,2024-10-18T21:21:52.000+04:00
4136,Benoit LABOUS,FINISHER,M0 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T05:01:36.000+04:00,2024-10-18T05:38:12.000+04:00,2024-10-18T07:29:21.000+04:00,2024-10-18T08:56:47.000+04:00,2024-10-18T11:13:13.000+04:00,2024-10-18T11:51:01.000+04:00,2024-10-18T13:57:23.000+04:00,2024-10-18T16:25:37.000+04:00,2024-10-18T19:18:43.000+04:00,2024-10-18T21:22:05.000+04:00
3312,Vincent CZABAN,FINISHER,M2 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:51:51.000+04:00,2024-10-18T05:18:35.000+04:00,2024-10-18T07:16:17.000+04:00,2024-10-18T08:56:39.000+04:00,2024-10-18T11:41:10.000+04:00,2024-10-18T12:17:32.000+04:00,2024-10-18T14:35:39.000+04:00,2024-10-18T16:45:54.000+04:00,2024-10-18T19:33:06.000+04:00,2024-10-18T21:22:21.000+04:00
4147,Pascal DEGOURNAY,FINISHER,M5 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:51:54.000+04:00,2024-10-18T05:18:35.000+04:00,2024-10-18T07:16:14.000+04:00,2024-10-18T08:56:44.000+04:00,2024-10-18T11:41:04.000+04:00,2024-10-18T12:17:22.000+04:00,2024-10-18T14:35:34.000+04:00,2024-10-18T16:45:51.000+04:00,2024-10-18T19:32:42.000+04:00,2024-10-18T21:22:20.000+04:00
4497,Constant GUILLOT,FINISHER,SE H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T05:05:35.000+04:00,2024-10-18T05:34:22.000+04:00,2024-10-18T07:29:19.000+04:00,2024-10-18T08:56:34.000+04:00,2024-10-18T11:01:32.000+04:00,2024-10-18T11:37:34.000+04:00,2024-10-18T13:47:30.000+04:00,2024-10-18T16:28:44.000+04:00,2024-10-18T19:09:57.000+04:00,2024-10-18T21:22:32.000+04:00
4135,Thomas TANGAPRIGANIN,FINISHER,SE H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:14:42.000+04:00,2024-10-18T04:44:11.000+04:00,2024-10-18T06:33:27.000+04:00,2024-10-18T08:03:39.000+04:00,2024-10-18T10:22:51.000+04:00,2024-10-18T10:58:32.000+04:00,2024-10-18T13:12:35.000+04:00,2024-10-18T15:30:48.000+04:00,2024-10-18T18:47:45.000+04:00,2024-10-18T21:22:34.000+04:00
3927,Alex PICAULT,FINISHER,SE H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T05:06:08.000+04:00,2024-10-18T05:42:07.000+04:00,2024-10-18T07:32:37.000+04:00,2024-10-18T09:05:17.000+04:00,2024-10-18T11:08:58.000+04:00,2024-10-18T11:42:56.000+04:00,2024-10-18T14:02:30.000+04:00,2024-10-18T16:09:36.000+04:00,2024-10-18T19:19:46.000+04:00,2024-10-18T21:22:47.000+04:00
4595,Jean Edmond CARTIER,FINISHER,M2 H,MALE,AU,2024-10-18T01:09:53.000+04:00,2024-10-18T04:50:22.000+04:00,2024-10-18T05:16:26.000+04:00,2024-10-18T07:11:15.000+04:00,2024-10-18T09:08:15.000+04:00,2024-10-18T11:18:20.000+04:00,2024-10-18T12:03:14.000+04:00,2024-10-18T14:12:18.000+04:00,2024-10-18T16:21:39.000+04:00,2024-10-18T19:20:44.000+04:00,2024-10-18T21:23:50.000+04:00
3220,Solène LECLERC,FINISHER,SE F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:39:49.000+04:00,2024-10-18T05:08:47.000+04:00,2024-10-18T07:07:29.000+04:00,2024-10-18T08:40:05.000+04:00,2024-10-18T11:08:04.000+04:00,2024-10-18T11:46:23.000+04:00,2024-10-18T14:07:00.000+04:00,2024-10-18T16:30:20.000+04:00,2024-10-18T19:31:15.000+04:00,2024-10-18T21:23:49.000+04:00
4421,Emma MARTELLON,FINISHER,SE F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T05:08:37.000+04:00,2024-10-18T05:44:37.000+04:00,2024-10-18T07:43:08.000+04:00,2024-10-18T09:09:09.000+04:00,2024-10-18T11:18:11.000+04:00,2024-10-18T12:02:02.000+04:00,2024-10-18T14:11:58.000+04:00,2024-10-18T16:29:56.000+04:00,2024-10-18T19:33:10.000+04:00,2024-10-18T21:23:51.000+04:00
3149,Philippe RAYMOND,FINISHER,M4 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T05:08:29.000+04:00,2024-10-18T05:44:35.000+04:00,2024-10-18T07:43:07.000+04:00,2024-10-18T09:09:07.000+04:00,2024-10-18T11:17:49.000+04:00,2024-10-18T12:02:00.000+04:00,2024-10-18T14:12:13.000+04:00,2024-10-18T16:29:57.000+04:00,2024-10-18T19:33:17.000+04:00,2024-10-18T21:23:51.000+04:00
3014,Jimmy LEBON,FINISHER,M3 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:00:20.000+04:00,2024-10-18T04:25:07.000+04:00,2024-10-18T06:18:56.000+04:00,2024-10-18T07:56:01.000+04:00,2024-10-18T10:33:10.000+04:00,2024-10-18T11:08:42.000+04:00,2024-10-18T13:25:14.000+04:00,2024-10-18T16:12:37.000+04:00,2024-10-18T19:27:32.000+04:00,2024-10-18T21:24:42.000+04:00
3710,Lisa BONNEAU,FINISHER,SE F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:44:33.000+04:00,2024-10-18T05:25:09.000+04:00,2024-10-18T07:14:18.000+04:00,2024-10-18T08:50:56.000+04:00,2024-10-18T11:06:15.000+04:00,2024-10-18T11:44:57.000+04:00,2024-10-18T14:00:22.000+04:00,2024-10-18T16:24:53.000+04:00,2024-10-18T19:33:39.000+04:00,2024-10-18T21:24:42.000+04:00
4274,Jean-Pierre AUFFRAY,FINISHER,M3 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:50:00.000+04:00,2024-10-18T05:25:38.000+04:00,2024-10-18T07:23:18.000+04:00,2024-10-18T08:43:33.000+04:00,2024-10-18T11:09:50.000+04:00,2024-10-18T11:46:04.000+04:00,2024-10-18T13:59:54.000+04:00,2024-10-18T16:22:09.000+04:00,2024-10-18T19:30:11.000+04:00,2024-10-18T21:29:20.000+04:00
3313,Tony MONGENDRE,FINISHER,M3 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T05:01:50.000+04:00,2024-10-18T05:38:53.000+04:00,2024-10-18T07:30:51.000+04:00,2024-10-18T09:04:25.000+04:00,2024-10-18T11:10:31.000+04:00,2024-10-18T11:48:52.000+04:00,2024-10-18T14:29:04.000+04:00,2024-10-18T16:22:08.000+04:00,2024-10-18T19:25:35.000+04:00,2024-10-18T21:29:20.000+04:00
4157,Grégory GRONDIN,FINISHER,SE H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:41:11.000+04:00,2024-10-18T05:16:08.000+04:00,2024-10-18T07:01:33.000+04:00,2024-10-18T08:33:47.000+04:00,2024-10-18T10:38:43.000+04:00,2024-10-18T11:16:05.000+04:00,2024-10-18T13:29:22.000+04:00,2024-10-18T16:16:38.000+04:00,2024-10-18T20:07:01.000+04:00,2024-10-18T21:29:27.000+04:00
3754,Chloé FOUCHER,FINISHER,SE F,FEMALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:53:13.000+04:00,2024-10-18T05:33:48.000+04:00,2024-10-18T07:33:16.000+04:00,2024-10-18T09:09:01.000+04:00,2024-10-18T11:09:31.000+04:00,2024-10-18T11:58:00.000+04:00,2024-10-18T14:26:55.000+04:00,2024-10-18T16:33:11.000+04:00,2024-10-18T19:39:51.000+04:00,2024-10-18T21:32:06.000+04:00
4308,Aude SORET,FINISHER,SE F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T05:18:43.000+04:00,2024-10-18T05:54:32.000+04:00,2024-10-18T07:48:46.000+04:00,2024-10-18T09:19:58.000+04:00,2024-10-18T11:50:15.000+04:00,2024-10-18T12:34:52.000+04:00,2024-10-18T14:57:48.000+04:00,2024-10-18T17:03:26.000+04:00,2024-10-18T19:48:15.000+04:00,2024-10-18T21:35:37.000+04:00
4072,Johnny SORET,FINISHER,M3 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:39:20.000+04:00,2024-10-18T05:14:53.000+04:00,2024-10-18T07:07:02.000+04:00,2024-10-18T08:34:42.000+04:00,2024-10-18T11:10:35.000+04:00,2024-10-18T11:48:18.000+04:00,2024-10-18T14:12:04.000+04:00,2024-10-18T16:30:51.000+04:00,2024-10-18T19:42:35.000+04:00,2024-10-18T21:35:42.000+04:00
4516,Tony GAUTHIER,FINISHER,M3 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:36:57.000+04:00,2024-10-18T05:04:56.000+04:00,2024-10-18T07:12:17.000+04:00,2024-10-18T08:54:17.000+04:00,2024-10-18T11:06:45.000+04:00,2024-10-18T11:42:43.000+04:00,2024-10-18T14:02:26.000+04:00,2024-10-18T16:23:25.000+04:00,2024-10-18T19:22:48.000+04:00,2024-10-18T21:35:43.000+04:00
3621,Olivier CLAIN,FINISHER,M0 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T05:08:23.000+04:00,2024-10-18T05:40:35.000+04:00,2024-10-18T07:48:43.000+04:00,2024-10-18T09:33:05.000+04:00,2024-10-18T11:51:41.000+04:00,2024-10-18T12:40:13.000+04:00,2024-10-18T14:53:29.000+04:00,2024-10-18T17:09:15.000+04:00,2024-10-18T19:53:40.000+04:00,2024-10-18T21:35:49.000+04:00
3150,Marion HARDY,FINISHER,M2 F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:44:17.000+04:00,2024-10-18T05:15:34.000+04:00,2024-10-18T07:10:24.000+04:00,2024-10-18T08:28:52.000+04:00,2024-10-18T10:37:33.000+04:00,2024-10-18T11:14:17.000+04:00,2024-10-18T13:44:09.000+04:00,2024-10-18T15:53:02.000+04:00,2024-10-18T19:23:12.000+04:00,2024-10-18T21:36:32.000+04:00
3362,Benoît LEGAY,FINISHER,M2 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:58:42.000+04:00,2024-10-18T05:31:58.000+04:00,2024-10-18T07:32:18.000+04:00,2024-10-18T09:08:52.000+04:00,2024-10-18T11:33:26.000+04:00,2024-10-18T12:13:43.000+04:00,2024-10-18T14:25:38.000+04:00,2024-10-18T16:42:33.000+04:00,2024-10-18T19:41:26.000+04:00,2024-10-18T21:36:35.000+04:00
3396,Vincent ROUILLON,FINISHER,M3 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:57:05.000+04:00,2024-10-18T05:23:32.000+04:00,2024-10-18T07:16:32.000+04:00,2024-10-18T09:03:43.000+04:00,2024-10-18T11:16:50.000+04:00,2024-10-18T11:46:10.000+04:00,2024-10-18T14:27:15.000+04:00,2024-10-18T16:25:52.000+04:00,2024-10-18T19:33:45.000+04:00,2024-10-18T21:36:52.000+04:00
3937,Pierre PREBET,FINISHER,M4 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:53:16.000+04:00,2024-10-18T05:34:14.000+04:00,2024-10-18T07:48:40.000+04:00,2024-10-18T09:16:34.000+04:00,2024-10-18T11:31:52.000+04:00,2024-10-18T12:04:19.000+04:00,2024-10-18T14:30:51.000+04:00,2024-10-18T16:27:37.000+04:00,2024-10-18T19:29:46.000+04:00,2024-10-18T21:37:09.000+04:00
3416,Thomas DARQUE,FINISHER,SE H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T05:10:47.000+04:00,2024-10-18T05:55:54.000+04:00,2024-10-18T08:03:40.000+04:00,2024-10-18T09:37:17.000+04:00,2024-10-18T11:54:51.000+04:00,2024-10-18T12:36:54.000+04:00,2024-10-18T14:51:47.000+04:00,2024-10-18T16:51:11.000+04:00,2024-10-18T19:30:16.000+04:00,2024-10-18T21:37:17.000+04:00
3348,Philippe PREVOST,FINISHER,M5 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:38:51.000+04:00,2024-10-18T05:13:16.000+04:00,2024-10-18T07:13:39.000+04:00,2024-10-18T08:49:48.000+04:00,2024-10-18T11:08:42.000+04:00,2024-10-18T11:45:12.000+04:00,2024-10-18T14:05:45.000+04:00,2024-10-18T16:17:13.000+04:00,2024-10-18T19:32:25.000+04:00,2024-10-18T21:37:18.000+04:00
3268,Angélique VOITURET,FINISHER,M4 F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:38:42.000+04:00,2024-10-18T05:13:06.000+04:00,2024-10-18T07:13:42.000+04:00,2024-10-18T08:49:49.000+04:00,2024-10-18T11:08:46.000+04:00,2024-10-18T11:45:14.000+04:00,2024-10-18T14:05:47.000+04:00,2024-10-18T16:17:07.000+04:00,2024-10-18T19:32:23.000+04:00,2024-10-18T21:37:18.000+04:00
4183,Pauline THIBAUDEAU,FINISHER,SE F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T05:30:37.000+04:00,2024-10-18T06:06:07.000+04:00,2024-10-18T08:05:45.000+04:00,2024-10-18T09:31:12.000+04:00,2024-10-18T11:50:20.000+04:00,2024-10-18T12:27:21.000+04:00,2024-10-18T14:44:06.000+04:00,2024-10-18T17:10:20.000+04:00,2024-10-18T19:51:45.000+04:00,2024-10-18T21:37:19.000+04:00
4286,Jérémy BOUGUIN,FINISHER,SE H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:26:55.000+04:00,2024-10-18T04:55:04.000+04:00,2024-10-18T06:47:02.000+04:00,2024-10-18T08:27:33.000+04:00,2024-10-18T10:52:59.000+04:00,2024-10-18T11:33:03.000+04:00,2024-10-18T14:46:36.000+04:00,2024-10-18T17:01:41.000+04:00,2024-10-18T19:57:39.000+04:00,2024-10-18T21:37:21.000+04:00
3919,Brendan LE BERRE,FINISHER,SE H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:37:41.000+04:00,2024-10-18T05:14:08.000+04:00,2024-10-18T07:06:34.000+04:00,2024-10-18T08:48:20.000+04:00,2024-10-18T11:10:11.000+04:00,2024-10-18T11:45:03.000+04:00,2024-10-18T14:21:53.000+04:00,2024-10-18T16:47:00.000+04:00,2024-10-18T19:57:19.000+04:00,2024-10-18T21:37:25.000+04:00
3898,Nadine CREN,FINISHER,M6 F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T05:17:35.000+04:00,2024-10-18T05:49:08.000+04:00,2024-10-18T07:53:23.000+04:00,2024-10-18T09:22:12.000+04:00,2024-10-18T11:33:53.000+04:00,2024-10-18T12:13:51.000+04:00,2024-10-18T14:31:28.000+04:00,2024-10-18T16:32:24.000+04:00,2024-10-18T19:33:16.000+04:00,2024-10-18T21:37:43.000+04:00
4208,Irchad RAVATE,FINISHER,SE H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:47:58.000+04:00,2024-10-18T05:19:55.000+04:00,2024-10-18T07:15:04.000+04:00,2024-10-18T08:46:59.000+04:00,2024-10-18T10:55:24.000+04:00,2024-10-18T11:31:35.000+04:00,2024-10-18T13:47:54.000+04:00,2024-10-18T16:25:28.000+04:00,2024-10-18T19:26:51.000+04:00,2024-10-18T21:37:44.000+04:00
3941,Florian BOURSIER,FINISHER,SE H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T05:12:53.000+04:00,2024-10-18T05:41:11.000+04:00,2024-10-18T07:41:43.000+04:00,2024-10-18T09:26:08.000+04:00,2024-10-18T11:50:55.000+04:00,2024-10-18T12:28:58.000+04:00,2024-10-18T14:42:44.000+04:00,2024-10-18T17:01:54.000+04:00,2024-10-18T19:53:17.000+04:00,2024-10-18T21:37:48.000+04:00
3448,Patrick RUET,FINISHER,M6 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T05:06:28.000+04:00,2024-10-18T05:36:02.000+04:00,2024-10-18T07:31:22.000+04:00,2024-10-18T09:13:30.000+04:00,2024-10-18T11:32:23.000+04:00,2024-10-18T12:13:10.000+04:00,2024-10-18T14:33:18.000+04:00,2024-10-18T16:36:31.000+04:00,2024-10-18T19:36:33.000+04:00,2024-10-18T21:37:46.000+04:00
3914,Jean Cedric CESAR,FINISHER,M1 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:43:16.000+04:00,2024-10-18T05:25:42.000+04:00,2024-10-18T07:26:02.000+04:00,2024-10-18T08:51:48.000+04:00,2024-10-18T11:08:59.000+04:00,2024-10-18T11:50:04.000+04:00,2024-10-18T14:05:30.000+04:00,2024-10-18T16:10:51.000+04:00,2024-10-18T19:18:25.000+04:00,2024-10-18T21:37:58.000+04:00
4150,Julien TRY,FINISHER,M0 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T05:08:02.000+04:00,2024-10-18T05:39:07.000+04:00,2024-10-18T07:35:48.000+04:00,2024-10-18T09:10:19.000+04:00,2024-10-18T11:25:50.000+04:00,2024-10-18T12:04:28.000+04:00,2024-10-18T14:20:47.000+04:00,2024-10-18T16:44:24.000+04:00,2024-10-18T19:35:44.000+04:00,2024-10-18T21:38:02.000+04:00
4343,Florence POUJOL,FINISHER,M5 F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:55:47.000+04:00,2024-10-18T05:31:39.000+04:00,2024-10-18T07:31:01.000+04:00,2024-10-18T09:01:39.000+04:00,2024-10-18T11:14:27.000+04:00,2024-10-18T11:49:41.000+04:00,2024-10-18T14:02:20.000+04:00,2024-10-18T16:15:32.000+04:00,2024-10-18T19:27:25.000+04:00,2024-10-18T21:38:05.000+04:00
4396,Nicolas POUJOL,FINISHER,M5 H,MALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:40:38.000+04:00,2024-10-18T05:18:52.000+04:00,2024-10-18T07:16:35.000+04:00,2024-10-18T08:48:43.000+04:00,2024-10-18T11:04:06.000+04:00,2024-10-18T11:40:50.000+04:00,2024-10-18T14:00:49.000+04:00,2024-10-18T16:15:31.000+04:00,2024-10-18T19:27:29.000+04:00,2024-10-18T21:38:07.000+04:00
3638,Loic LELIEVRE,FINISHER,M1 H,MALE,FR,2024-10-18T00:59:52.000+04:00,2024-10-18T04:14:01.000+04:00,2024-10-18T05:01:11.000+04:00,2024-10-18T06:54:31.000+04:00,2024-10-18T08:33:53.000+04:00,2024-10-18T11:02:19.000+04:00,2024-10-18T11:33:49.000+04:00,2024-10-18T13:55:21.000+04:00,2024-10-18T16:20:26.000+04:00,2024-10-18T19:32:57.000+04:00,2024-10-18T21:38:09.000+04:00
3725,Marine MANCONI,FINISHER,SE F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:28:19.000+04:00,2024-10-18T04:57:58.000+04:00,2024-10-18T06:44:23.000+04:00,2024-10-18T08:05:27.000+04:00,2024-10-18T10:34:09.000+04:00,2024-10-18T11:11:21.000+04:00,2024-10-18T14:15:57.000+04:00,2024-10-18T16:46:41.000+04:00,2024-10-18T19:40:51.000+04:00,2024-10-18T21:38:10.000+04:00
3391,Edwige JACQUEMAIN,FINISHER,M3 F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T05:07:22.000+04:00,2024-10-18T05:41:57.000+04:00,2024-10-18T07:43:59.000+04:00,2024-10-18T09:12:39.000+04:00,2024-10-18T11:30:12.000+04:00,2024-10-18T12:15:14.000+04:00,2024-10-18T14:25:47.000+04:00,2024-10-18T16:30:48.000+04:00,2024-10-18T19:41:18.000+04:00,2024-10-18T21:38:11.000+04:00
3179,Emilie DURACHER,FINISHER,M0 F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:44:41.000+04:00,2024-10-18T05:22:39.000+04:00,2024-10-18T07:20:07.000+04:00,2024-10-18T09:11:29.000+04:00,2024-10-18T11:32:15.000+04:00,2024-10-18T12:06:49.000+04:00,2024-10-18T14:38:10.000+04:00,2024-10-18T16:31:38.000+04:00,2024-10-18T19:26:56.000+04:00,2024-10-18T21:38:16.000+04:00
3812,Jeannie TANGUY,FINISHER,M0 F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:44:42.000+04:00,2024-10-18T05:20:31.000+04:00,2024-10-18T07:13:49.000+04:00,2024-10-18T08:52:41.000+04:00,2024-10-18T11:04:03.000+04:00,2024-10-18T11:39:57.000+04:00,2024-10-18T14:24:22.000+04:00,2024-10-18T16:33:15.000+04:00,2024-10-18T19:31:42.000+04:00,2024-10-18T21:38:18.000+04:00
3504,Andréa LÉTENDART,FINISHER,SE F,FEMALE,FR,2024-10-18T01:09:53.000+04:00,2024-10-18T04:46:15.000+04:00,2024-10-18T05:20:02.000+04:00,2024-10-18T07:18:41.000+04:00,2024-10-18T09:05:25.000+04:00,2024-10-18T11:18:13.000+04:00,2024-10-18T12:02:42.000+04:00,2024-10-18T14:12:24.000+04:00,2024-10-18T16:47:18.000+04:00,2024-10-18T19:41:10.000+04:00,2024-10-18T21:38:22.000+04:00
